transaction_id,customer_id,transaction_amount,transaction_type,account_type,timestamp,branch_id,currency,transaction_status
TIDCUST404_1898,CUST450,3622.07,Debit,Savings,2025-01-24 13:58:26.670345,B002,USD,Success
TIDCUST450_1899,CUST329,4912.2,Debit,Savings,2025-01-21 21:16:26.670345,B003,EUR,Success
TIDCUST329_1900,CUST498,2392.75,Debit,Savings,2025-02-08 08:54:26.670345,B003,USD,Failure
TIDCUST498_1901,CUST388,330.54,Debit,Savings,2025-01-15 03:54:26.670345,B004,EUR,Success
TIDCUST388_1902,CUST426,116.55,Credit,Checking,2025-02-04 17:50:26.670345,B005,USD,Success
TIDCUST426_1903,CUST409,1039.55,Debit,Savings,2025-02-08 16:01:26.670345,B002,INR,Success
TIDCUST409_1904,CUST205,2174.86,Debit,Savings,2025-01-22 19:52:26.670345,B001,INR,Failure
TIDCUST205_1905,CUST33,4364.26,Debit,Savings,2025-01-24 20:14:26.670345,B005,USD,Failure
TIDCUST33_1906,CUST198,4378.95,Credit,Savings,2025-01-31 03:05:26.670345,B004,INR,Failure
TIDCUST198_1907,CUST59,2328.06,Debit,Savings,2025-01-18 06:48:26.670345,B004,INR,Failure
TIDCUST59_1908,CUST3,2248.89,Debit,Savings,2025-01-29 17:15:26.670345,B003,INR,Success
TIDCUST3_1909,CUST118,4237.55,Credit,Savings,2025-01-23 00:55:26.670345,B002,USD,Failure
TIDCUST118_1910,CUST190,3816.88,Debit,Checking,2025-01-22 06:29:26.670345,B003,USD,Failure
TIDCUST190_1911,CUST25,342.29,Credit,Checking,2025-02-02 19:25:26.670345,B001,INR,Failure
TIDCUST25_1912,CUST306,60.0,Debit,Checking,2025-02-03 17:37:26.670345,B005,USD,Success
TIDCUST306_1913,CUST454,3740.47,Debit,Savings,2025-01-28 01:44:26.670345,B003,GBP,Success
TIDCUST454_1914,CUST171,1409.26,Credit,Checking,2025-01-21 10:18:26.670345,B003,USD,Failure
TIDCUST171_1915,CUST254,2190.8,Credit,Checking,2025-02-06 05:45:26.670345,B005,GBP,Success
TIDCUST254_1916,CUST50,4038.46,Debit,Savings,2025-01-20 18:52:26.670345,B001,EUR,Failure
TIDCUST50_1917,CUST290,4578.94,Credit,Savings,2025-01-27 16:13:26.670345,B005,GBP,Failure
TIDCUST290_1918,CUST175,725.86,Credit,Checking,2025-02-03 12:28:26.670345,B003,INR,Success
TIDCUST175_1919,CUST342,3450.98,Debit,Savings,2025-01-24 15:18:26.670345,B001,EUR,Success
TIDCUST342_1920,CUST61,3509.06,Credit,Savings,2025-02-03 22:19:26.670345,B004,USD,Failure
TIDCUST61_1921,CUST274,599.48,Debit,Checking,2025-02-01 21:58:26.670345,B003,GBP,Failure
TIDCUST274_1922,CUST242,4095.96,Credit,Savings,2025-02-07 13:19:26.670345,B001,USD,Success
TIDCUST242_1923,CUST152,4934.86,Credit,Checking,2025-01-19 18:18:26.670345,B005,EUR,Failure
TIDCUST152_1924,CUST330,63.75,Credit,Checking,2025-02-06 21:41:26.670345,B002,GBP,Failure
TIDCUST330_1925,CUST350,2054.31,Credit,Savings,2025-02-09 13:51:26.670345,B001,GBP,Success
TIDCUST350_1926,CUST83,2408.64,Debit,Savings,2025-02-06 20:31:26.670345,B002,INR,Failure
TIDCUST83_1927,CUST305,2313.59,Credit,Checking,2025-01-19 05:29:26.670345,B001,GBP,Failure
TIDCUST305_1928,CUST176,395.66,Credit,Savings,2025-01-27 15:58:26.670345,B004,GBP,Success
TIDCUST176_1929,CUST454,2190.3,Debit,Savings,2025-01-29 12:09:26.670345,B005,EUR,Success
TIDCUST454_1930,CUST338,2955.2,Credit,Savings,2025-01-25 10:16:26.670345,B004,INR,Success
TIDCUST338_1931,CUST185,1728.02,Credit,Checking,2025-01-29 08:49:26.670345,B004,INR,Success
TIDCUST185_1932,CUST306,1243.71,Credit,Checking,2025-02-11 11:47:26.670345,B003,USD,Success
TIDCUST306_1933,CUST80,1786.08,Credit,Checking,2025-01-24 19:11:26.670345,B002,EUR,Success
TIDCUST80_1934,CUST33,450.97,Credit,Checking,2025-02-05 12:52:26.670345,B001,USD,Success
TIDCUST33_1935,CUST446,201.03,Credit,Savings,2025-01-19 17:59:26.670345,B005,USD,Failure
TIDCUST446_1936,CUST196,1378.28,Credit,Checking,2025-01-15 19:31:26.670345,B005,USD,Failure
TIDCUST196_1937,CUST436,3264.46,Credit,Savings,2025-01-15 14:35:26.670345,B005,USD,Success
TIDCUST436_1938,CUST498,3617.9,Debit,Checking,2025-01-16 10:57:26.670345,B002,INR,Success
TIDCUST498_1939,CUST190,4547.1,Debit,Savings,2025-02-09 15:10:26.670345,B001,GBP,Success
TIDCUST190_1940,CUST89,1104.95,Debit,Checking,2025-02-05 14:43:26.670345,B004,GBP,Failure
TIDCUST89_1941,CUST500,1511.94,Debit,Savings,2025-01-30 06:41:26.670345,B003,USD,Failure
TIDCUST500_1942,CUST253,629.91,Credit,Checking,2025-01-27 21:49:26.670345,B005,INR,Success
TIDCUST253_1943,CUST395,4412.01,Credit,Savings,2025-01-14 18:39:26.670345,B005,USD,Success
TIDCUST395_1944,CUST103,1258.79,Credit,Savings,2025-01-22 16:37:26.670345,B005,EUR,Success
TIDCUST103_1945,CUST253,3950.91,Credit,Savings,2025-02-03 06:14:26.670345,B005,INR,Success
TIDCUST253_1946,CUST26,3503.35,Credit,Checking,2025-01-21 13:17:26.670345,B002,EUR,Failure
TIDCUST26_1947,CUST266,2073.54,Credit,Savings,2025-02-03 02:11:26.670345,B001,GBP,Success
TIDCUST266_1948,CUST409,177.36,Credit,Savings,2025-01-25 13:40:26.670345,B005,GBP,Failure
TIDCUST409_1949,CUST104,4451.43,Credit,Savings,2025-02-04 12:59:26.670345,B001,GBP,Failure
TIDCUST104_1950,CUST418,3906.45,Debit,Checking,2025-01-25 14:37:26.670345,B005,USD,Failure
TIDCUST418_1951,CUST287,355.03,Credit,Savings,2025-01-22 01:00:26.670345,B005,USD,Failure
TIDCUST287_1952,CUST396,3153.62,Credit,Savings,2025-02-09 21:05:26.670345,B005,USD,Failure
TIDCUST396_1953,CUST65,2997.39,Debit,Checking,2025-01-31 06:43:26.670345,B002,USD,Success
TIDCUST65_1954,CUST229,1949.11,Debit,Savings,2025-01-27 17:43:26.670345,B001,INR,Failure
TIDCUST229_1955,CUST286,3754.52,Debit,Checking,2025-02-02 00:32:26.670345,B001,USD,Success
TIDCUST286_1956,CUST344,4245.08,Debit,Checking,2025-02-04 21:13:26.670345,B003,EUR,Failure
TIDCUST344_1957,CUST292,575.22,Credit,Savings,2025-02-06 16:18:26.670345,B001,USD,Failure
TIDCUST292_1958,CUST7,127.63,Debit,Checking,2025-01-25 21:21:26.670345,B004,INR,Success
TIDCUST7_1959,CUST329,2890.93,Credit,Savings,2025-01-29 06:42:26.670345,B001,INR,Failure
TIDCUST329_1960,CUST124,4329.02,Debit,Savings,2025-01-22 22:21:26.670345,B002,USD,Failure
TIDCUST124_1961,CUST71,569.86,Debit,Checking,2025-02-09 09:59:26.670345,B001,EUR,Success
TIDCUST71_1962,CUST15,730.35,Credit,Savings,2025-02-08 19:06:26.670345,B001,USD,Success
TIDCUST15_1963,CUST242,1370.71,Debit,Savings,2025-01-14 17:27:26.670345,B003,INR,Failure
TIDCUST242_1964,CUST500,4879.03,Debit,Checking,2025-01-31 18:26:26.670345,B004,GBP,Success
TIDCUST500_1965,CUST48,4264.14,Credit,Savings,2025-01-21 00:40:26.670345,B004,EUR,Success
TIDCUST48_1966,CUST4,4047.25,Debit,Savings,2025-01-25 14:54:26.670345,B003,EUR,Success
TIDCUST4_1967,CUST454,1504.18,Debit,Savings,2025-02-11 07:16:26.670345,B001,GBP,Failure
TIDCUST454_1968,CUST215,1749.02,Debit,Savings,2025-01-25 07:46:26.670345,B001,USD,Failure
TIDCUST215_1969,CUST305,111.37,Debit,Savings,2025-01-27 21:18:26.670345,B002,USD,Failure
TIDCUST305_1970,CUST49,318.18,Debit,Checking,2025-01-19 14:23:26.670345,B001,GBP,Success
TIDCUST49_1971,CUST434,1814.45,Credit,Savings,2025-01-14 14:31:26.670345,B002,GBP,Failure
TIDCUST434_1972,CUST400,3515.98,Credit,Checking,2025-01-29 16:12:26.670345,B002,USD,Failure
TIDCUST400_1973,CUST55,2325.41,Credit,Checking,2025-01-23 17:51:26.670345,B004,USD,Failure
TIDCUST55_1974,CUST419,2591.78,Debit,Checking,2025-01-20 19:39:26.670345,B004,USD,Failure
TIDCUST419_1975,CUST173,1619.71,Credit,Checking,2025-01-28 11:25:26.670345,B003,GBP,Success
TIDCUST173_1976,CUST179,4065.18,Debit,Savings,2025-02-01 21:21:26.670345,B003,EUR,Success
TIDCUST179_1977,CUST48,1980.15,Credit,Checking,2025-01-27 19:44:26.670345,B001,INR,Success
TIDCUST48_1978,CUST153,2061.33,Debit,Savings,2025-01-20 12:34:26.670345,B001,EUR,Success
TIDCUST153_1979,CUST324,1240.05,Debit,Savings,2025-01-15 19:45:26.670345,B001,GBP,Success
TIDCUST324_1980,CUST444,4932.24,Credit,Savings,2025-02-10 20:38:26.670345,B002,EUR,Failure
TIDCUST444_1981,CUST417,369.0,Debit,Checking,2025-02-01 23:01:26.670345,B002,GBP,Failure
TIDCUST417_1982,CUST268,667.05,Credit,Savings,2025-01-27 13:37:26.670345,B002,USD,Failure
TIDCUST268_1983,CUST268,2161.57,Credit,Checking,2025-01-31 07:20:26.670345,B001,EUR,Failure
TIDCUST268_1984,CUST285,4551.95,Credit,Savings,2025-01-23 00:21:26.670345,B004,GBP,Failure
TIDCUST285_1985,CUST121,590.88,Debit,Savings,2025-01-23 01:59:26.670345,B003,INR,Success
TIDCUST121_1986,CUST100,3168.33,Debit,Checking,2025-02-03 15:42:26.670345,B004,INR,Success
TIDCUST100_1987,CUST53,1409.52,Debit,Checking,2025-01-22 06:35:26.670345,B001,GBP,Failure
TIDCUST53_1988,CUST55,644.87,Credit,Savings,2025-01-19 19:56:26.670345,B004,GBP,Failure
TIDCUST55_1989,CUST352,658.18,Credit,Checking,2025-01-19 14:15:26.670345,B003,USD,Success
TIDCUST352_1990,CUST488,4144.13,Debit,Checking,2025-01-22 13:28:26.670345,B002,USD,Failure
TIDCUST488_1991,CUST432,3095.09,Debit,Savings,2025-01-19 10:02:26.670345,B001,GBP,Success
TIDCUST432_1992,CUST24,1267.63,Credit,Checking,2025-02-10 16:23:26.670345,B004,EUR,Failure
TIDCUST24_1993,CUST287,1231.56,Credit,Savings,2025-01-23 13:12:26.670345,B003,USD,Failure
TIDCUST287_1994,CUST190,91.94,Debit,Savings,2025-01-29 23:55:26.670345,B004,USD,Failure
TIDCUST190_1995,CUST2,603.43,Credit,Savings,2025-01-15 12:51:26.670345,B004,EUR,Success
TIDCUST2_1996,CUST140,3939.57,Credit,Checking,2025-02-02 23:22:26.670345,B005,EUR,Success
TIDCUST140_1997,CUST131,1471.5,Credit,Savings,2025-01-31 22:59:26.670345,B004,INR,Success
TIDCUST131_1998,CUST90,679.8,Debit,Checking,2025-01-26 20:43:26.670345,B001,EUR,Failure
TIDCUST90_1999,CUST69,1677.32,Debit,Checking,2025-01-24 05:03:26.670345,B002,USD,Failure
TIDCUST69_2000,CUST241,2089.69,Debit,Checking,2025-01-28 21:02:26.670345,B004,EUR,Failure
TIDCUST241_2001,CUST146,654.84,Credit,Checking,2025-01-30 12:17:26.670345,B001,USD,Failure
TIDCUST146_2002,CUST339,2106.89,Debit,Checking,2025-02-12 05:34:26.670345,B004,EUR,Failure
TIDCUST339_2003,CUST306,2788.98,Credit,Checking,2025-01-22 23:05:26.670345,B005,EUR,Failure
TIDCUST306_2004,CUST296,1898.2,Debit,Checking,2025-02-01 12:38:26.670345,B003,USD,Success
TIDCUST296_2005,CUST43,811.09,Credit,Checking,2025-01-14 20:11:26.670345,B005,GBP,Success
TIDCUST43_2006,CUST470,980.3,Debit,Savings,2025-02-04 16:57:26.670345,B001,USD,Failure
TIDCUST470_2007,CUST417,3072.49,Debit,Savings,2025-01-22 17:38:26.670345,B002,GBP,Success
TIDCUST417_2008,CUST26,3022.09,Credit,Checking,2025-01-17 12:53:26.670345,B001,INR,Failure
TIDCUST26_2009,CUST313,3536.59,Debit,Checking,2025-02-10 05:56:26.670345,B003,INR,Failure
TIDCUST313_2010,CUST17,2554.32,Credit,Savings,2025-01-14 21:29:26.670345,B004,USD,Success
TIDCUST17_2011,CUST56,971.91,Credit,Checking,2025-01-16 15:23:26.670345,B004,EUR,Failure
TIDCUST56_2012,CUST133,3670.58,Credit,Savings,2025-02-12 05:43:26.670345,B002,USD,Success
TIDCUST133_2013,CUST169,4004.69,Debit,Checking,2025-02-06 00:00:26.670345,B002,INR,Success
TIDCUST169_2014,CUST306,3797.58,Debit,Savings,2025-02-02 22:13:26.670345,B001,GBP,Success
TIDCUST306_2015,CUST214,44.4,Debit,Checking,2025-02-04 12:13:26.670345,B002,INR,Success
TIDCUST214_2016,CUST337,858.15,Credit,Checking,2025-02-01 11:13:26.670345,B004,USD,Failure
TIDCUST337_2017,CUST178,1278.24,Debit,Checking,2025-01-16 05:23:26.670345,B005,INR,Failure
TIDCUST178_2018,CUST419,2271.3,Credit,Checking,2025-01-22 16:21:26.670345,B003,EUR,Success
TIDCUST419_2019,CUST464,1922.66,Debit,Savings,2025-02-03 03:58:26.670345,B002,INR,Failure
TIDCUST464_2020,CUST415,197.15,Debit,Checking,2025-01-21 19:36:26.670345,B005,INR,Failure
TIDCUST415_2021,CUST481,4390.64,Credit,Checking,2025-02-06 03:08:26.670345,B002,INR,Failure
TIDCUST481_2022,CUST356,4191.39,Credit,Checking,2025-01-22 00:19:26.670345,B001,EUR,Failure
TIDCUST356_2023,CUST78,4698.49,Debit,Savings,2025-01-14 11:46:26.670345,B002,USD,Success
TIDCUST78_2024,CUST42,3455.02,Credit,Savings,2025-01-29 13:48:26.670345,B002,INR,Success
TIDCUST42_2025,CUST20,1094.18,Debit,Checking,2025-01-30 14:43:26.670345,B004,INR,Failure
TIDCUST20_2026,CUST351,746.72,Debit,Savings,2025-01-21 07:36:26.670345,B003,GBP,Success
TIDCUST351_2027,CUST394,673.1,Debit,Checking,2025-01-15 09:29:26.670345,B005,GBP,Success
TIDCUST394_2028,CUST278,1482.31,Credit,Checking,2025-01-19 10:14:26.670345,B003,USD,Failure
TIDCUST278_2029,CUST435,4459.66,Credit,Checking,2025-02-07 21:05:26.670345,B002,USD,Success
TIDCUST435_2030,CUST94,4521.68,Debit,Savings,2025-02-06 07:09:26.670345,B002,GBP,Failure
TIDCUST94_2031,CUST364,2085.64,Credit,Savings,2025-01-30 17:42:26.670345,B001,USD,Failure
TIDCUST364_2032,CUST314,1175.79,Debit,Checking,2025-02-06 03:23:26.670345,B005,USD,Failure
TIDCUST314_2033,CUST230,158.6,Credit,Checking,2025-01-14 05:11:26.670345,B005,USD,Failure
TIDCUST230_2034,CUST492,4033.58,Debit,Checking,2025-01-17 08:26:26.670345,B005,EUR,Success
TIDCUST492_2035,CUST280,1594.56,Debit,Savings,2025-02-03 04:55:26.670345,B001,USD,Failure
TIDCUST280_2036,CUST422,3201.88,Credit,Savings,2025-01-29 22:48:26.670345,B004,USD,Success
TIDCUST422_2037,CUST6,426.73,Debit,Savings,2025-01-21 06:40:26.670345,B004,EUR,Failure
TIDCUST6_2038,CUST442,4549.35,Credit,Checking,2025-01-19 11:07:26.670345,B005,GBP,Failure
TIDCUST442_2039,CUST139,2279.08,Debit,Savings,2025-01-28 00:25:26.670345,B005,EUR,Success
TIDCUST139_2040,CUST346,4006.66,Debit,Savings,2025-01-22 14:17:26.670345,B002,EUR,Success
TIDCUST346_2041,CUST303,3827.66,Debit,Checking,2025-02-12 10:39:26.670345,B002,USD,Success
TIDCUST303_2042,CUST262,3248.1,Credit,Checking,2025-01-21 12:27:26.670345,B005,USD,Success
TIDCUST262_2043,CUST280,4740.49,Credit,Checking,2025-01-28 06:31:26.670345,B004,GBP,Success
TIDCUST280_2044,CUST466,1362.28,Debit,Savings,2025-01-29 00:26:26.670345,B002,USD,Success
TIDCUST466_2045,CUST134,1030.78,Debit,Savings,2025-02-09 17:18:26.670345,B003,USD,Failure
TIDCUST134_2046,CUST164,4923.18,Debit,Checking,2025-01-30 18:11:26.670345,B003,EUR,Success
TIDCUST164_2047,CUST436,1218.96,Credit,Checking,2025-02-11 18:44:26.670345,B004,EUR,Success
TIDCUST436_2048,CUST149,603.38,Debit,Savings,2025-01-27 01:14:26.670345,B002,INR,Failure
TIDCUST149_2049,CUST147,1205.48,Credit,Checking,2025-02-04 18:18:26.670345,B001,GBP,Success
TIDCUST147_2050,CUST191,4453.7,Debit,Savings,2025-02-07 13:02:26.670345,B002,INR,Success
TIDCUST191_2051,CUST458,273.51,Debit,Savings,2025-01-18 07:59:26.670345,B003,USD,Failure
TIDCUST458_2052,CUST149,1631.86,Credit,Savings,2025-01-29 13:19:26.670345,B005,USD,Failure
TIDCUST149_2053,CUST428,3090.93,Debit,Savings,2025-01-21 06:38:26.670345,B001,USD,Success
TIDCUST428_2054,CUST309,4139.41,Credit,Savings,2025-01-20 04:15:26.670345,B003,GBP,Success
TIDCUST309_2055,CUST136,60.58,Credit,Savings,2025-01-31 14:31:26.670345,B001,INR,Success
TIDCUST136_2056,CUST464,2110.52,Credit,Savings,2025-01-28 14:45:26.670345,B002,USD,Failure
TIDCUST464_2057,CUST340,4203.81,Credit,Savings,2025-02-05 14:29:26.670345,B002,INR,Success
TIDCUST340_2058,CUST247,4625.24,Debit,Checking,2025-01-21 20:24:26.670345,B004,USD,Failure
TIDCUST247_2059,CUST198,2352.37,Debit,Savings,2025-02-02 23:54:26.670345,B005,INR,Failure
TIDCUST198_2060,CUST61,1284.05,Debit,Savings,2025-01-24 04:35:26.670345,B003,INR,Success
TIDCUST61_2061,CUST75,1382.49,Credit,Checking,2025-01-15 15:52:26.670345,B002,USD,Success
TIDCUST75_2062,CUST155,1807.61,Credit,Checking,2025-02-12 01:27:26.670345,B004,EUR,Success
TIDCUST155_2063,CUST233,2287.21,Debit,Checking,2025-02-03 18:39:26.670345,B004,GBP,Success
TIDCUST233_2064,CUST239,1129.57,Debit,Savings,2025-01-16 16:47:26.670345,B004,USD,Failure
TIDCUST239_2065,CUST453,4201.68,Debit,Savings,2025-01-28 16:58:26.670345,B004,USD,Success
TIDCUST453_2066,CUST413,4355.71,Debit,Checking,2025-02-06 04:55:26.670345,B004,USD,Failure
TIDCUST413_2067,CUST377,2151.88,Credit,Savings,2025-01-22 02:28:26.670345,B001,USD,Failure
TIDCUST377_2068,CUST479,2681.12,Debit,Savings,2025-01-20 19:54:26.670345,B003,EUR,Failure
TIDCUST479_2069,CUST286,2171.01,Credit,Checking,2025-01-24 18:33:26.670345,B002,GBP,Failure
TIDCUST286_2070,CUST192,3664.76,Credit,Checking,2025-02-08 12:16:26.670345,B002,EUR,Failure
TIDCUST192_2071,CUST129,2289.09,Credit,Savings,2025-01-19 00:35:26.670345,B004,INR,Success
TIDCUST129_2072,CUST254,313.75,Credit,Savings,2025-02-07 12:31:26.670345,B004,GBP,Failure
TIDCUST254_2073,CUST416,3196.81,Credit,Checking,2025-01-28 03:53:26.670345,B003,GBP,Success
TIDCUST416_2074,CUST481,261.19,Debit,Savings,2025-01-31 15:45:26.670345,B003,GBP,Failure
TIDCUST481_2075,CUST59,1443.26,Debit,Savings,2025-01-21 11:37:26.670345,B002,INR,Failure
TIDCUST59_2076,CUST55,4032.22,Credit,Checking,2025-01-26 21:31:26.670345,B002,GBP,Success
TIDCUST55_2077,CUST77,59.71,Debit,Savings,2025-01-21 00:37:26.670345,B001,EUR,Success
TIDCUST77_2078,CUST477,1101.67,Debit,Checking,2025-02-04 23:42:26.670345,B002,USD,Failure
TIDCUST477_2079,CUST20,2370.11,Credit,Savings,2025-02-10 03:44:26.670345,B002,GBP,Failure
TIDCUST20_2080,CUST259,2493.64,Credit,Checking,2025-01-31 13:15:26.670345,B003,INR,Failure
TIDCUST259_2081,CUST203,653.0,Debit,Savings,2025-01-14 17:11:26.670345,B003,USD,Failure
TIDCUST203_2082,CUST465,1414.77,Credit,Savings,2025-02-11 19:50:26.670345,B001,EUR,Failure
TIDCUST465_2083,CUST72,2784.93,Debit,Checking,2025-01-25 01:20:26.670345,B004,EUR,Success
TIDCUST72_2084,CUST301,3075.35,Debit,Checking,2025-02-03 03:39:26.670345,B005,INR,Success
TIDCUST301_2085,CUST348,3039.36,Debit,Savings,2025-01-22 06:50:26.670345,B002,GBP,Success
TIDCUST348_2086,CUST107,3017.34,Credit,Savings,2025-01-18 23:40:26.670345,B001,GBP,Failure
TIDCUST107_2087,CUST92,2731.55,Credit,Savings,2025-01-19 02:46:26.670345,B003,INR,Failure
TIDCUST92_2088,CUST123,4809.24,Debit,Savings,2025-01-24 09:52:26.670345,B002,GBP,Success
TIDCUST123_2089,CUST327,4973.78,Credit,Checking,2025-01-17 06:15:26.670345,B003,USD,Failure
TIDCUST327_2090,CUST146,2857.56,Debit,Savings,2025-02-02 22:49:26.670345,B001,INR,Failure
TIDCUST146_2091,CUST139,1330.21,Credit,Checking,2025-02-09 11:36:26.670345,B004,INR,Failure
TIDCUST139_2092,CUST469,2192.07,Credit,Savings,2025-01-20 14:54:26.670345,B001,USD,Success
TIDCUST469_2093,CUST65,2302.65,Credit,Savings,2025-02-11 00:34:26.670345,B003,INR,Success
TIDCUST65_2094,CUST235,2155.81,Credit,Checking,2025-02-02 12:25:26.670345,B005,GBP,Failure
TIDCUST235_2095,CUST418,3469.89,Credit,Checking,2025-01-31 17:48:26.670345,B003,INR,Success
TIDCUST418_2096,CUST107,2193.64,Debit,Savings,2025-02-05 23:14:26.670345,B002,INR,Failure
TIDCUST107_2097,CUST52,2844.99,Debit,Savings,2025-01-22 13:50:26.670345,B004,INR,Success
TIDCUST52_2098,CUST69,4208.05,Credit,Checking,2025-02-09 08:56:26.670345,B002,GBP,Success
TIDCUST69_2099,CUST148,4216.24,Debit,Checking,2025-02-01 08:07:26.670345,B004,USD,Success
TIDCUST148_2100,CUST13,2189.62,Credit,Checking,2025-01-28 03:45:26.670345,B005,GBP,Failure
TIDCUST13_2101,CUST422,278.37,Credit,Checking,2025-02-04 08:28:26.670345,B002,USD,Failure
TIDCUST422_2102,CUST194,4920.29,Credit,Checking,2025-01-17 18:26:26.670345,B001,INR,Failure
TIDCUST194_2103,CUST485,2414.05,Credit,Checking,2025-01-16 05:22:26.670345,B004,INR,Success
TIDCUST485_2104,CUST384,2055.31,Debit,Checking,2025-02-06 23:55:26.670345,B004,EUR,Failure
TIDCUST384_2105,CUST468,1465.31,Credit,Checking,2025-02-09 07:51:26.670345,B001,INR,Success
TIDCUST468_2106,CUST371,2529.12,Credit,Savings,2025-01-25 14:24:26.670345,B005,GBP,Success
TIDCUST371_2107,CUST234,2048.11,Credit,Savings,2025-02-05 15:43:26.670345,B004,GBP,Failure
TIDCUST234_2108,CUST350,3501.41,Debit,Checking,2025-02-04 14:07:26.670345,B004,EUR,Success
TIDCUST350_2109,CUST73,2663.45,Credit,Savings,2025-01-29 05:46:26.670345,B005,USD,Success
TIDCUST73_2110,CUST330,2833.45,Debit,Savings,2025-01-18 18:56:26.670345,B001,GBP,Success
TIDCUST330_2111,CUST137,56.01,Debit,Savings,2025-02-03 07:37:26.670345,B004,USD,Success
TIDCUST137_2112,CUST473,384.83,Credit,Checking,2025-02-07 16:04:26.670345,B003,USD,Failure
TIDCUST473_2113,CUST400,3054.37,Debit,Savings,2025-01-20 12:52:26.670345,B005,GBP,Success
TIDCUST400_2114,CUST85,73.59,Credit,Savings,2025-02-11 15:13:26.670345,B002,EUR,Failure
TIDCUST85_2115,CUST377,2731.15,Debit,Checking,2025-02-05 19:29:26.670345,B003,GBP,Failure
TIDCUST377_2116,CUST33,3175.8,Credit,Savings,2025-01-23 14:55:26.670345,B001,INR,Failure
TIDCUST33_2117,CUST486,4110.79,Debit,Checking,2025-02-02 23:41:26.670345,B004,GBP,Success
TIDCUST486_2118,CUST420,913.91,Debit,Checking,2025-01-15 21:39:26.670345,B004,EUR,Success
TIDCUST420_2119,CUST25,3930.34,Credit,Checking,2025-01-17 17:17:26.670345,B004,EUR,Failure
TIDCUST25_2120,CUST163,2673.27,Credit,Savings,2025-02-05 06:08:26.670345,B005,INR,Success
TIDCUST163_2121,CUST45,3902.36,Credit,Savings,2025-02-01 01:41:26.670345,B004,INR,Success
TIDCUST45_2122,CUST292,4089.46,Credit,Savings,2025-01-28 14:27:26.670345,B003,USD,Success
TIDCUST292_2123,CUST499,4427.57,Credit,Checking,2025-02-02 14:29:26.670345,B004,EUR,Success
TIDCUST499_2124,CUST250,1320.14,Credit,Checking,2025-01-27 22:07:26.670345,B001,GBP,Success
TIDCUST250_2125,CUST408,1964.8,Credit,Savings,2025-01-26 23:36:26.670345,B002,INR,Success
TIDCUST408_2126,CUST280,232.39,Debit,Savings,2025-02-02 22:57:26.670345,B004,GBP,Success
TIDCUST280_2127,CUST12,568.28,Credit,Checking,2025-02-07 09:02:26.670345,B003,INR,Failure
TIDCUST12_2128,CUST235,494.3,Debit,Checking,2025-02-08 19:58:26.670345,B002,GBP,Success
TIDCUST235_2129,CUST146,1145.19,Debit,Savings,2025-02-01 05:25:26.670345,B002,EUR,Failure
TIDCUST146_2130,CUST230,4286.19,Credit,Savings,2025-01-18 10:15:26.670345,B002,EUR,Failure
TIDCUST230_2131,CUST77,1454.62,Credit,Checking,2025-01-20 15:39:26.670345,B002,GBP,Failure
TIDCUST77_2132,CUST33,1893.02,Debit,Savings,2025-01-24 02:46:26.670345,B004,GBP,Failure
TIDCUST33_2133,CUST389,3180.99,Credit,Checking,2025-01-18 06:40:26.670345,B005,GBP,Success
TIDCUST389_2134,CUST449,2705.59,Credit,Checking,2025-02-09 17:29:26.670345,B005,INR,Success
TIDCUST449_2135,CUST351,2025.86,Credit,Checking,2025-02-09 23:27:26.670345,B005,EUR,Failure
TIDCUST351_2136,CUST150,4926.07,Credit,Savings,2025-01-21 14:16:26.670345,B004,EUR,Success
TIDCUST150_2137,CUST386,1755.74,Debit,Savings,2025-01-22 01:03:26.670345,B002,GBP,Success
TIDCUST386_2138,CUST432,1352.91,Debit,Savings,2025-01-29 00:58:26.670345,B003,INR,Failure
TIDCUST432_2139,CUST47,1601.02,Debit,Checking,2025-02-06 02:17:26.670345,B002,USD,Success
TIDCUST47_2140,CUST296,287.62,Debit,Savings,2025-01-14 16:30:26.670345,B004,EUR,Success
TIDCUST296_2141,CUST283,36.88,Debit,Checking,2025-02-08 22:11:26.670345,B002,EUR,Success
TIDCUST283_2142,CUST60,3574.71,Credit,Savings,2025-01-30 21:16:26.670345,B003,INR,Failure
TIDCUST60_2143,CUST59,644.41,Credit,Savings,2025-02-01 13:50:26.670345,B003,USD,Success
