transaction_id,account_id,transaction_type,amount,currency,channel,transaction_date,status,location,customer_age,customer_income,loan_amount,credit_score
TXN829957,ACC00159,Transfer,33716.66,EUR,POS,2023-08-10,Success,Tokyo,67,106601.97,0,525
TXN223717,ACC00187,Loan Disbursement,25195.83,EUR,ATM,2023-08-05,Success,Tokyo,36,23989.01,0,317
TXN211076,ACC00487,Payment,28707.82,EUR,Mobile,2024-03-05,Success,Toronto,49,22279.67,0,313
TXN688813,ACC00236,Payment,24387.41,GBP,Online,2023-10-06,Success,Mumbai,56,48934.54,0,601
TXN423131,ACC00326,Transfer,9139.07,JPY,POS,2024-05-26,Success,Sydney,25,56485.2,0,368
TXN453755,ACC00355,Bill Payment,31188.64,JPY,Online,2023-12-29,Success,New York,40,26485.49,0,326
TXN845370,ACC00416,Transfer,9071.78,EUR,Mobile,2023-04-23,Success,New York,40,147172.4,0,561
TXN793088,ACC00329,Loan Disbursement,2052.17,JPY,Mobile,2023-06-05,Success,Tokyo,25,122849.65,0,437
TXN726888,ACC00093,Payment,15491.98,USD,Mobile,2023-09-27,Success,Mumbai,22,127598.1,0,780
TXN214775,ACC00196,Withdrawal,40601.58,EUR,ATM,2024-09-20,Failed,Toronto,35,54052.96,0,727
TXN585058,ACC00006,Payment,42646.36,USD,Branch,2023-08-07,Success,Tokyo,33,193024.53,0,844
TXN499723,ACC00031,Loan Disbursement,16420.55,JPY,Mobile,2023-08-20,Success,London,64,62557.54,0,335
TXN429127,ACC00343,Withdrawal,10770.38,EUR,Online,2024-11-02,Success,Tokyo,45,99339.49,0,665
TXN298448,ACC00412,Transfer,49138.4,INR,Mobile,2023-02-22,Success,London,35,178619.9,0,609
TXN474307,ACC00118,Withdrawal,8560.71,USD,Branch,2023-08-07,Failed,New York,63,186601.28,0,437
TXN744868,ACC00145,Bill Payment,39935.55,EUR,POS,2024-09-23,Pending,Toronto,67,90252.0,0,570
TXN243212,ACC00067,Withdrawal,43661.33,INR,POS,2023-05-15,Success,New York,71,197240.82,0,467
TXN279246,ACC00288,Bill Payment,41414.68,EUR,Branch,2024-11-07,Success,New York,25,154853.74,0,823
TXN806555,ACC00236,Loan Disbursement,28388.84,USD,Mobile,2023-12-22,Pending,Sydney,58,148477.36,0,342
TXN579028,ACC00474,Transfer,12381.02,INR,POS,2024-04-27,Failed,Tokyo,72,136171.51,0,617
TXN314730,ACC00387,Bill Payment,38245.37,JPY,Mobile,2024-03-21,Success,Sydney,72,193854.74,0,768
TXN513366,ACC00243,Deposit,9603.16,INR,ATM,2024-04-20,Success,New York,65,194718.54,0,531
TXN303588,ACC00444,Payment,31005.29,GBP,POS,2023-03-28,Failed,Tokyo,70,139085.99,0,762
TXN604282,ACC00395,Payment,47179.89,EUR,ATM,2023-11-08,Pending,Mumbai,19,150023.32,0,841
TXN138791,ACC00450,Withdrawal,17354.92,JPY,Online,2023-03-17,Success,London,45,95284.51,0,575
TXN460040,ACC00138,Bill Payment,24819.51,GBP,Online,2024-02-04,Success,Toronto,62,122238.94,0,674
TXN585564,ACC00336,Payment,48382.58,INR,Online,2023-02-16,Success,New York,30,174976.79,0,404
TXN994500,ACC00007,Withdrawal,3899.39,EUR,Mobile,2024-11-26,Success,New York,55,79425.23,0,717
TXN724624,ACC00397,Withdrawal,20045.95,USD,Branch,2023-04-30,Success,Tokyo,22,54455.06,0,841
TXN264858,ACC00101,Deposit,26986.66,INR,ATM,2024-07-09,Success,Sydney,28,116247.1,0,552
TXN152316,ACC00249,Deposit,12754.07,JPY,Branch,2023-02-23,Success,Mumbai,37,160333.32,0,722
TXN403366,ACC00163,Withdrawal,25547.31,JPY,ATM,2023-12-05,Success,Sydney,27,105706.19,0,485
TXN770940,ACC00293,Loan Disbursement,36694.07,EUR,POS,2023-03-09,Success,Tokyo,24,45167.88,0,543
TXN502164,ACC00443,Transfer,35682.7,JPY,ATM,2023-03-05,Success,Sydney,37,198653.24,0,748
TXN448440,ACC00042,Bill Payment,29990.7,JPY,Mobile,2024-01-05,Success,Sydney,47,35371.85,0,815
TXN437055,ACC00072,Withdrawal,11705.11,INR,Branch,2023-11-05,Pending,Tokyo,53,129014.5,0,619
TXN235460,ACC00106,Transfer,13806.63,JPY,Branch,2024-03-19,Success,New York,23,67900.53,0,691
TXN489787,ACC00168,Deposit,39438.29,INR,Branch,2024-02-05,Failed,London,20,54966.27,0,547
TXN406410,ACC00071,Bill Payment,29806.44,EUR,POS,2023-02-07,Failed,Mumbai,51,82099.98,0,832
TXN483283,ACC00432,Payment,22795.02,USD,ATM,2024-03-22,Success,Toronto,25,190343.88,0,602
TXN492633,ACC00147,Bill Payment,3966.58,JPY,Branch,2024-03-05,Success,Tokyo,54,149125.8,0,461
TXN460991,ACC00065,Loan Disbursement,15850.96,USD,Online,2023-05-14,Success,New York,52,178412.58,0,846
TXN349915,ACC00128,Payment,4003.92,INR,POS,2024-11-18,Success,Toronto,32,183071.05,0,794
TXN519185,ACC00267,Withdrawal,47909.22,JPY,POS,2024-01-13,Pending,Sydney,44,157777.59,0,748
TXN297577,ACC00275,Bill Payment,39918.69,INR,Branch,2023-01-03,Success,Sydney,63,55259.39,0,314
TXN241963,ACC00453,Loan Disbursement,168.3,INR,Online,2024-11-25,Success,Toronto,67,65327.71,0,616
TXN431259,ACC00043,Loan Disbursement,22339.82,JPY,Online,2024-05-08,Success,Tokyo,60,117958.46,0,317
TXN376566,ACC00089,Payment,9000.91,JPY,ATM,2023-07-21,Pending,Toronto,21,185259.44,0,532
TXN461613,ACC00117,Loan Disbursement,2559.98,GBP,Online,2024-12-01,Pending,Tokyo,66,147866.72,0,845
TXN520884,ACC00312,Transfer,4047.9,JPY,ATM,2023-01-08,Success,Sydney,64,20190.56,0,516
TXN654564,ACC00078,Loan Disbursement,46984.92,JPY,Online,2023-12-28,Success,Mumbai,32,85256.07,0,741
TXN535248,ACC00078,Payment,37086.57,GBP,ATM,2023-03-19,Success,Sydney,34,148155.86,0,548
TXN846950,ACC00190,Withdrawal,6315.24,JPY,Mobile,2024-06-10,Success,Mumbai,27,166044.35,0,847
TXN866165,ACC00362,Transfer,32511.24,USD,Branch,2023-04-19,Success,London,74,31045.45,0,661
TXN471933,ACC00273,Withdrawal,7341.7,INR,Mobile,2023-01-08,Success,Tokyo,44,71356.48,0,751
TXN681739,ACC00212,Loan Disbursement,49533.38,USD,ATM,2024-04-18,Success,Tokyo,50,58144.05,0,757
TXN236881,ACC00138,Bill Payment,28813.82,JPY,Branch,2023-10-06,Success,Mumbai,35,93539.89,0,715
TXN556017,ACC00237,Payment,25088.43,INR,ATM,2023-03-05,Success,Tokyo,75,169530.93,0,734
TXN964624,ACC00286,Withdrawal,43710.57,INR,Mobile,2024-07-18,Success,Toronto,20,81467.96,0,827
TXN222087,ACC00394,Bill Payment,15809.13,INR,Mobile,2024-04-22,Success,New York,58,67377.23,0,437
TXN315792,ACC00257,Bill Payment,18950.45,USD,ATM,2024-05-10,Success,Mumbai,60,119760.23,0,515
TXN399733,ACC00397,Loan Disbursement,11401.05,INR,Online,2023-05-04,Success,London,39,116237.08,0,344
TXN489689,ACC00500,Transfer,20287.88,INR,Branch,2023-05-04,Success,London,51,118451.98,0,647
TXN359750,ACC00200,Bill Payment,4396.71,INR,Branch,2024-04-03,Success,Mumbai,22,78337.78,0,535
TXN307841,ACC00008,Transfer,13905.73,USD,Branch,2023-10-29,Success,Mumbai,22,94533.42,0,754
TXN399586,ACC00156,Bill Payment,36629.38,EUR,Online,2024-03-23,Success,Mumbai,55,112887.08,0,813
TXN694048,ACC00010,Transfer,42316.0,USD,ATM,2024-02-27,Failed,Sydney,52,198825.62,0,559
TXN506847,ACC00017,Transfer,512.4,JPY,Mobile,2023-07-06,Success,Sydney,53,140940.51,0,392
TXN455463,ACC00122,Withdrawal,28177.47,EUR,Online,2023-03-11,Success,Mumbai,20,74756.45,0,492
TXN304874,ACC00319,Transfer,6626.85,USD,Branch,2024-08-10,Success,Toronto,64,174999.14,0,531
TXN169033,ACC00214,Transfer,43758.21,USD,ATM,2024-04-15,Success,Tokyo,68,92858.81,0,538
TXN581528,ACC00252,Bill Payment,5376.4,JPY,Branch,2024-03-17,Pending,New York,73,102982.13,0,721
TXN627849,ACC00368,Loan Disbursement,29790.17,GBP,POS,2023-06-08,Pending,Tokyo,34,67291.64,0,394
TXN170830,ACC00294,Transfer,49132.5,INR,POS,2023-12-11,Success,New York,56,190243.89,0,696
TXN801432,ACC00212,Withdrawal,12423.18,USD,ATM,2024-06-19,Pending,Sydney,28,101388.0,0,724
TXN197688,ACC00167,Withdrawal,1074.94,INR,ATM,2024-02-25,Pending,Mumbai,55,78084.53,0,452
TXN847385,ACC00138,Transfer,45031.21,EUR,Online,2023-05-22,Success,Toronto,48,34357.12,0,646
TXN562644,ACC00460,Withdrawal,11970.51,INR,POS,2023-05-02,Success,London,47,184764.99,0,772
TXN747632,ACC00199,Withdrawal,42125.96,INR,ATM,2024-03-02,Success,New York,49,44003.09,0,572
TXN431221,ACC00493,Loan Disbursement,45028.04,JPY,Branch,2023-03-27,Success,Tokyo,18,83158.19,0,308
TXN243045,ACC00443,Payment,37290.56,USD,Mobile,2023-09-02,Pending,Sydney,50,140315.26,0,370
TXN736683,ACC00054,Payment,21515.91,JPY,Online,2024-12-28,Failed,Sydney,49,80023.32,0,814
TXN105488,ACC00372,Bill Payment,47491.02,USD,ATM,2023-02-03,Success,Tokyo,50,169608.14,0,723
TXN898367,ACC00163,Deposit,12128.19,USD,Online,2023-04-22,Pending,London,73,177523.74,0,823
TXN788466,ACC00388,Deposit,2724.84,GBP,POS,2024-05-18,Pending,London,63,168399.92,0,838
TXN851866,ACC00146,Transfer,12141.92,INR,Online,2023-06-20,Success,London,59,102933.88,0,465
TXN762887,ACC00223,Withdrawal,489.49,EUR,Mobile,2023-08-23,Success,Tokyo,74,156033.96,0,366
TXN787954,ACC00097,Loan Disbursement,36076.17,JPY,Online,2023-06-27,Failed,London,26,149535.96,0,843
TXN362106,ACC00088,Transfer,26053.53,JPY,ATM,2023-04-26,Success,Tokyo,60,31799.11,0,482
TXN408284,ACC00314,Transfer,49623.85,GBP,POS,2024-05-09,Success,New York,74,82398.8,0,756
TXN785089,ACC00341,Loan Disbursement,28283.12,USD,Online,2024-09-02,Failed,Toronto,70,85273.08,0,481
TXN457222,ACC00474,Loan Disbursement,26515.66,GBP,Branch,2024-10-17,Success,Toronto,30,40304.86,0,594
TXN691650,ACC00008,Loan Disbursement,843.06,INR,POS,2024-06-02,Success,Toronto,24,25089.8,0,310
TXN991006,ACC00094,Bill Payment,22979.23,JPY,ATM,2024-05-17,Success,London,69,112332.99,0,819
TXN806316,ACC00086,Deposit,39055.55,USD,Online,2023-12-09,Success,Mumbai,18,143220.3,0,445
TXN167259,ACC00170,Bill Payment,43230.23,GBP,Branch,2024-05-02,Failed,Mumbai,50,72730.78,0,773
TXN808577,ACC00486,Loan Disbursement,8131.0,USD,POS,2023-10-05,Success,New York,46,33641.09,0,355
TXN479176,ACC00203,Loan Disbursement,35150.42,EUR,Branch,2024-03-20,Success,Sydney,30,145678.17,0,775
TXN864377,ACC00014,Transfer,41261.03,GBP,POS,2024-05-31,Success,London,67,59752.3,0,364
TXN933165,ACC00417,Payment,13756.06,INR,Branch,2024-12-05,Success,London,35,139199.27,0,687
TXN519933,ACC00426,Payment,24562.71,EUR,Mobile,2023-09-28,Pending,New York,20,134997.13,0,672
TXN593809,ACC00226,Deposit,35485.25,INR,ATM,2024-03-24,Success,Mumbai,72,160983.61,0,342
TXN959412,ACC00260,Deposit,29569.63,USD,Online,2024-05-05,Failed,Tokyo,53,35994.86,0,658
TXN653755,ACC00130,Withdrawal,5439.8,INR,Online,2024-11-09,Success,Toronto,28,186021.53,0,458
TXN337668,ACC00223,Deposit,44341.23,GBP,ATM,2023-11-08,Success,Sydney,57,127339.22,0,702
TXN152855,ACC00398,Deposit,29043.16,EUR,ATM,2023-12-23,Pending,Toronto,35,194820.87,0,592
TXN594367,ACC00248,Loan Disbursement,40658.88,GBP,POS,2024-10-15,Success,Mumbai,25,157149.47,0,304
TXN127131,ACC00238,Transfer,1090.04,JPY,Branch,2023-03-28,Failed,Mumbai,51,193922.12,0,670
TXN848448,ACC00459,Payment,44608.72,JPY,POS,2023-05-21,Pending,Mumbai,33,124599.04,0,502
TXN327229,ACC00111,Deposit,19546.27,EUR,POS,2023-11-24,Success,Toronto,35,184113.84,0,577
TXN280947,ACC00104,Loan Disbursement,49652.07,GBP,ATM,2023-04-09,Success,Tokyo,64,21003.35,0,735
TXN270094,ACC00180,Deposit,38423.72,USD,Branch,2024-09-08,Success,Sydney,63,73666.2,0,764
TXN296615,ACC00362,Bill Payment,43898.79,EUR,POS,2024-02-20,Success,London,34,57122.7,0,544
TXN230423,ACC00017,Deposit,11719.03,EUR,Branch,2023-05-28,Success,Sydney,54,104704.45,0,426
TXN940532,ACC00051,Bill Payment,20293.95,GBP,Branch,2023-01-08,Success,Tokyo,19,129167.99,0,427
TXN635727,ACC00306,Deposit,40000.57,USD,Branch,2023-07-23,Success,Sydney,42,97237.36,0,474
TXN225694,ACC00318,Transfer,11161.75,GBP,POS,2023-08-27,Success,Tokyo,70,104244.41,0,637
TXN301994,ACC00286,Loan Disbursement,29108.91,INR,POS,2023-09-30,Success,Mumbai,24,121906.85,0,362
TXN693352,ACC00262,Bill Payment,36120.88,JPY,Branch,2024-06-24,Pending,London,68,52071.8,0,315
TXN860793,ACC00447,Deposit,49939.35,EUR,ATM,2023-05-18,Success,New York,30,88167.7,0,475
TXN170731,ACC00314,Transfer,22160.54,GBP,ATM,2023-04-16,Success,Tokyo,30,52450.67,0,608
TXN809616,ACC00258,Deposit,2647.55,INR,Branch,2024-02-06,Success,New York,54,100527.08,0,384
TXN918049,ACC00030,Payment,45831.54,EUR,ATM,2023-03-29,Success,Mumbai,55,30482.06,0,593
TXN209105,ACC00059,Bill Payment,36145.35,JPY,Mobile,2024-09-25,Success,New York,61,179567.15,0,738
TXN473942,ACC00499,Payment,34025.36,JPY,ATM,2024-10-11,Success,Toronto,22,146458.24,0,592
TXN656054,ACC00138,Transfer,49335.57,USD,POS,2024-04-16,Success,Mumbai,28,166605.48,0,839
TXN495519,ACC00236,Withdrawal,14261.75,INR,ATM,2024-12-16,Success,London,24,124341.59,0,621
TXN570431,ACC00157,Bill Payment,41476.71,GBP,POS,2024-01-08,Success,Mumbai,64,25378.84,0,573
TXN230647,ACC00304,Payment,1875.02,EUR,Mobile,2023-04-25,Pending,Sydney,53,154552.57,0,564
TXN952059,ACC00363,Bill Payment,10776.84,USD,Branch,2023-07-29,Failed,London,54,119553.72,0,706
TXN684813,ACC00233,Loan Disbursement,48826.35,USD,ATM,2024-04-20,Success,New York,51,164205.85,0,592
TXN623400,ACC00422,Deposit,34230.32,USD,Online,2024-06-30,Success,London,19,55457.53,0,600
TXN899498,ACC00447,Transfer,8019.48,JPY,Online,2023-11-30,Success,Sydney,37,143715.99,0,400
TXN415752,ACC00463,Withdrawal,10068.02,USD,Online,2023-06-02,Pending,New York,59,91169.81,0,421
TXN147833,ACC00235,Payment,10043.75,JPY,Online,2024-02-19,Success,New York,43,69528.51,0,601
TXN999556,ACC00465,Bill Payment,43716.54,INR,Mobile,2024-03-20,Success,Toronto,39,98776.58,0,825
TXN698900,ACC00040,Loan Disbursement,22648.24,EUR,POS,2024-02-05,Failed,Toronto,18,191962.89,0,439
TXN754674,ACC00390,Withdrawal,11863.12,JPY,Mobile,2023-02-11,Success,Tokyo,48,140196.46,0,507
TXN717293,ACC00171,Transfer,44266.73,GBP,Online,2023-04-06,Success,Tokyo,25,112383.98,0,652
TXN314522,ACC00471,Loan Disbursement,35898.52,USD,POS,2024-01-26,Success,Sydney,67,122011.84,0,609
TXN352103,ACC00137,Payment,5433.34,EUR,Mobile,2023-04-02,Success,New York,64,100312.9,0,713
TXN755418,ACC00218,Transfer,35693.24,INR,Online,2023-12-24,Success,Toronto,29,97326.4,0,788
TXN617968,ACC00032,Payment,12497.85,GBP,POS,2024-05-19,Success,Sydney,48,78202.86,0,767
TXN844619,ACC00181,Bill Payment,21573.65,INR,Mobile,2024-08-02,Pending,Toronto,34,100370.23,0,783
TXN829822,ACC00334,Deposit,16225.35,USD,Mobile,2024-07-30,Pending,Mumbai,68,182539.92,0,552
TXN164783,ACC00431,Bill Payment,20954.2,JPY,Online,2023-04-08,Pending,Tokyo,22,188497.59,0,658
TXN467002,ACC00371,Bill Payment,32998.95,USD,POS,2024-06-17,Success,Mumbai,29,70801.67,0,825
TXN100503,ACC00180,Transfer,676.7,GBP,Online,2024-07-26,Success,New York,74,21565.93,0,340
TXN449983,ACC00198,Bill Payment,26710.62,INR,Online,2023-04-10,Success,Mumbai,53,128068.25,0,801
TXN840890,ACC00467,Payment,16666.88,GBP,Mobile,2024-02-22,Success,Tokyo,60,39033.1,0,594
TXN186772,ACC00145,Transfer,16394.84,GBP,ATM,2024-08-30,Success,Toronto,54,182943.49,0,392
TXN498970,ACC00284,Loan Disbursement,4072.22,EUR,Online,2024-12-17,Success,Mumbai,46,55006.35,0,547
TXN421203,ACC00485,Withdrawal,43509.98,GBP,Branch,2023-11-25,Success,Toronto,33,194239.99,0,788
TXN521339,ACC00314,Bill Payment,21663.01,GBP,POS,2023-10-21,Success,Sydney,69,169879.21,0,310
TXN983929,ACC00458,Bill Payment,13501.56,EUR,Online,2023-04-29,Success,Mumbai,27,131169.55,0,559
TXN318980,ACC00073,Withdrawal,7120.34,INR,Mobile,2023-06-26,Pending,Mumbai,25,189187.7,0,629
TXN717049,ACC00377,Withdrawal,10532.31,INR,ATM,2024-01-02,Success,Sydney,46,64118.28,0,435
TXN238324,ACC00432,Transfer,45771.16,GBP,Branch,2024-05-06,Pending,Sydney,44,191196.8,0,635
TXN340216,ACC00383,Transfer,27691.67,EUR,Online,2023-02-24,Success,Sydney,26,55714.3,0,751
TXN473293,ACC00215,Bill Payment,25687.24,EUR,POS,2024-12-25,Success,Mumbai,26,177912.73,0,761
TXN514005,ACC00093,Payment,19152.94,USD,Online,2024-06-17,Success,New York,26,161363.6,0,541
TXN272905,ACC00129,Loan Disbursement,28647.27,INR,Branch,2024-01-03,Success,Toronto,33,123457.25,0,783
TXN703232,ACC00360,Loan Disbursement,5202.11,JPY,Online,2023-02-13,Success,Tokyo,58,127835.09,0,365
TXN547817,ACC00014,Deposit,30755.36,USD,POS,2023-07-11,Success,Toronto,50,50123.7,0,510
TXN174591,ACC00417,Deposit,9847.28,JPY,Branch,2023-12-02,Failed,Sydney,21,38089.25,0,810
TXN775496,ACC00340,Payment,24936.58,USD,ATM,2023-03-17,Success,Toronto,26,164715.88,0,802
TXN355154,ACC00206,Loan Disbursement,28873.12,GBP,Mobile,2024-10-22,Success,Toronto,21,122283.23,0,660
TXN418050,ACC00284,Deposit,9923.54,GBP,Online,2023-10-04,Success,Tokyo,35,42338.08,0,416
TXN863708,ACC00141,Payment,22876.89,GBP,Mobile,2023-07-12,Success,Mumbai,46,43599.75,0,397
TXN565508,ACC00117,Withdrawal,27240.42,INR,Online,2024-11-04,Failed,Mumbai,49,196463.77,0,462
TXN648951,ACC00394,Loan Disbursement,46797.58,USD,Branch,2023-07-12,Success,Sydney,31,88487.28,0,791
TXN745025,ACC00289,Withdrawal,5532.63,USD,POS,2024-01-26,Success,New York,32,63608.61,0,716
TXN194538,ACC00438,Bill Payment,15039.83,GBP,Online,2024-09-07,Failed,London,61,136507.62,0,337
TXN798544,ACC00446,Transfer,34180.12,EUR,Branch,2024-02-03,Success,New York,38,75854.13,0,704
TXN225410,ACC00251,Transfer,2840.23,INR,Online,2024-02-04,Success,Sydney,39,132424.59,0,477
TXN655763,ACC00154,Loan Disbursement,15105.55,EUR,Branch,2024-04-17,Success,London,30,105786.95,0,373
TXN459869,ACC00169,Payment,45187.05,INR,Branch,2024-10-25,Success,Sydney,40,55409.22,0,424
TXN130482,ACC00099,Transfer,7208.46,GBP,Online,2023-01-01,Success,Tokyo,25,196705.95,0,392
TXN412082,ACC00107,Transfer,1097.82,USD,Online,2023-03-11,Success,Toronto,56,146274.22,0,519
TXN114746,ACC00030,Payment,1292.83,EUR,Branch,2023-12-19,Success,Tokyo,51,20722.72,0,585
TXN522767,ACC00228,Deposit,2122.92,EUR,Branch,2024-10-16,Success,Sydney,65,128417.66,0,347
TXN646475,ACC00138,Payment,42659.31,EUR,Mobile,2023-05-20,Success,London,44,93639.95,0,829
TXN489660,ACC00099,Deposit,30846.96,USD,POS,2023-01-11,Success,Tokyo,62,77092.67,0,432
TXN105339,ACC00359,Deposit,6513.19,GBP,Online,2024-12-12,Success,London,50,100012.95,0,339
TXN422366,ACC00206,Bill Payment,35655.03,JPY,ATM,2023-06-21,Pending,Mumbai,49,46278.71,0,694
TXN897002,ACC00066,Payment,46688.42,GBP,Online,2024-08-15,Success,Tokyo,47,28544.36,0,744
TXN211299,ACC00461,Payment,33655.67,JPY,Mobile,2024-10-03,Success,Sydney,48,64777.33,0,688
TXN744049,ACC00197,Deposit,38891.34,USD,Branch,2024-07-12,Success,New York,28,145805.06,0,338
TXN625256,ACC00023,Transfer,10380.17,GBP,POS,2024-03-05,Failed,London,42,124424.55,0,327
TXN432362,ACC00171,Deposit,9780.18,GBP,Branch,2024-12-05,Success,Sydney,49,162017.23,0,742
TXN967706,ACC00196,Bill Payment,48595.11,JPY,POS,2023-04-03,Success,Toronto,56,127564.99,0,377
TXN121484,ACC00248,Transfer,43544.73,INR,Branch,2024-04-07,Pending,Toronto,59,134224.97,0,392
TXN982320,ACC00357,Bill Payment,43698.67,GBP,Online,2024-07-13,Success,Sydney,54,74093.48,0,837
TXN389125,ACC00313,Bill Payment,8625.4,EUR,Branch,2024-02-28,Failed,London,38,186016.75,0,835
TXN408665,ACC00054,Transfer,33615.73,INR,ATM,2023-03-14,Success,Tokyo,57,55208.37,0,813
TXN122128,ACC00484,Withdrawal,46302.04,EUR,Branch,2023-06-02,Success,Sydney,32,50158.2,0,612
TXN958761,ACC00314,Bill Payment,14552.83,INR,Branch,2024-06-06,Success,Tokyo,41,47770.11,0,533
TXN628291,ACC00023,Payment,12700.57,EUR,Mobile,2023-08-23,Pending,Sydney,37,199956.29,0,344
TXN307322,ACC00127,Withdrawal,17535.92,INR,Mobile,2024-10-07,Success,Tokyo,38,104531.78,0,535
TXN598730,ACC00400,Transfer,29935.0,JPY,POS,2023-09-18,Success,Tokyo,46,66621.75,0,556
TXN548531,ACC00363,Deposit,31905.62,GBP,Branch,2023-05-13,Success,New York,27,139339.29,0,722
TXN708403,ACC00381,Payment,34041.21,GBP,POS,2024-03-17,Success,Mumbai,47,38588.94,0,526
TXN144818,ACC00207,Deposit,22198.8,USD,Mobile,2024-09-07,Success,Toronto,69,147160.77,0,514
TXN535865,ACC00139,Withdrawal,34755.79,JPY,Branch,2023-12-27,Success,Mumbai,21,162819.48,0,498
TXN776059,ACC00057,Loan Disbursement,37289.55,JPY,Branch,2023-04-16,Pending,London,55,157122.62,0,332
TXN820298,ACC00003,Payment,47392.34,JPY,Branch,2024-04-23,Success,London,66,96726.48,0,356
TXN695933,ACC00295,Payment,36816.04,USD,Branch,2023-08-25,Success,London,62,159882.99,0,695
TXN399426,ACC00177,Deposit,35600.82,INR,ATM,2023-01-04,Pending,New York,23,82506.71,0,546
TXN365854,ACC00353,Transfer,277.21,USD,Mobile,2024-11-29,Success,Tokyo,38,114369.9,0,304
TXN558132,ACC00259,Bill Payment,34956.52,GBP,POS,2023-08-08,Pending,Tokyo,39,193232.25,0,584
TXN925108,ACC00311,Bill Payment,35556.63,GBP,Online,2023-02-26,Failed,New York,75,113275.41,0,447
TXN342799,ACC00333,Loan Disbursement,37909.89,USD,Branch,2024-10-28,Success,Tokyo,22,166400.52,0,756
TXN139761,ACC00241,Payment,43709.53,JPY,Branch,2023-07-07,Success,Mumbai,25,89194.3,0,465
TXN772505,ACC00440,Loan Disbursement,39337.16,INR,ATM,2024-08-17,Failed,Tokyo,46,180468.94,0,671
TXN717662,ACC00399,Bill Payment,38492.5,JPY,Branch,2023-03-19,Success,Tokyo,64,58364.48,0,662
TXN875263,ACC00329,Bill Payment,48384.69,USD,Branch,2024-01-30,Success,Toronto,22,89848.79,0,840
TXN105280,ACC00269,Bill Payment,47321.27,EUR,POS,2024-10-22,Success,Toronto,75,179013.74,0,546
TXN841749,ACC00021,Bill Payment,44549.84,GBP,Branch,2024-08-14,Success,New York,25,77692.4,0,709
TXN202525,ACC00084,Payment,24702.37,INR,POS,2023-07-31,Success,New York,59,189572.99,0,506
TXN680480,ACC00419,Withdrawal,46504.55,USD,Mobile,2024-05-26,Success,Tokyo,18,84188.16,0,502
TXN522457,ACC00172,Deposit,43028.18,USD,Online,2023-07-19,Success,Sydney,23,151886.82,0,523
TXN714393,ACC00402,Transfer,35075.74,USD,ATM,2023-02-18,Success,Mumbai,42,86378.41,0,790
TXN652631,ACC00202,Loan Disbursement,12696.88,EUR,ATM,2023-11-08,Success,Tokyo,23,84734.75,0,572
TXN269414,ACC00458,Transfer,44745.53,GBP,Mobile,2023-07-27,Success,London,38,150320.03,0,493
TXN226799,ACC00168,Withdrawal,35422.25,EUR,ATM,2024-06-18,Success,London,60,121533.1,0,772
TXN906653,ACC00067,Bill Payment,48944.27,GBP,Online,2023-01-03,Pending,Toronto,64,141092.1,0,768
TXN817700,ACC00321,Bill Payment,16497.14,GBP,Mobile,2023-06-27,Success,Mumbai,70,127191.24,0,493
TXN872609,ACC00286,Loan Disbursement,37864.83,EUR,POS,2023-12-17,Success,Sydney,48,134957.9,0,662
TXN472863,ACC00482,Loan Disbursement,4092.33,INR,Branch,2024-01-18,Success,Tokyo,37,179734.47,0,799
TXN284536,ACC00257,Payment,4159.4,EUR,ATM,2024-12-26,Success,Mumbai,66,131884.63,0,685
TXN303693,ACC00280,Payment,27603.61,JPY,Mobile,2024-03-21,Success,Sydney,62,175952.45,0,596
TXN998905,ACC00343,Loan Disbursement,31041.96,GBP,ATM,2024-12-17,Success,Toronto,30,159245.9,0,517
TXN526336,ACC00307,Withdrawal,48069.77,EUR,ATM,2024-06-10,Success,Mumbai,36,27022.54,0,591
TXN513452,ACC00164,Loan Disbursement,20885.7,GBP,Branch,2023-10-10,Success,Sydney,20,109465.84,0,595
TXN785531,ACC00468,Withdrawal,1191.29,USD,Mobile,2024-09-01,Success,Tokyo,19,108580.42,0,701
