id,category,value,timestamp
27329,Clothing,954.03,2023-01-19 23:28:00
27330,Food,988.9,2023-01-19 23:29:00
27331,Electronics,466.26,2023-01-19 23:30:00
27332,Furniture,163.26,2023-01-19 23:31:00
27333,Electronics,715.41,2023-01-19 23:32:00
27334,Food,426.37,2023-01-19 23:33:00
27335,Furniture,389.98,2023-01-19 23:34:00
27336,Clothing,189.84,2023-01-19 23:35:00
27337,Books,50.13,2023-01-19 23:36:00
27338,Clothing,766.29,2023-01-19 23:37:00
27339,Books,487.01,2023-01-19 23:38:00
27340,Clothing,403.2,2023-01-19 23:39:00
27341,Food,373.18,2023-01-19 23:40:00
27342,Electronics,509.26,2023-01-19 23:41:00
27343,Books,744.72,2023-01-19 23:42:00
27344,Food,439.87,2023-01-19 23:43:00
27345,Electronics,104.39,2023-01-19 23:44:00
27346,Electronics,265.99,2023-01-19 23:45:00
27347,Furniture,141.93,2023-01-19 23:46:00
27348,Furniture,198.17,2023-01-19 23:47:00
27349,Furniture,875.83,2023-01-19 23:48:00
27350,Books,180.31,2023-01-19 23:49:00
27351,Books,728.79,2023-01-19 23:50:00
27352,Electronics,309.08,2023-01-19 23:51:00
27353,Books,902.32,2023-01-19 23:52:00
27354,Electronics,625.92,2023-01-19 23:53:00
27355,Food,678.03,2023-01-19 23:54:00
27356,Clothing,530.04,2023-01-19 23:55:00
27357,Electronics,927.83,2023-01-19 23:56:00
27358,Electronics,166.21,2023-01-19 23:57:00
27359,Food,293.49,2023-01-19 23:58:00
27360,Furniture,905.51,2023-01-19 23:59:00
27361,Furniture,989.1,2023-01-20 00:00:00
27362,Furniture,772.61,2023-01-20 00:01:00
27363,Electronics,220.39,2023-01-20 00:02:00
27364,Electronics,909.23,2023-01-20 00:03:00
27365,Books,176.13,2023-01-20 00:04:00
27366,Books,876.17,2023-01-20 00:05:00
27367,Clothing,389.23,2023-01-20 00:06:00
27368,Clothing,57.5,2023-01-20 00:07:00
27369,Books,615.68,2023-01-20 00:08:00
27370,Electronics,375.69,2023-01-20 00:09:00
27371,Food,29.04,2023-01-20 00:10:00
27372,Books,159.24,2023-01-20 00:11:00
27373,Electronics,461.38,2023-01-20 00:12:00
27374,Books,655.76,2023-01-20 00:13:00
27375,Furniture,42.51,2023-01-20 00:14:00
27376,Books,525.57,2023-01-20 00:15:00
27377,Furniture,56.6,2023-01-20 00:16:00
27378,Electronics,903.37,2023-01-20 00:17:00
27379,Furniture,709.94,2023-01-20 00:18:00
27380,Books,93.09,2023-01-20 00:19:00
27381,Furniture,512.57,2023-01-20 00:20:00
27382,Food,737.76,2023-01-20 00:21:00
27383,Furniture,295.08,2023-01-20 00:22:00
27384,Furniture,195.91,2023-01-20 00:23:00
27385,Clothing,678.94,2023-01-20 00:24:00
27386,Food,781.1,2023-01-20 00:25:00
27387,Electronics,406.8,2023-01-20 00:26:00
27388,Furniture,247.89,2023-01-20 00:27:00
27389,Food,942.51,2023-01-20 00:28:00
27390,Electronics,540.9,2023-01-20 00:29:00
27391,Food,495.32,2023-01-20 00:30:00
27392,Clothing,733.42,2023-01-20 00:31:00
27393,Electronics,897.14,2023-01-20 00:32:00
27394,Electronics,312.68,2023-01-20 00:33:00
27395,Furniture,814.76,2023-01-20 00:34:00
27396,Books,934.08,2023-01-20 00:35:00
27397,Electronics,962.16,2023-01-20 00:36:00
27398,Electronics,690.88,2023-01-20 00:37:00
27399,Clothing,773.15,2023-01-20 00:38:00
27400,Clothing,844.08,2023-01-20 00:39:00
27401,Clothing,794.45,2023-01-20 00:40:00
27402,Furniture,195.29,2023-01-20 00:41:00
27403,Electronics,12.25,2023-01-20 00:42:00
27404,Clothing,578.07,2023-01-20 00:43:00
27405,Clothing,628.64,2023-01-20 00:44:00
27406,Food,233.57,2023-01-20 00:45:00
27407,Food,195.51,2023-01-20 00:46:00
27408,Clothing,536.95,2023-01-20 00:47:00
27409,Furniture,894.25,2023-01-20 00:48:00
27410,Books,195.93,2023-01-20 00:49:00
27411,Food,876.27,2023-01-20 00:50:00
27412,Food,864.36,2023-01-20 00:51:00
27413,Electronics,257.83,2023-01-20 00:52:00
27414,Electronics,799.73,2023-01-20 00:53:00
27415,Clothing,959.09,2023-01-20 00:54:00
27416,Electronics,166.15,2023-01-20 00:55:00
27417,Electronics,550.51,2023-01-20 00:56:00
27418,Books,808.57,2023-01-20 00:57:00
27419,Furniture,338.51,2023-01-20 00:58:00
27420,Clothing,85.36,2023-01-20 00:59:00
27421,Books,131.56,2023-01-20 01:00:00
27422,Clothing,340.04,2023-01-20 01:01:00
27423,Furniture,52.15,2023-01-20 01:02:00
27424,Clothing,55.09,2023-01-20 01:03:00
27425,Electronics,975.0,2023-01-20 01:04:00
27426,Furniture,131.91,2023-01-20 01:05:00
27427,Books,171.71,2023-01-20 01:06:00
27428,Books,594.97,2023-01-20 01:07:00
27429,Food,816.71,2023-01-20 01:08:00
27430,Books,168.06,2023-01-20 01:09:00
27431,Food,52.6,2023-01-20 01:10:00
27432,Electronics,227.55,2023-01-20 01:11:00
27433,Books,508.89,2023-01-20 01:12:00
27434,Furniture,991.54,2023-01-20 01:13:00
27435,Food,621.9,2023-01-20 01:14:00
27436,Books,229.56,2023-01-20 01:15:00
27437,Electronics,20.94,2023-01-20 01:16:00
27438,Furniture,174.4,2023-01-20 01:17:00
27439,Furniture,659.62,2023-01-20 01:18:00
27440,Electronics,325.49,2023-01-20 01:19:00
27441,Books,559.51,2023-01-20 01:20:00
27442,Clothing,589.97,2023-01-20 01:21:00
27443,Books,167.43,2023-01-20 01:22:00
27444,Food,414.48,2023-01-20 01:23:00
27445,Food,558.16,2023-01-20 01:24:00
27446,Books,868.55,2023-01-20 01:25:00
27447,Food,801.51,2023-01-20 01:26:00
27448,Clothing,676.79,2023-01-20 01:27:00
27449,Clothing,779.41,2023-01-20 01:28:00
27450,Furniture,958.86,2023-01-20 01:29:00
27451,Food,765.34,2023-01-20 01:30:00
27452,Books,211.94,2023-01-20 01:31:00
27453,Furniture,342.72,2023-01-20 01:32:00
27454,Clothing,374.23,2023-01-20 01:33:00
27455,Furniture,443.18,2023-01-20 01:34:00
27456,Electronics,637.24,2023-01-20 01:35:00
27457,Food,425.92,2023-01-20 01:36:00
27458,Books,470.54,2023-01-20 01:37:00
27459,Clothing,597.21,2023-01-20 01:38:00
27460,Furniture,812.36,2023-01-20 01:39:00
27461,Books,453.99,2023-01-20 01:40:00
27462,Food,634.26,2023-01-20 01:41:00
27463,Books,470.42,2023-01-20 01:42:00
27464,Food,997.59,2023-01-20 01:43:00
27465,Food,944.08,2023-01-20 01:44:00
27466,Food,545.39,2023-01-20 01:45:00
27467,Furniture,817.23,2023-01-20 01:46:00
27468,Food,864.62,2023-01-20 01:47:00
27469,Books,37.59,2023-01-20 01:48:00
27470,Electronics,920.91,2023-01-20 01:49:00
27471,Books,861.82,2023-01-20 01:50:00
27472,Furniture,820.7,2023-01-20 01:51:00
27473,Food,571.96,2023-01-20 01:52:00
27474,Electronics,235.5,2023-01-20 01:53:00
27475,Furniture,506.51,2023-01-20 01:54:00
27476,Clothing,801.35,2023-01-20 01:55:00
27477,Clothing,457.15,2023-01-20 01:56:00
27478,Clothing,987.47,2023-01-20 01:57:00
27479,Electronics,234.4,2023-01-20 01:58:00
27480,Books,911.67,2023-01-20 01:59:00
27481,Electronics,329.56,2023-01-20 02:00:00
27482,Electronics,840.25,2023-01-20 02:01:00
27483,Electronics,440.16,2023-01-20 02:02:00
27484,Clothing,834.29,2023-01-20 02:03:00
27485,Books,593.34,2023-01-20 02:04:00
27486,Electronics,908.08,2023-01-20 02:05:00
27487,Books,483.76,2023-01-20 02:06:00
27488,Food,933.84,2023-01-20 02:07:00
27489,Electronics,136.13,2023-01-20 02:08:00
27490,Electronics,810.86,2023-01-20 02:09:00
27491,Electronics,228.58,2023-01-20 02:10:00
27492,Food,237.68,2023-01-20 02:11:00
27493,Food,74.97,2023-01-20 02:12:00
27494,Clothing,734.49,2023-01-20 02:13:00
27495,Furniture,647.38,2023-01-20 02:14:00
27496,Books,341.74,2023-01-20 02:15:00
27497,Furniture,976.03,2023-01-20 02:16:00
27498,Electronics,67.54,2023-01-20 02:17:00
27499,Electronics,772.16,2023-01-20 02:18:00
27500,Clothing,271.27,2023-01-20 02:19:00
27501,Furniture,76.34,2023-01-20 02:20:00
27502,Electronics,640.38,2023-01-20 02:21:00
27503,Furniture,335.81,2023-01-20 02:22:00
27504,Clothing,456.0,2023-01-20 02:23:00
27505,Furniture,478.06,2023-01-20 02:24:00
27506,Books,50.27,2023-01-20 02:25:00
27507,Clothing,536.47,2023-01-20 02:26:00
27508,Furniture,48.93,2023-01-20 02:27:00
27509,Electronics,191.13,2023-01-20 02:28:00
27510,Food,719.59,2023-01-20 02:29:00
27511,Food,726.37,2023-01-20 02:30:00
27512,Clothing,12.78,2023-01-20 02:31:00
27513,Food,850.39,2023-01-20 02:32:00
27514,Books,18.61,2023-01-20 02:33:00
27515,Clothing,969.26,2023-01-20 02:34:00
27516,Electronics,564.84,2023-01-20 02:35:00
27517,Electronics,374.5,2023-01-20 02:36:00
27518,Clothing,611.02,2023-01-20 02:37:00
27519,Food,157.05,2023-01-20 02:38:00
27520,Food,482.47,2023-01-20 02:39:00
27521,Electronics,691.91,2023-01-20 02:40:00
27522,Books,657.89,2023-01-20 02:41:00
27523,Food,908.53,2023-01-20 02:42:00
27524,Books,291.53,2023-01-20 02:43:00
27525,Food,79.82,2023-01-20 02:44:00
27526,Clothing,378.8,2023-01-20 02:45:00
27527,Furniture,141.47,2023-01-20 02:46:00
27528,Electronics,894.34,2023-01-20 02:47:00
27529,Clothing,981.51,2023-01-20 02:48:00
27530,Food,638.16,2023-01-20 02:49:00
27531,Electronics,795.81,2023-01-20 02:50:00
27532,Furniture,699.73,2023-01-20 02:51:00
27533,Furniture,552.49,2023-01-20 02:52:00
27534,Food,829.97,2023-01-20 02:53:00
27535,Electronics,894.33,2023-01-20 02:54:00
27536,Food,517.53,2023-01-20 02:55:00
27537,Furniture,813.03,2023-01-20 02:56:00
27538,Clothing,396.22,2023-01-20 02:57:00
27539,Clothing,240.98,2023-01-20 02:58:00
27540,Books,468.36,2023-01-20 02:59:00
27541,Furniture,254.92,2023-01-20 03:00:00
27542,Furniture,397.93,2023-01-20 03:01:00
27543,Food,644.25,2023-01-20 03:02:00
27544,Books,180.22,2023-01-20 03:03:00
27545,Books,727.08,2023-01-20 03:04:00
27546,Electronics,897.27,2023-01-20 03:05:00
27547,Food,388.7,2023-01-20 03:06:00
27548,Clothing,974.82,2023-01-20 03:07:00
27549,Electronics,692.12,2023-01-20 03:08:00
27550,Books,579.61,2023-01-20 03:09:00
27551,Clothing,310.9,2023-01-20 03:10:00
27552,Furniture,26.3,2023-01-20 03:11:00
27553,Food,419.21,2023-01-20 03:12:00
27554,Books,912.6,2023-01-20 03:13:00
27555,Furniture,806.04,2023-01-20 03:14:00
27556,Books,982.98,2023-01-20 03:15:00
27557,Clothing,809.53,2023-01-20 03:16:00
27558,Electronics,732.23,2023-01-20 03:17:00
27559,Clothing,96.02,2023-01-20 03:18:00
27560,Food,979.89,2023-01-20 03:19:00
27561,Food,299.06,2023-01-20 03:20:00
27562,Books,251.37,2023-01-20 03:21:00
27563,Clothing,39.05,2023-01-20 03:22:00
27564,Electronics,407.54,2023-01-20 03:23:00
27565,Food,895.73,2023-01-20 03:24:00
27566,Electronics,771.78,2023-01-20 03:25:00
27567,Furniture,590.35,2023-01-20 03:26:00
27568,Books,749.31,2023-01-20 03:27:00
27569,Electronics,62.28,2023-01-20 03:28:00
27570,Books,196.15,2023-01-20 03:29:00
27571,Furniture,473.44,2023-01-20 03:30:00
27572,Electronics,672.34,2023-01-20 03:31:00
27573,Electronics,573.26,2023-01-20 03:32:00
27574,Furniture,162.15,2023-01-20 03:33:00
27575,Clothing,823.45,2023-01-20 03:34:00
27576,Electronics,144.35,2023-01-20 03:35:00
27577,Electronics,258.55,2023-01-20 03:36:00
27578,Food,947.44,2023-01-20 03:37:00
27579,Clothing,938.49,2023-01-20 03:38:00
27580,Electronics,173.78,2023-01-20 03:39:00
27581,Furniture,236.67,2023-01-20 03:40:00
27582,Books,646.96,2023-01-20 03:41:00
27583,Furniture,840.08,2023-01-20 03:42:00
27584,Clothing,562.02,2023-01-20 03:43:00
27585,Food,287.55,2023-01-20 03:44:00
27586,Food,291.87,2023-01-20 03:45:00
27587,Food,45.74,2023-01-20 03:46:00
27588,Furniture,15.54,2023-01-20 03:47:00
27589,Books,136.94,2023-01-20 03:48:00
27590,Books,993.06,2023-01-20 03:49:00
27591,Electronics,204.27,2023-01-20 03:50:00
27592,Books,553.77,2023-01-20 03:51:00
27593,Books,180.24,2023-01-20 03:52:00
27594,Electronics,867.6,2023-01-20 03:53:00
27595,Furniture,665.13,2023-01-20 03:54:00
27596,Furniture,744.61,2023-01-20 03:55:00
27597,Clothing,817.85,2023-01-20 03:56:00
27598,Furniture,812.94,2023-01-20 03:57:00
27599,Food,17.15,2023-01-20 03:58:00
27600,Food,675.17,2023-01-20 03:59:00
27601,Clothing,824.31,2023-01-20 04:00:00
27602,Books,64.6,2023-01-20 04:01:00
27603,Clothing,537.28,2023-01-20 04:02:00
27604,Electronics,180.25,2023-01-20 04:03:00
27605,Clothing,220.66,2023-01-20 04:04:00
27606,Clothing,843.71,2023-01-20 04:05:00
27607,Food,465.27,2023-01-20 04:06:00
27608,Electronics,192.72,2023-01-20 04:07:00
27609,Electronics,748.65,2023-01-20 04:08:00
27610,Clothing,892.54,2023-01-20 04:09:00
27611,Electronics,682.09,2023-01-20 04:10:00
27612,Electronics,921.61,2023-01-20 04:11:00
27613,Furniture,293.62,2023-01-20 04:12:00
27614,Electronics,438.42,2023-01-20 04:13:00
27615,Books,114.29,2023-01-20 04:14:00
27616,Electronics,82.64,2023-01-20 04:15:00
27617,Food,409.16,2023-01-20 04:16:00
27618,Furniture,685.33,2023-01-20 04:17:00
27619,Food,756.75,2023-01-20 04:18:00
27620,Food,159.34,2023-01-20 04:19:00
27621,Books,617.6,2023-01-20 04:20:00
27622,Furniture,529.72,2023-01-20 04:21:00
27623,Clothing,809.81,2023-01-20 04:22:00
27624,Electronics,731.41,2023-01-20 04:23:00
27625,Books,505.01,2023-01-20 04:24:00
27626,Books,253.79,2023-01-20 04:25:00
27627,Clothing,878.3,2023-01-20 04:26:00
27628,Books,175.57,2023-01-20 04:27:00
27629,Clothing,267.43,2023-01-20 04:28:00
27630,Clothing,677.52,2023-01-20 04:29:00
27631,Clothing,533.07,2023-01-20 04:30:00
27632,Books,113.34,2023-01-20 04:31:00
27633,Clothing,489.84,2023-01-20 04:32:00
27634,Books,126.76,2023-01-20 04:33:00
27635,Furniture,117.82,2023-01-20 04:34:00
27636,Clothing,263.48,2023-01-20 04:35:00
27637,Books,180.1,2023-01-20 04:36:00
27638,Books,991.86,2023-01-20 04:37:00
27639,Books,958.26,2023-01-20 04:38:00
27640,Electronics,727.04,2023-01-20 04:39:00
27641,Electronics,841.12,2023-01-20 04:40:00
27642,Clothing,899.23,2023-01-20 04:41:00
27643,Furniture,534.38,2023-01-20 04:42:00
27644,Clothing,810.19,2023-01-20 04:43:00
27645,Food,903.53,2023-01-20 04:44:00
27646,Food,59.94,2023-01-20 04:45:00
27647,Furniture,808.14,2023-01-20 04:46:00
27648,Furniture,92.1,2023-01-20 04:47:00
27649,Furniture,944.71,2023-01-20 04:48:00
27650,Electronics,675.82,2023-01-20 04:49:00
27651,Electronics,998.35,2023-01-20 04:50:00
27652,Food,408.67,2023-01-20 04:51:00
27653,Furniture,860.94,2023-01-20 04:52:00
27654,Books,956.7,2023-01-20 04:53:00
27655,Food,301.03,2023-01-20 04:54:00
27656,Furniture,862.49,2023-01-20 04:55:00
27657,Books,380.38,2023-01-20 04:56:00
27658,Furniture,424.15,2023-01-20 04:57:00
27659,Clothing,872.63,2023-01-20 04:58:00
27660,Books,543.96,2023-01-20 04:59:00
27661,Clothing,410.59,2023-01-20 05:00:00
27662,Electronics,160.36,2023-01-20 05:01:00
27663,Food,442.77,2023-01-20 05:02:00
27664,Furniture,733.05,2023-01-20 05:03:00
27665,Food,692.93,2023-01-20 05:04:00
27666,Furniture,784.69,2023-01-20 05:05:00
27667,Clothing,757.99,2023-01-20 05:06:00
27668,Books,367.24,2023-01-20 05:07:00
27669,Books,840.21,2023-01-20 05:08:00
27670,Furniture,48.41,2023-01-20 05:09:00
27671,Clothing,38.19,2023-01-20 05:10:00
27672,Furniture,956.55,2023-01-20 05:11:00
27673,Furniture,877.7,2023-01-20 05:12:00
27674,Furniture,408.61,2023-01-20 05:13:00
27675,Books,844.62,2023-01-20 05:14:00
27676,Furniture,653.57,2023-01-20 05:15:00
27677,Books,178.33,2023-01-20 05:16:00
27678,Electronics,461.58,2023-01-20 05:17:00
27679,Clothing,72.69,2023-01-20 05:18:00
27680,Electronics,341.58,2023-01-20 05:19:00
27681,Furniture,214.91,2023-01-20 05:20:00
27682,Books,823.2,2023-01-20 05:21:00
27683,Clothing,739.99,2023-01-20 05:22:00
27684,Food,70.47,2023-01-20 05:23:00
27685,Clothing,542.56,2023-01-20 05:24:00
27686,Clothing,728.71,2023-01-20 05:25:00
27687,Furniture,627.03,2023-01-20 05:26:00
27688,Electronics,63.44,2023-01-20 05:27:00
27689,Electronics,205.38,2023-01-20 05:28:00
27690,Food,390.54,2023-01-20 05:29:00
27691,Furniture,136.71,2023-01-20 05:30:00
27692,Clothing,155.0,2023-01-20 05:31:00
27693,Electronics,392.46,2023-01-20 05:32:00
27694,Electronics,495.68,2023-01-20 05:33:00
27695,Books,76.2,2023-01-20 05:34:00
27696,Clothing,732.35,2023-01-20 05:35:00
27697,Furniture,547.61,2023-01-20 05:36:00
27698,Electronics,961.58,2023-01-20 05:37:00
27699,Furniture,287.78,2023-01-20 05:38:00
27700,Clothing,268.15,2023-01-20 05:39:00
27701,Clothing,345.91,2023-01-20 05:40:00
27702,Electronics,548.62,2023-01-20 05:41:00
27703,Food,312.37,2023-01-20 05:42:00
27704,Furniture,310.49,2023-01-20 05:43:00
27705,Furniture,860.92,2023-01-20 05:44:00
27706,Books,106.19,2023-01-20 05:45:00
27707,Clothing,504.82,2023-01-20 05:46:00
27708,Clothing,756.67,2023-01-20 05:47:00
27709,Electronics,957.25,2023-01-20 05:48:00
27710,Electronics,882.87,2023-01-20 05:49:00
27711,Electronics,220.06,2023-01-20 05:50:00
27712,Books,466.05,2023-01-20 05:51:00
27713,Food,585.62,2023-01-20 05:52:00
27714,Electronics,331.66,2023-01-20 05:53:00
27715,Electronics,325.16,2023-01-20 05:54:00
27716,Electronics,193.36,2023-01-20 05:55:00
27717,Books,59.9,2023-01-20 05:56:00
27718,Furniture,780.88,2023-01-20 05:57:00
27719,Food,453.43,2023-01-20 05:58:00
27720,Furniture,873.1,2023-01-20 05:59:00
27721,Clothing,200.04,2023-01-20 06:00:00
27722,Clothing,377.62,2023-01-20 06:01:00
27723,Electronics,361.79,2023-01-20 06:02:00
27724,Furniture,609.29,2023-01-20 06:03:00
27725,Books,493.14,2023-01-20 06:04:00
27726,Food,611.27,2023-01-20 06:05:00
27727,Furniture,361.14,2023-01-20 06:06:00
27728,Furniture,942.08,2023-01-20 06:07:00
27729,Food,933.94,2023-01-20 06:08:00
27730,Furniture,780.27,2023-01-20 06:09:00
27731,Furniture,995.76,2023-01-20 06:10:00
27732,Food,216.51,2023-01-20 06:11:00
27733,Books,438.29,2023-01-20 06:12:00
27734,Food,635.15,2023-01-20 06:13:00
27735,Electronics,395.71,2023-01-20 06:14:00
27736,Electronics,235.56,2023-01-20 06:15:00
27737,Electronics,52.81,2023-01-20 06:16:00
27738,Electronics,946.11,2023-01-20 06:17:00
27739,Clothing,238.22,2023-01-20 06:18:00
27740,Books,476.59,2023-01-20 06:19:00
27741,Clothing,31.98,2023-01-20 06:20:00
27742,Furniture,542.41,2023-01-20 06:21:00
27743,Furniture,838.92,2023-01-20 06:22:00
27744,Food,463.48,2023-01-20 06:23:00
27745,Electronics,912.49,2023-01-20 06:24:00
27746,Food,221.82,2023-01-20 06:25:00
27747,Furniture,210.62,2023-01-20 06:26:00
27748,Electronics,602.61,2023-01-20 06:27:00
27749,Books,812.11,2023-01-20 06:28:00
27750,Furniture,14.83,2023-01-20 06:29:00
27751,Food,261.12,2023-01-20 06:30:00
27752,Food,256.05,2023-01-20 06:31:00
27753,Furniture,516.76,2023-01-20 06:32:00
27754,Clothing,620.84,2023-01-20 06:33:00
27755,Books,547.28,2023-01-20 06:34:00
27756,Furniture,251.68,2023-01-20 06:35:00
27757,Furniture,872.11,2023-01-20 06:36:00
27758,Food,776.59,2023-01-20 06:37:00
27759,Electronics,639.43,2023-01-20 06:38:00
27760,Electronics,378.33,2023-01-20 06:39:00
27761,Electronics,334.81,2023-01-20 06:40:00
27762,Food,744.51,2023-01-20 06:41:00
27763,Electronics,131.81,2023-01-20 06:42:00
27764,Furniture,43.51,2023-01-20 06:43:00
27765,Clothing,968.24,2023-01-20 06:44:00
27766,Clothing,949.89,2023-01-20 06:45:00
27767,Clothing,943.35,2023-01-20 06:46:00
27768,Electronics,552.06,2023-01-20 06:47:00
27769,Clothing,105.78,2023-01-20 06:48:00
27770,Electronics,505.19,2023-01-20 06:49:00
27771,Furniture,366.46,2023-01-20 06:50:00
27772,Furniture,583.38,2023-01-20 06:51:00
27773,Food,900.69,2023-01-20 06:52:00
27774,Food,472.45,2023-01-20 06:53:00
27775,Books,819.04,2023-01-20 06:54:00
27776,Furniture,495.42,2023-01-20 06:55:00
27777,Electronics,951.98,2023-01-20 06:56:00
27778,Books,477.03,2023-01-20 06:57:00
27779,Furniture,714.12,2023-01-20 06:58:00
27780,Electronics,462.84,2023-01-20 06:59:00
27781,Furniture,408.92,2023-01-20 07:00:00
27782,Furniture,751.17,2023-01-20 07:01:00
27783,Electronics,747.64,2023-01-20 07:02:00
27784,Furniture,225.08,2023-01-20 07:03:00
27785,Furniture,415.22,2023-01-20 07:04:00
27786,Furniture,18.49,2023-01-20 07:05:00
27787,Food,28.24,2023-01-20 07:06:00
27788,Clothing,153.47,2023-01-20 07:07:00
27789,Furniture,765.26,2023-01-20 07:08:00
27790,Electronics,84.62,2023-01-20 07:09:00
27791,Furniture,941.2,2023-01-20 07:10:00
27792,Food,201.62,2023-01-20 07:11:00
27793,Food,887.55,2023-01-20 07:12:00
27794,Furniture,950.95,2023-01-20 07:13:00
27795,Books,433.13,2023-01-20 07:14:00
27796,Clothing,527.5,2023-01-20 07:15:00
27797,Electronics,327.49,2023-01-20 07:16:00
27798,Electronics,900.56,2023-01-20 07:17:00
27799,Electronics,514.84,2023-01-20 07:18:00
27800,Electronics,981.74,2023-01-20 07:19:00
27801,Food,969.26,2023-01-20 07:20:00
27802,Clothing,952.64,2023-01-20 07:21:00
27803,Furniture,362.7,2023-01-20 07:22:00
27804,Furniture,91.54,2023-01-20 07:23:00
27805,Books,672.41,2023-01-20 07:24:00
27806,Furniture,874.66,2023-01-20 07:25:00
27807,Clothing,361.01,2023-01-20 07:26:00
27808,Furniture,963.1,2023-01-20 07:27:00
27809,Food,911.64,2023-01-20 07:28:00
27810,Furniture,633.34,2023-01-20 07:29:00
27811,Electronics,125.54,2023-01-20 07:30:00
27812,Electronics,893.67,2023-01-20 07:31:00
27813,Electronics,131.58,2023-01-20 07:32:00
27814,Electronics,527.76,2023-01-20 07:33:00
27815,Food,29.04,2023-01-20 07:34:00
27816,Food,163.03,2023-01-20 07:35:00
27817,Food,568.09,2023-01-20 07:36:00
27818,Furniture,11.5,2023-01-20 07:37:00
27819,Electronics,159.87,2023-01-20 07:38:00
27820,Books,228.48,2023-01-20 07:39:00
27821,Books,52.32,2023-01-20 07:40:00
27822,Electronics,583.88,2023-01-20 07:41:00
27823,Clothing,766.28,2023-01-20 07:42:00
27824,Furniture,47.16,2023-01-20 07:43:00
27825,Books,422.1,2023-01-20 07:44:00
27826,Food,547.3,2023-01-20 07:45:00
27827,Clothing,527.11,2023-01-20 07:46:00
27828,Food,490.07,2023-01-20 07:47:00
27829,Clothing,104.6,2023-01-20 07:48:00
27830,Clothing,256.34,2023-01-20 07:49:00
27831,Furniture,928.47,2023-01-20 07:50:00
27832,Food,191.36,2023-01-20 07:51:00
27833,Food,786.3,2023-01-20 07:52:00
27834,Books,155.54,2023-01-20 07:53:00
27835,Electronics,744.02,2023-01-20 07:54:00
27836,Electronics,682.04,2023-01-20 07:55:00
27837,Books,992.28,2023-01-20 07:56:00
27838,Clothing,162.2,2023-01-20 07:57:00
27839,Books,283.22,2023-01-20 07:58:00
