loan_id,customer_id,loan_amount,interest_rate,loan_term,loan_status
LOAN_5706,CUST_1720,497271.91,9.44,36,Pending
LOAN_5707,CUST_3377,283207.07,3.93,24,Pending
LOAN_5708,CUST_9996,239097.67,7.74,12,Approved
LOAN_5709,CUST_1969,436785.96,5.55,60,Pending
LOAN_5710,CUST_8036,149573.57,7.36,36,Approved
LOAN_5711,CUST_6433,20250.1,9.66,48,Pending
LOAN_5712,CUST_8341,190631.11,3.66,36,Approved
LOAN_5713,CUST_8515,62311.71,7.4,60,Approved
LOAN_5714,CUST_1590,496961.38,3.85,24,Rejected
LOAN_5715,CUST_9199,463597.7,2.9,48,Approved
LOAN_5716,CUST_1615,207205.67,4.25,24,Approved
LOAN_5717,CUST_7235,496882.02,7.33,48,Pending
LOAN_5718,CUST_4339,158498.76,6.43,24,Rejected
LOAN_5719,CUST_4868,125692.57,8.99,36,Pending
LOAN_5720,CUST_9461,182097.58,7.81,60,Rejected
LOAN_5721,CUST_4494,123803.62,5.66,60,Approved
LOAN_5722,CUST_2344,488957.07,3.42,12,Pending
LOAN_5723,CUST_1430,230723.87,3.77,12,Approved
LOAN_5724,CUST_8391,167250.15,3.32,48,Approved
LOAN_5725,CUST_2438,182401.63,9.12,36,Rejected
LOAN_5726,CUST_7021,185684.56,6.47,60,Pending
LOAN_5727,CUST_5656,57761.18,4.74,60,Approved
LOAN_5728,CUST_1211,454288.18,6.37,24,Approved
LOAN_5729,CUST_8871,42339.5,4.86,24,Rejected
LOAN_5730,CUST_9547,160843.79,9.37,48,Approved
LOAN_5731,CUST_6388,402837.28,7.43,24,Pending
LOAN_5732,CUST_1808,358828.48,2.92,60,Pending
LOAN_5733,CUST_9933,323775.25,2.78,36,Rejected
LOAN_5734,CUST_8693,496612.22,5.43,36,Rejected
LOAN_5735,CUST_5479,63532.92,8.99,12,Rejected
LOAN_5736,CUST_2396,473997.42,2.61,24,Approved
LOAN_5737,CUST_7050,161035.78,10.19,60,Pending
LOAN_5738,CUST_4831,437744.24,5.66,36,Rejected
LOAN_5739,CUST_1124,422171.44,9.57,24,Pending
LOAN_5740,CUST_201,480950.22,3.65,36,Rejected
LOAN_5741,CUST_4833,339726.12,5.96,60,Approved
LOAN_5742,CUST_8023,164545.9,10.21,24,Pending
LOAN_5743,CUST_5522,189098.99,8.12,36,Approved
LOAN_5744,CUST_7072,330770.83,3.91,36,Approved
LOAN_5745,CUST_9229,349550.76,4.76,12,Rejected
LOAN_5746,CUST_968,59946.07,3.97,36,Pending
LOAN_5747,CUST_8256,244897.4,5.46,36,Pending
LOAN_5748,CUST_9917,476159.08,4.89,36,Approved
LOAN_5749,CUST_2745,304570.02,5.53,24,Rejected
LOAN_5750,CUST_7796,130855.72,2.67,36,Rejected
LOAN_5751,CUST_7698,275247.48,8.23,36,Rejected
LOAN_5752,CUST_3973,310328.51,7.58,12,Approved
LOAN_5753,CUST_3508,276617.69,3.65,36,Pending
LOAN_5754,CUST_318,46322.05,9.05,24,Approved
LOAN_5755,CUST_8671,97156.96,4.59,36,Rejected
LOAN_5756,CUST_2110,398347.13,5.15,36,Pending
LOAN_5757,CUST_7968,262340.07,2.65,12,Pending
LOAN_5758,CUST_3489,266664.23,8.06,24,Rejected
LOAN_5759,CUST_7263,429796.1,9.33,24,Rejected
LOAN_5760,CUST_6072,267800.23,3.99,48,Pending
LOAN_5761,CUST_3121,486021.44,3.06,60,Approved
LOAN_5762,CUST_1338,61618.82,8.51,24,Pending
LOAN_5763,CUST_2339,142182.69,4.09,60,Approved
LOAN_5764,CUST_1287,16999.45,8.28,60,Pending
LOAN_5765,CUST_2304,72779.09,3.5,60,Pending
LOAN_5766,CUST_5481,188481.74,9.08,12,Approved
LOAN_5767,CUST_3618,477724.07,5.88,36,Approved
LOAN_5768,CUST_6565,423262.28,7.22,36,Pending
LOAN_5769,CUST_7026,496814.09,6.06,36,Approved
LOAN_5770,CUST_5446,468425.04,2.89,48,Rejected
LOAN_5771,CUST_5025,33447.18,8.42,12,Approved
LOAN_5772,CUST_8105,187772.04,5.28,36,Rejected
LOAN_5773,CUST_7807,41185.32,4.48,60,Rejected
LOAN_5774,CUST_1367,172108.93,10.01,12,Approved
LOAN_5775,CUST_5970,463187.41,5.05,12,Pending
LOAN_5776,CUST_5309,212993.16,7.73,36,Rejected
LOAN_5777,CUST_2309,190336.14,9.24,36,Rejected
LOAN_5778,CUST_4627,384084.63,9.8,12,Approved
LOAN_5779,CUST_2182,345752.84,3.36,12,Pending
LOAN_5780,CUST_9622,460379.9,4.63,24,Approved
LOAN_5781,CUST_5819,72181.16,8.38,48,Rejected
LOAN_5782,CUST_2813,344545.86,6.37,24,Approved
LOAN_5783,CUST_3893,186809.29,7.14,24,Rejected
LOAN_5784,CUST_1576,482178.66,7.02,24,Pending
LOAN_5785,CUST_7224,48149.47,10.02,12,Approved
LOAN_5786,CUST_600,149482.55,8.13,24,Rejected
LOAN_5787,CUST_6387,245775.04,9.61,36,Approved
LOAN_5788,CUST_9430,388153.68,10.15,48,Approved
LOAN_5789,CUST_6043,39708.27,6.55,24,Pending
LOAN_5790,CUST_411,400774.19,4.52,36,Rejected
LOAN_5791,CUST_2193,187563.64,4.31,12,Pending
LOAN_5792,CUST_968,47843.1,8.13,60,Rejected
LOAN_5793,CUST_3024,302832.86,6.93,12,Pending
LOAN_5794,CUST_905,115365.49,6.31,12,Rejected
LOAN_5795,CUST_9732,421125.42,3.51,12,Rejected
LOAN_5796,CUST_9170,461172.87,4.44,36,Pending
LOAN_5797,CUST_5471,26585.51,5.48,24,Rejected
LOAN_5798,CUST_5097,223361.42,2.87,60,Pending
LOAN_5799,CUST_3611,332647.0,7.86,48,Pending
LOAN_5800,CUST_1538,476109.95,8.43,24,Pending
LOAN_5801,CUST_6699,181803.23,7.58,48,Pending
LOAN_5802,CUST_4990,265881.51,5.18,36,Approved
LOAN_5803,CUST_1524,359956.11,4.76,48,Rejected
LOAN_5804,CUST_4587,181402.48,5.39,48,Pending
LOAN_5805,CUST_9592,330372.4,7.75,48,Approved
LOAN_5806,CUST_976,283683.95,2.92,12,Approved
LOAN_5807,CUST_3597,410607.38,3.28,48,Rejected
LOAN_5808,CUST_6752,298101.89,2.66,36,Approved
LOAN_5809,CUST_198,171101.3,5.18,36,Rejected
LOAN_5810,CUST_7977,270685.88,5.38,12,Approved
LOAN_5811,CUST_4737,68716.09,8.56,24,Approved
LOAN_5812,CUST_9297,274873.24,7.97,12,Approved
LOAN_5813,CUST_8795,185752.33,4.7,48,Approved
LOAN_5814,CUST_3380,93101.32,7.48,60,Rejected
LOAN_5815,CUST_9210,347893.55,7.57,36,Approved
LOAN_5816,CUST_5561,182203.94,3.99,36,Pending
LOAN_5817,CUST_5308,373005.56,6.7,36,Approved
LOAN_5818,CUST_5317,206799.52,3.84,60,Rejected
LOAN_5819,CUST_1933,31389.71,4.7,12,Approved
LOAN_5820,CUST_1734,325773.6,5.25,48,Rejected
LOAN_5821,CUST_196,129029.97,9.21,48,Rejected
LOAN_5822,CUST_2967,61069.05,2.74,48,Approved
LOAN_5823,CUST_3554,365337.32,8.73,36,Pending
LOAN_5824,CUST_4031,382454.57,8.85,12,Pending
LOAN_5825,CUST_1787,15631.08,3.1,24,Pending
LOAN_5826,CUST_2927,287722.14,9.85,60,Rejected
LOAN_5827,CUST_1701,326093.83,9.95,36,Approved
LOAN_5828,CUST_4470,307925.03,3.52,24,Rejected
LOAN_5829,CUST_3305,118692.84,9.69,48,Approved
LOAN_5830,CUST_9115,219964.73,6.37,12,Approved
LOAN_5831,CUST_8203,348812.03,4.94,48,Pending
LOAN_5832,CUST_5296,28366.72,6.67,12,Approved
LOAN_5833,CUST_6550,306799.72,7.49,12,Approved
LOAN_5834,CUST_1072,237126.62,4.85,48,Approved
LOAN_5835,CUST_4513,477310.28,2.72,12,Approved
LOAN_5836,CUST_4250,51700.93,3.36,24,Approved
LOAN_5837,CUST_6327,278151.66,8.15,12,Rejected
LOAN_5838,CUST_8294,456908.07,9.37,36,Rejected
LOAN_5839,CUST_8646,199690.4,10.05,60,Rejected
LOAN_5840,CUST_716,281242.55,7.06,60,Rejected
LOAN_5841,CUST_3703,402598.46,5.99,24,Pending
LOAN_5842,CUST_2583,300404.46,9.85,60,Pending
LOAN_5843,CUST_3702,355960.63,6.06,48,Rejected
LOAN_5844,CUST_1894,51067.53,3.21,12,Rejected
LOAN_5845,CUST_3007,349095.19,3.34,12,Pending
LOAN_5846,CUST_5467,49501.74,9.15,12,Approved
LOAN_5847,CUST_935,447419.39,3.93,24,Pending
LOAN_5848,CUST_8602,123072.99,7.83,36,Approved
LOAN_5849,CUST_8593,200497.96,8.48,12,Approved
LOAN_5850,CUST_2757,306682.33,7.55,12,Rejected
LOAN_5851,CUST_6293,32378.32,9.41,48,Approved
LOAN_5852,CUST_5173,212472.74,5.51,24,Pending
LOAN_5853,CUST_6939,178043.47,10.41,48,Rejected
LOAN_5854,CUST_8160,272327.85,8.56,12,Approved
LOAN_5855,CUST_4234,402742.86,9.45,36,Pending
LOAN_5856,CUST_3243,304603.87,7.22,60,Approved
LOAN_5857,CUST_5176,378674.59,3.05,12,Approved
LOAN_5858,CUST_7313,295327.96,4.39,24,Pending
LOAN_5859,CUST_9209,69528.35,3.79,36,Pending
LOAN_5860,CUST_1593,111458.42,7.15,12,Rejected
LOAN_5861,CUST_6676,390936.92,4.17,36,Approved
LOAN_5862,CUST_5928,451368.46,6.76,60,Rejected
LOAN_5863,CUST_7439,60788.46,3.59,12,Rejected
LOAN_5864,CUST_5936,391266.24,10.3,36,Approved
LOAN_5865,CUST_660,220380.37,9.95,48,Approved
LOAN_5866,CUST_451,499543.52,3.34,12,Pending
LOAN_5867,CUST_1947,194966.05,4.86,48,Approved
LOAN_5868,CUST_9031,341207.12,2.82,48,Rejected
LOAN_5869,CUST_3500,76918.6,3.62,36,Approved
LOAN_5870,CUST_4217,232846.84,8.42,48,Rejected
LOAN_5871,CUST_2557,323440.74,7.04,48,Pending
LOAN_5872,CUST_6668,95638.85,4.23,60,Approved
LOAN_5873,CUST_6701,161734.25,7.4,60,Pending
LOAN_5874,CUST_8449,150927.54,8.66,48,Approved
LOAN_5875,CUST_2993,384240.79,10.12,12,Approved
LOAN_5876,CUST_1709,426842.22,10.03,12,Pending
LOAN_5877,CUST_1919,166257.4,5.81,24,Pending
LOAN_5878,CUST_2954,199376.56,3.03,48,Pending
LOAN_5879,CUST_1645,115574.67,7.07,60,Pending
LOAN_5880,CUST_1667,114443.38,6.03,12,Pending
LOAN_5881,CUST_8618,62450.29,7.18,48,Approved
LOAN_5882,CUST_1509,270940.16,4.66,12,Pending
LOAN_5883,CUST_2134,483170.97,6.84,60,Rejected
LOAN_5884,CUST_5981,360157.27,9.46,60,Rejected
LOAN_5885,CUST_6793,47400.43,4.06,60,Rejected
LOAN_5886,CUST_8108,268267.7,4.54,48,Approved
LOAN_5887,CUST_1950,63062.28,3.53,60,Approved
LOAN_5888,CUST_2393,305297.28,9.07,36,Pending
LOAN_5889,CUST_6537,435551.92,9.14,12,Rejected
LOAN_5890,CUST_7731,268570.67,7.59,36,Pending
LOAN_5891,CUST_4681,33299.7,4.5,12,Pending
LOAN_5892,CUST_1647,234455.37,6.24,24,Pending
LOAN_5893,CUST_6574,208826.15,9.76,48,Rejected
LOAN_5894,CUST_92,460432.15,5.98,48,Rejected
LOAN_5895,CUST_1352,464117.08,9.24,24,Approved
LOAN_5896,CUST_4420,279901.83,10.29,24,Pending
LOAN_5897,CUST_5624,451508.18,9.26,12,Approved
LOAN_5898,CUST_2178,185239.92,4.57,60,Approved
LOAN_5899,CUST_4382,15422.88,9.61,12,Pending
LOAN_5900,CUST_3719,372129.5,3.69,12,Pending
LOAN_5901,CUST_979,30901.71,4.37,36,Pending
LOAN_5902,CUST_4069,78135.87,5.39,60,Rejected
LOAN_5903,CUST_7919,373698.38,8.62,24,Pending
LOAN_5904,CUST_2361,269734.26,2.61,24,Approved
LOAN_5905,CUST_3470,45686.42,7.81,24,Rejected
LOAN_5906,CUST_3287,447270.49,3.57,60,Pending
LOAN_5907,CUST_4585,72386.73,8.71,48,Approved
LOAN_5908,CUST_376,119570.34,6.06,60,Pending
LOAN_5909,CUST_2312,463746.59,6.55,24,Rejected
LOAN_5910,CUST_8786,392644.85,4.47,12,Rejected
LOAN_5911,CUST_398,84163.45,8.92,12,Pending
LOAN_5912,CUST_4821,361515.04,8.74,12,Approved
LOAN_5913,CUST_810,223998.49,9.11,60,Rejected
LOAN_5914,CUST_4896,343828.18,5.71,60,Rejected
LOAN_5915,CUST_6769,481521.79,7.76,48,Approved
LOAN_5916,CUST_6003,312822.83,6.16,24,Approved
LOAN_5917,CUST_6414,339427.75,10.06,60,Pending
LOAN_5918,CUST_8379,213200.23,2.76,12,Approved
LOAN_5919,CUST_9341,478531.77,6.6,12,Approved
LOAN_5920,CUST_9114,76336.89,3.15,24,Approved
LOAN_5921,CUST_8087,389395.15,8.92,36,Approved
LOAN_5922,CUST_6036,360074.41,7.56,48,Approved
LOAN_5923,CUST_6692,371851.72,10.42,60,Approved
LOAN_5924,CUST_2706,190874.17,3.12,24,Rejected
LOAN_5925,CUST_1311,397448.57,10.25,36,Pending
LOAN_5926,CUST_4980,84905.62,10.35,60,Pending
LOAN_5927,CUST_7443,448627.21,4.01,36,Rejected
LOAN_5928,CUST_2771,292622.85,10.25,48,Rejected
LOAN_5929,CUST_9561,116024.55,7.43,36,Pending
LOAN_5930,CUST_2067,397567.9,4.21,36,Pending
LOAN_5931,CUST_3799,393458.7,7.28,24,Pending
LOAN_5932,CUST_9337,488866.94,3.02,60,Rejected
LOAN_5933,CUST_8989,477967.35,8.26,24,Pending
LOAN_5934,CUST_4250,187559.73,8.96,24,Rejected
LOAN_5935,CUST_2683,71214.52,6.0,60,Approved
LOAN_5936,CUST_6953,70879.91,10.15,24,Rejected
LOAN_5937,CUST_1459,274606.57,2.51,12,Approved
LOAN_5938,CUST_1637,91854.42,3.31,12,Pending
LOAN_5939,CUST_668,218231.38,9.27,36,Pending
LOAN_5940,CUST_7853,330473.71,6.36,36,Pending
LOAN_5941,CUST_6629,289826.81,9.67,24,Approved
LOAN_5942,CUST_3927,328973.17,3.78,12,Pending
LOAN_5943,CUST_2601,170218.48,9.59,36,Rejected
LOAN_5944,CUST_5857,296591.96,5.81,48,Rejected
LOAN_5945,CUST_3109,111030.19,3.7,60,Pending
LOAN_5946,CUST_4904,324366.41,7.58,24,Pending
LOAN_5947,CUST_2182,79513.59,7.82,60,Rejected
LOAN_5948,CUST_4320,470341.67,2.78,24,Approved
LOAN_5949,CUST_1146,15648.25,2.78,24,Pending
LOAN_5950,CUST_8529,262143.08,4.44,48,Approved
LOAN_5951,CUST_1161,44525.22,3.58,36,Pending
LOAN_5952,CUST_8810,218744.86,6.7,60,Pending
LOAN_5953,CUST_6415,437571.5,5.79,12,Rejected
LOAN_5954,CUST_4514,301610.29,4.47,36,Rejected
LOAN_5955,CUST_8756,487988.99,9.87,36,Pending
LOAN_5956,CUST_4030,207897.93,9.81,24,Approved
LOAN_5957,CUST_3601,399826.07,9.15,60,Pending
LOAN_5958,CUST_7892,154342.25,6.59,24,Rejected
LOAN_5959,CUST_6794,282535.47,3.01,60,Approved
LOAN_5960,CUST_6109,275417.93,9.9,12,Approved
LOAN_5961,CUST_6495,386012.68,7.06,36,Approved
LOAN_5962,CUST_2001,435765.76,3.5,24,Approved
LOAN_5963,CUST_8096,397728.59,4.35,60,Rejected
LOAN_5964,CUST_2933,11417.33,9.4,48,Rejected
LOAN_5965,CUST_5360,248942.09,7.81,36,Rejected
LOAN_5966,CUST_5600,339889.95,5.95,48,Approved
LOAN_5967,CUST_7030,368591.93,5.93,60,Approved
LOAN_5968,CUST_9039,102324.81,5.51,60,Rejected
LOAN_5969,CUST_7332,282516.92,5.51,24,Approved
LOAN_5970,CUST_7627,259078.73,6.82,36,Pending
LOAN_5971,CUST_2961,88041.99,6.14,60,Pending
LOAN_5972,CUST_581,422132.1,7.05,24,Pending
LOAN_5973,CUST_8219,67456.26,7.85,36,Rejected
LOAN_5974,CUST_6740,410354.93,7.17,12,Approved
LOAN_5975,CUST_8355,112031.68,7.99,36,Pending
LOAN_5976,CUST_7285,315376.59,8.0,60,Rejected
LOAN_5977,CUST_975,90276.71,5.54,48,Approved
LOAN_5978,CUST_6506,458262.54,6.8,60,Pending
LOAN_5979,CUST_6756,494884.5,10.22,36,Pending
LOAN_5980,CUST_7331,341783.27,7.72,60,Approved
LOAN_5981,CUST_6847,409718.91,5.54,60,Pending
LOAN_5982,CUST_3951,167037.5,9.98,60,Rejected
LOAN_5983,CUST_6621,307874.5,2.5,12,Approved
LOAN_5984,CUST_1316,7881.25,8.03,24,Pending
LOAN_5985,CUST_9048,74748.85,5.52,24,Rejected
LOAN_5986,CUST_4998,92244.17,9.81,48,Rejected
LOAN_5987,CUST_1055,188698.61,7.91,48,Pending
LOAN_5988,CUST_9804,215979.76,5.05,48,Approved
LOAN_5989,CUST_9834,75878.18,7.04,60,Rejected
LOAN_5990,CUST_86,249418.6,4.81,60,Pending
LOAN_5991,CUST_9151,399095.34,5.14,36,Pending
LOAN_5992,CUST_7334,341735.44,4.3,24,Pending
LOAN_5993,CUST_9361,283590.38,3.18,24,Rejected
LOAN_5994,CUST_3012,269713.13,3.56,60,Approved
LOAN_5995,CUST_3815,430158.74,9.19,24,Rejected
LOAN_5996,CUST_6432,360626.31,3.2,12,Rejected
LOAN_5997,CUST_3853,171661.55,8.24,60,Pending
LOAN_5998,CUST_8181,222351.62,7.25,60,Approved
LOAN_5999,CUST_1345,67912.55,6.47,12,Rejected
LOAN_6000,CUST_5133,473915.16,6.09,24,Pending
LOAN_6001,CUST_4182,289795.22,9.63,48,Pending
LOAN_6002,CUST_4242,49058.35,5.23,12,Approved
LOAN_6003,CUST_323,37001.66,3.45,60,Rejected
LOAN_6004,CUST_8361,469384.21,3.53,12,Approved
LOAN_6005,CUST_7999,246451.67,6.74,48,Approved
LOAN_6006,CUST_694,428565.78,3.5,12,Approved
LOAN_6007,CUST_4563,291193.12,3.89,36,Rejected
LOAN_6008,CUST_4658,295060.5,6.54,48,Rejected
LOAN_6009,CUST_2463,265433.64,8.14,60,Approved
LOAN_6010,CUST_2809,349928.74,8.37,36,Pending
LOAN_6011,CUST_1826,272991.0,5.87,60,Rejected
LOAN_6012,CUST_566,422422.69,6.99,60,Pending
LOAN_6013,CUST_5633,109277.35,10.05,12,Rejected
LOAN_6014,CUST_6147,211075.22,9.61,24,Rejected
LOAN_6015,CUST_9782,204764.23,3.42,60,Approved
LOAN_6016,CUST_799,307152.01,9.01,36,Rejected
LOAN_6017,CUST_5746,263275.28,4.16,60,Rejected
LOAN_6018,CUST_684,45383.66,3.93,48,Pending
LOAN_6019,CUST_8128,330287.37,7.05,36,Rejected
LOAN_6020,CUST_6413,91876.8,2.88,24,Pending
LOAN_6021,CUST_9699,259338.24,9.7,60,Rejected
LOAN_6022,CUST_1779,316828.6,5.29,24,Pending
LOAN_6023,CUST_9398,99131.98,6.26,24,Rejected
LOAN_6024,CUST_7495,485296.23,8.27,36,Approved
LOAN_6025,CUST_1616,19021.68,3.88,48,Approved
LOAN_6026,CUST_306,484645.85,5.09,60,Approved
LOAN_6027,CUST_2701,326753.31,9.09,60,Pending
LOAN_6028,CUST_3988,421551.72,5.94,48,Pending
LOAN_6029,CUST_3828,19155.63,4.87,24,Approved
LOAN_6030,CUST_8500,6213.7,8.24,12,Pending
LOAN_6031,CUST_926,149449.66,8.35,48,Pending
LOAN_6032,CUST_1649,86529.77,9.22,12,Approved
LOAN_6033,CUST_5328,126076.48,6.94,60,Pending
LOAN_6034,CUST_3367,262975.04,7.08,24,Rejected
LOAN_6035,CUST_2346,73699.94,6.86,24,Rejected
LOAN_6036,CUST_9203,44215.1,8.64,48,Rejected
LOAN_6037,CUST_7022,163032.8,3.76,12,Rejected
LOAN_6038,CUST_7669,297537.44,8.76,12,Rejected
LOAN_6039,CUST_4653,237360.23,10.13,60,Approved
LOAN_6040,CUST_9980,463663.84,7.51,60,Pending
LOAN_6041,CUST_7133,486321.24,9.05,48,Approved
LOAN_6042,CUST_5463,160023.3,5.76,36,Pending
LOAN_6043,CUST_5493,280754.09,5.58,60,Approved
LOAN_6044,CUST_6565,107980.26,10.35,24,Rejected
LOAN_6045,CUST_6656,416027.64,5.66,48,Approved
LOAN_6046,CUST_4566,227088.29,3.93,24,Approved
LOAN_6047,CUST_9594,417266.33,9.8,36,Rejected
LOAN_6048,CUST_9298,265914.78,7.82,12,Pending
LOAN_6049,CUST_5735,362988.5,4.84,48,Rejected
LOAN_6050,CUST_1035,85794.0,7.94,12,Pending
LOAN_6051,CUST_9010,119917.83,7.23,60,Rejected
LOAN_6052,CUST_7423,497362.44,3.21,48,Pending
LOAN_6053,CUST_974,178555.13,9.93,36,Pending
LOAN_6054,CUST_5059,465059.75,7.91,48,Pending
LOAN_6055,CUST_7035,85120.77,6.97,60,Approved
LOAN_6056,CUST_2531,332629.46,3.78,12,Approved
LOAN_6057,CUST_147,170145.61,2.68,12,Rejected
LOAN_6058,CUST_1078,281393.86,6.97,60,Rejected
LOAN_6059,CUST_9977,149605.42,8.53,12,Rejected
LOAN_6060,CUST_9098,81221.2,3.83,12,Approved
LOAN_6061,CUST_2817,18856.54,7.23,24,Approved
LOAN_6062,CUST_2113,138287.41,5.04,12,Pending
LOAN_6063,CUST_1136,339948.76,9.75,36,Rejected
LOAN_6064,CUST_1208,158772.91,5.15,60,Rejected
LOAN_6065,CUST_445,203690.41,2.8,36,Approved
LOAN_6066,CUST_5794,490640.75,9.08,12,Approved
LOAN_6067,CUST_2061,268542.02,7.85,48,Approved
LOAN_6068,CUST_5071,185697.34,8.62,24,Approved
LOAN_6069,CUST_7225,31431.23,5.34,60,Pending
LOAN_6070,CUST_9792,423408.32,9.05,60,Approved
LOAN_6071,CUST_1175,319683.0,9.6,48,Pending
LOAN_6072,CUST_9465,415458.01,2.62,36,Approved
LOAN_6073,CUST_9286,8619.56,10.16,60,Rejected
LOAN_6074,CUST_797,184954.65,5.66,36,Pending
LOAN_6075,CUST_5875,382801.48,6.69,12,Rejected
LOAN_6076,CUST_7372,391079.7,8.33,36,Approved
LOAN_6077,CUST_926,404316.47,8.59,12,Pending
LOAN_6078,CUST_1324,106947.37,3.56,48,Pending
LOAN_6079,CUST_2308,105764.06,5.63,48,Pending
LOAN_6080,CUST_9060,148382.8,3.23,48,Approved
LOAN_6081,CUST_9159,73971.88,5.02,60,Approved
LOAN_6082,CUST_1274,253901.67,9.74,12,Rejected
LOAN_6083,CUST_7867,378937.25,9.82,36,Approved
LOAN_6084,CUST_2844,344121.6,2.87,12,Approved
LOAN_6085,CUST_5365,153348.84,4.49,60,Approved
LOAN_6086,CUST_9526,87633.8,3.1,12,Pending
LOAN_6087,CUST_6336,175979.74,8.57,60,Rejected
LOAN_6088,CUST_9375,221255.47,9.5,12,Pending
LOAN_6089,CUST_4450,496880.22,9.09,24,Approved
LOAN_6090,CUST_279,273934.23,4.55,24,Rejected
LOAN_6091,CUST_1308,487597.05,5.3,60,Rejected
LOAN_6092,CUST_9193,321240.05,8.5,12,Rejected
LOAN_6093,CUST_4301,275908.95,8.76,24,Rejected
LOAN_6094,CUST_983,329029.17,10.24,12,Approved
LOAN_6095,CUST_8923,109341.08,4.54,36,Pending
LOAN_6096,CUST_2894,337560.35,6.31,60,Pending
LOAN_6097,CUST_9259,41689.38,9.43,36,Pending
LOAN_6098,CUST_5991,20265.76,6.36,48,Pending
LOAN_6099,CUST_1355,85578.84,7.81,24,Pending
LOAN_6100,CUST_1716,35726.57,3.26,12,Approved
LOAN_6101,CUST_3868,377918.76,7.0,36,Pending
LOAN_6102,CUST_4033,126852.89,8.07,48,Rejected
LOAN_6103,CUST_7861,116660.14,2.69,24,Rejected
LOAN_6104,CUST_8230,161203.72,7.06,24,Rejected
LOAN_6105,CUST_1735,344572.55,6.05,48,Approved
LOAN_6106,CUST_9792,369898.95,5.69,60,Approved
LOAN_6107,CUST_4272,139674.48,5.99,48,Pending
LOAN_6108,CUST_2569,124357.45,6.84,12,Rejected
LOAN_6109,CUST_6384,465611.44,3.0,36,Rejected
LOAN_6110,CUST_8060,358484.65,4.01,12,Rejected
LOAN_6111,CUST_7023,472167.06,7.53,36,Pending
LOAN_6112,CUST_4400,407546.96,8.17,12,Pending
LOAN_6113,CUST_4926,148165.97,7.06,60,Pending
LOAN_6114,CUST_2135,341880.86,6.61,48,Approved
LOAN_6115,CUST_339,116690.53,8.96,24,Rejected
LOAN_6116,CUST_4462,453890.68,9.26,12,Approved
LOAN_6117,CUST_4249,467567.74,6.03,48,Approved
LOAN_6118,CUST_980,451592.44,3.27,24,Rejected
LOAN_6119,CUST_7644,328990.45,5.59,36,Rejected
LOAN_6120,CUST_5653,184167.37,7.57,48,Pending
LOAN_6121,CUST_1518,124511.98,8.23,24,Rejected
LOAN_6122,CUST_2020,24314.7,6.62,48,Pending
LOAN_6123,CUST_8302,240368.75,3.25,48,Rejected
LOAN_6124,CUST_7409,80592.5,9.8,60,Approved
LOAN_6125,CUST_5700,187062.9,8.27,24,Pending
LOAN_6126,CUST_8090,294211.55,3.24,12,Approved
LOAN_6127,CUST_5386,181181.37,7.41,48,Approved
LOAN_6128,CUST_9734,466946.85,3.24,12,Approved
LOAN_6129,CUST_1896,198043.19,9.95,24,Rejected
LOAN_6130,CUST_5548,128645.97,9.07,12,Pending
LOAN_6131,CUST_1494,305447.48,5.06,36,Pending
LOAN_6132,CUST_3873,103650.94,7.47,36,Pending
LOAN_6133,CUST_5655,403496.91,2.89,36,Approved
LOAN_6134,CUST_7274,258161.84,9.81,12,Pending
LOAN_6135,CUST_1621,95493.09,7.52,60,Rejected
LOAN_6136,CUST_1289,175357.52,7.95,24,Pending
LOAN_6137,CUST_7879,165628.51,4.45,48,Approved
LOAN_6138,CUST_1711,55966.1,6.43,48,Rejected
LOAN_6139,CUST_4369,348883.68,5.35,24,Pending
LOAN_6140,CUST_1981,440657.52,3.12,24,Approved
LOAN_6141,CUST_4444,347518.56,8.99,48,Approved
LOAN_6142,CUST_3767,412106.63,3.48,24,Approved
LOAN_6143,CUST_4451,142119.62,7.78,60,Pending
LOAN_6144,CUST_234,470022.61,8.53,24,Pending
LOAN_6145,CUST_6413,271382.47,6.85,24,Approved
LOAN_6146,CUST_3699,228012.87,3.58,48,Approved
LOAN_6147,CUST_442,147478.68,4.95,24,Approved
LOAN_6148,CUST_3350,497043.82,4.67,36,Approved
LOAN_6149,CUST_5152,374998.27,10.07,12,Rejected
LOAN_6150,CUST_317,405920.05,3.13,48,Approved
LOAN_6151,CUST_2596,390767.6,6.42,12,Approved
LOAN_6152,CUST_6255,257789.95,4.53,12,Approved
LOAN_6153,CUST_2613,425878.64,9.52,48,Approved
LOAN_6154,CUST_7178,302938.51,6.62,60,Rejected
LOAN_6155,CUST_7629,378750.03,4.04,60,Rejected
LOAN_6156,CUST_7190,10733.15,9.63,48,Approved
LOAN_6157,CUST_547,243103.75,3.47,24,Approved
LOAN_6158,CUST_3020,275705.12,5.31,60,Rejected
LOAN_6159,CUST_9433,282746.94,4.58,48,Approved
LOAN_6160,CUST_9198,123083.92,7.87,24,Pending
LOAN_6161,CUST_8688,315021.26,6.61,60,Approved
LOAN_6162,CUST_1181,86859.21,7.54,12,Rejected
LOAN_6163,CUST_8094,186796.42,6.1,60,Pending
LOAN_6164,CUST_6456,191375.53,5.95,12,Approved
LOAN_6165,CUST_939,178006.64,6.26,60,Approved
LOAN_6166,CUST_8950,55337.18,6.98,60,Rejected
LOAN_6167,CUST_1333,434036.74,8.93,60,Pending
