account_id,account_type,balance,customer_name,is_blacklisted
ACC_3366,Checking,27707.03,Customer_3366,0
ACC_3367,Savings,45734.3,Customer_3367,0
ACC_3368,Business,44715.35,Customer_3368,0
ACC_3369,Checking,75842.14,Customer_3369,0
ACC_3370,Business,30272.62,Customer_3370,0
ACC_3371,Business,1718.69,Customer_3371,0
ACC_3372,Business,25144.12,Customer_3372,0
ACC_3373,Business,10386.87,Customer_3373,0
ACC_3374,Savings,46064.5,Customer_3374,0
ACC_3375,Checking,15110.06,Customer_3375,0
ACC_3376,Savings,91630.88,Customer_3376,0
ACC_3377,Business,87332.22,Customer_3377,0
ACC_3378,Business,74367.4,Customer_3378,0
ACC_3379,Checking,9917.05,Customer_3379,0
ACC_3380,Checking,90317.23,Customer_3380,0
ACC_3381,Checking,76458.27,Customer_3381,0
ACC_3382,Checking,17669.76,Customer_3382,0
ACC_3383,Savings,46925.17,Customer_3383,0
ACC_3384,Checking,8342.66,Customer_3384,0
ACC_3385,Savings,28978.33,Customer_3385,0
ACC_3386,Checking,52543.47,Customer_3386,0
ACC_3387,Savings,46499.6,Customer_3387,0
ACC_3388,Checking,74722.88,Customer_3388,0
ACC_3389,Business,15345.35,Customer_3389,0
ACC_3390,Business,30426.21,Customer_3390,0
ACC_3391,Checking,62283.5,Customer_3391,0
ACC_3392,Checking,53219.47,Customer_3392,0
ACC_3393,Savings,62194.54,Customer_3393,0
ACC_3394,Business,91108.55,Customer_3394,0
ACC_3395,Savings,66373.97,Customer_3395,0
ACC_3396,Business,42959.84,Customer_3396,0
ACC_3397,Checking,52255.16,Customer_3397,0
ACC_3398,Checking,53277.66,Customer_3398,0
ACC_3399,Savings,67267.11,Customer_3399,0
ACC_3400,Savings,6015.59,Customer_3400,0
ACC_3401,Business,86712.42,Customer_3401,0
ACC_3402,Savings,21977.48,Customer_3402,0
ACC_3403,Checking,21804.91,Customer_3403,0
ACC_3404,Checking,32814.34,Customer_3404,0
ACC_3405,Business,64440.02,Customer_3405,0
ACC_3406,Business,98982.55,Customer_3406,0
ACC_3407,Checking,27035.65,Customer_3407,0
ACC_3408,Savings,32518.01,Customer_3408,0
ACC_3409,Checking,45542.01,Customer_3409,0
ACC_3410,Savings,41624.83,Customer_3410,0
ACC_3411,Savings,56304.72,Customer_3411,0
ACC_3412,Savings,42770.98,Customer_3412,0
ACC_3413,Checking,37669.78,Customer_3413,0
ACC_3414,Business,41065.87,Customer_3414,0
ACC_3415,Checking,16339.6,Customer_3415,0
ACC_3416,Savings,81892.84,Customer_3416,0
ACC_3417,Savings,19018.36,Customer_3417,0
ACC_3418,Savings,88344.01,Customer_3418,0
ACC_3419,Savings,12632.65,Customer_3419,0
ACC_3420,Savings,2153.9,Customer_3420,0
ACC_3421,Checking,7623.85,Customer_3421,0
ACC_3422,Savings,53328.82,Customer_3422,0
ACC_3423,Business,31366.26,Customer_3423,0
ACC_3424,Savings,67417.36,Customer_3424,0
ACC_3425,Checking,26169.03,Customer_3425,0
ACC_3426,Business,26684.22,Customer_3426,0
ACC_3427,Checking,80558.39,Customer_3427,0
ACC_3428,Business,55580.17,Customer_3428,0
ACC_3429,Business,24193.29,Customer_3429,0
ACC_3430,Savings,56322.92,Customer_3430,0
ACC_3431,Business,98136.67,Customer_3431,0
ACC_3432,Checking,61760.42,Customer_3432,0
ACC_3433,Business,16860.19,Customer_3433,0
ACC_3434,Business,82924.81,Customer_3434,0
ACC_3435,Business,96407.34,Customer_3435,0
ACC_3436,Business,84739.69,Customer_3436,0
ACC_3437,Savings,90658.8,Customer_3437,0
ACC_3438,Savings,64298.71,Customer_3438,0
ACC_3439,Business,21490.57,Customer_3439,0
ACC_3440,Checking,42419.49,Customer_3440,0
ACC_3441,Savings,88062.4,Customer_3441,0
ACC_3442,Savings,47905.78,Customer_3442,0
ACC_3443,Business,53864.88,Customer_3443,0
ACC_3444,Business,55576.38,Customer_3444,0
ACC_3445,Savings,36106.71,Customer_3445,0
ACC_3446,Savings,40983.23,Customer_3446,0
ACC_3447,Checking,32991.41,Customer_3447,0
ACC_3448,Savings,31231.6,Customer_3448,0
ACC_3449,Checking,7346.39,Customer_3449,0
ACC_3450,Savings,87715.74,Customer_3450,0
ACC_3451,Business,89786.64,Customer_3451,0
ACC_3452,Checking,97865.19,Customer_3452,0
ACC_3453,Business,4529.84,Customer_3453,0
ACC_3454,Business,73546.5,Customer_3454,0
ACC_3455,Savings,78278.13,Customer_3455,0
ACC_3456,Checking,81285.0,Customer_3456,0
ACC_3457,Checking,89874.26,Customer_3457,0
ACC_3458,Business,21407.76,Customer_3458,0
ACC_3459,Checking,89048.13,Customer_3459,0
ACC_3460,Checking,99025.47,Customer_3460,0
ACC_3461,Business,98878.23,Customer_3461,0
ACC_3462,Checking,99532.06,Customer_3462,0
ACC_3463,Business,54837.06,Customer_3463,0
ACC_3464,Checking,2515.89,Customer_3464,0
ACC_3465,Business,75922.34,Customer_3465,0
ACC_3466,Checking,66594.38,Customer_3466,0
ACC_3467,Business,57806.5,Customer_3467,0
ACC_3468,Checking,86120.57,Customer_3468,0
ACC_3469,Business,67216.58,Customer_3469,0
ACC_3470,Savings,30267.26,Customer_3470,0
ACC_3471,Checking,99021.65,Customer_3471,0
ACC_3472,Business,88384.98,Customer_3472,0
ACC_3473,Checking,13317.21,Customer_3473,0
ACC_3474,Checking,92612.38,Customer_3474,0
ACC_3475,Business,18515.35,Customer_3475,0
ACC_3476,Checking,69082.95,Customer_3476,0
ACC_3477,Savings,39069.57,Customer_3477,0
ACC_3478,Business,28440.28,Customer_3478,0
ACC_3479,Checking,60009.03,Customer_3479,0
ACC_3480,Savings,33996.84,Customer_3480,0
ACC_3481,Business,41434.53,Customer_3481,0
ACC_3482,Business,23388.11,Customer_3482,0
ACC_3483,Savings,43765.65,Customer_3483,0
ACC_3484,Business,99290.84,Customer_3484,0
ACC_3485,Business,73359.53,Customer_3485,0
ACC_3486,Checking,90321.11,Customer_3486,0
ACC_3487,Savings,92374.37,Customer_3487,0
ACC_3488,Checking,10179.06,Customer_3488,0
ACC_3489,Savings,53596.88,Customer_3489,0
ACC_3490,Business,16020.77,Customer_3490,0
ACC_3491,Savings,46912.92,Customer_3491,0
ACC_3492,Savings,44064.41,Customer_3492,0
ACC_3493,Business,85038.14,Customer_3493,0
ACC_3494,Checking,12915.68,Customer_3494,0
ACC_3495,Business,75141.72,Customer_3495,0
ACC_3496,Checking,22287.87,Customer_3496,0
ACC_3497,Savings,52044.5,Customer_3497,0
ACC_3498,Savings,859.88,Customer_3498,0
ACC_3499,Business,70964.7,Customer_3499,0
ACC_3500,Business,15702.79,Customer_3500,1
ACC_3501,Checking,48451.95,Customer_3501,0
ACC_3502,Business,36625.07,Customer_3502,0
ACC_3503,Savings,29599.33,Customer_3503,0
ACC_3504,Savings,19687.11,Customer_3504,0
ACC_3505,Savings,83471.39,Customer_3505,0
ACC_3506,Business,13097.1,Customer_3506,0
ACC_3507,Savings,66270.52,Customer_3507,0
ACC_3508,Business,73014.89,Customer_3508,0
ACC_3509,Savings,81977.03,Customer_3509,0
ACC_3510,Business,92768.37,Customer_3510,0
ACC_3511,Business,23510.28,Customer_3511,0
ACC_3512,Business,17055.18,Customer_3512,0
ACC_3513,Savings,65617.6,Customer_3513,0
ACC_3514,Business,31253.09,Customer_3514,0
ACC_3515,Savings,38470.45,Customer_3515,0
ACC_3516,Checking,33726.79,Customer_3516,0
ACC_3517,Business,11493.18,Customer_3517,0
ACC_3518,Business,72155.99,Customer_3518,0
ACC_3519,Savings,5044.04,Customer_3519,0
ACC_3520,Savings,21443.13,Customer_3520,0
ACC_3521,Checking,39694.28,Customer_3521,0
ACC_3522,Savings,17223.64,Customer_3522,0
ACC_3523,Checking,76359.64,Customer_3523,0
ACC_3524,Savings,81501.21,Customer_3524,0
ACC_3525,Checking,10213.19,Customer_3525,0
ACC_3526,Savings,63784.93,Customer_3526,0
ACC_3527,Business,86037.74,Customer_3527,0
ACC_3528,Business,83947.02,Customer_3528,0
ACC_3529,Savings,46552.96,Customer_3529,0
ACC_3530,Business,11157.0,Customer_3530,0
ACC_3531,Savings,55667.24,Customer_3531,0
ACC_3532,Savings,20911.46,Customer_3532,0
ACC_3533,Checking,78504.64,Customer_3533,0
ACC_3534,Savings,13630.12,Customer_3534,0
ACC_3535,Checking,47267.21,Customer_3535,0
ACC_3536,Savings,5245.44,Customer_3536,0
ACC_3537,Checking,39541.92,Customer_3537,0
ACC_3538,Savings,41524.83,Customer_3538,0
ACC_3539,Savings,15217.46,Customer_3539,0
ACC_3540,Checking,89722.37,Customer_3540,0
ACC_3541,Checking,83194.39,Customer_3541,0
ACC_3542,Checking,11813.81,Customer_3542,0
ACC_3543,Business,15040.58,Customer_3543,0
ACC_3544,Business,1674.1,Customer_3544,0
ACC_3545,Savings,10485.74,Customer_3545,0
ACC_3546,Business,81512.73,Customer_3546,0
ACC_3547,Checking,34137.29,Customer_3547,0
ACC_3548,Savings,71092.64,Customer_3548,0
ACC_3549,Checking,82392.63,Customer_3549,0
ACC_3550,Savings,1363.3,Customer_3550,0
ACC_3551,Checking,51761.53,Customer_3551,0
ACC_3552,Savings,50087.84,Customer_3552,0
ACC_3553,Savings,66726.5,Customer_3553,0
ACC_3554,Business,87775.02,Customer_3554,0
ACC_3555,Business,20064.09,Customer_3555,0
ACC_3556,Checking,9988.61,Customer_3556,0
ACC_3557,Savings,3852.21,Customer_3557,0
ACC_3558,Checking,44741.52,Customer_3558,0
ACC_3559,Business,38020.39,Customer_3559,0
ACC_3560,Savings,60640.76,Customer_3560,0
ACC_3561,Savings,17275.55,Customer_3561,0
ACC_3562,Checking,91060.43,Customer_3562,0
ACC_3563,Business,80128.75,Customer_3563,0
ACC_3564,Business,65907.15,Customer_3564,0
ACC_3565,Business,2769.94,Customer_3565,0
ACC_3566,Savings,88829.83,Customer_3566,0
ACC_3567,Savings,27396.9,Customer_3567,0
ACC_3568,Business,10688.57,Customer_3568,0
ACC_3569,Savings,7133.12,Customer_3569,0
ACC_3570,Checking,7856.87,Customer_3570,0
ACC_3571,Checking,66294.1,Customer_3571,0
ACC_3572,Business,27049.92,Customer_3572,0
ACC_3573,Checking,70643.25,Customer_3573,0
ACC_3574,Business,2405.93,Customer_3574,0
ACC_3575,Business,7679.53,Customer_3575,0
ACC_3576,Business,37760.99,Customer_3576,0
ACC_3577,Checking,27199.1,Customer_3577,0
ACC_3578,Savings,58409.99,Customer_3578,0
ACC_3579,Business,90673.98,Customer_3579,0
ACC_3580,Checking,70392.35,Customer_3580,0
ACC_3581,Checking,48651.63,Customer_3581,0
ACC_3582,Savings,71079.2,Customer_3582,0
ACC_3583,Checking,54513.83,Customer_3583,0
ACC_3584,Checking,36029.19,Customer_3584,0
ACC_3585,Checking,26355.51,Customer_3585,0
ACC_3586,Checking,80610.47,Customer_3586,0
ACC_3587,Savings,72759.33,Customer_3587,0
ACC_3588,Checking,99488.42,Customer_3588,0
ACC_3589,Savings,79477.98,Customer_3589,0
ACC_3590,Savings,71149.22,Customer_3590,0
ACC_3591,Checking,76093.7,Customer_3591,0
ACC_3592,Checking,27345.98,Customer_3592,0
ACC_3593,Business,46864.09,Customer_3593,0
ACC_3594,Savings,97747.5,Customer_3594,0
ACC_3595,Business,88623.95,Customer_3595,0
ACC_3596,Business,27949.09,Customer_3596,0
ACC_3597,Savings,11444.43,Customer_3597,0
ACC_3598,Business,91742.95,Customer_3598,0
ACC_3599,Business,14631.62,Customer_3599,0
ACC_3600,Savings,43568.39,Customer_3600,0
ACC_3601,Savings,24908.62,Customer_3601,0
ACC_3602,Business,25045.42,Customer_3602,0
ACC_3603,Checking,74148.85,Customer_3603,0
ACC_3604,Savings,6538.52,Customer_3604,0
ACC_3605,Checking,92801.05,Customer_3605,0
ACC_3606,Savings,59029.25,Customer_3606,0
ACC_3607,Checking,37322.58,Customer_3607,0
ACC_3608,Business,17306.43,Customer_3608,0
ACC_3609,Business,89885.04,Customer_3609,0
ACC_3610,Checking,55925.45,Customer_3610,0
ACC_3611,Checking,82104.28,Customer_3611,0
ACC_3612,Business,99504.97,Customer_3612,0
ACC_3613,Savings,23287.72,Customer_3613,0
ACC_3614,Savings,69426.7,Customer_3614,0
ACC_3615,Business,9298.33,Customer_3615,0
ACC_3616,Checking,47341.08,Customer_3616,0
ACC_3617,Savings,63771.48,Customer_3617,0
ACC_3618,Savings,25959.9,Customer_3618,0
ACC_3619,Savings,47313.21,Customer_3619,0
ACC_3620,Savings,39006.08,Customer_3620,0
ACC_3621,Savings,90757.58,Customer_3621,0
ACC_3622,Savings,14216.28,Customer_3622,0
ACC_3623,Checking,77015.97,Customer_3623,0
ACC_3624,Business,81325.24,Customer_3624,0
ACC_3625,Savings,56802.39,Customer_3625,0
ACC_3626,Business,55664.85,Customer_3626,0
ACC_3627,Business,56080.41,Customer_3627,0
ACC_3628,Savings,83728.22,Customer_3628,0
ACC_3629,Savings,51614.61,Customer_3629,0
ACC_3630,Checking,71715.93,Customer_3630,0
ACC_3631,Business,86228.21,Customer_3631,0
ACC_3632,Checking,94143.13,Customer_3632,0
ACC_3633,Savings,99445.42,Customer_3633,0
ACC_3634,Checking,74934.24,Customer_3634,0
ACC_3635,Business,67460.84,Customer_3635,0
ACC_3636,Savings,19066.36,Customer_3636,0
ACC_3637,Savings,29194.15,Customer_3637,0
ACC_3638,Savings,53489.37,Customer_3638,0
ACC_3639,Checking,23230.94,Customer_3639,0
ACC_3640,Checking,32660.74,Customer_3640,0
ACC_3641,Checking,19585.81,Customer_3641,0
ACC_3642,Checking,61998.78,Customer_3642,0
ACC_3643,Business,71844.37,Customer_3643,0
ACC_3644,Business,17774.33,Customer_3644,0
ACC_3645,Savings,33063.54,Customer_3645,0
ACC_3646,Checking,20675.48,Customer_3646,0
ACC_3647,Business,37288.87,Customer_3647,0
ACC_3648,Business,98925.05,Customer_3648,0
ACC_3649,Savings,2755.02,Customer_3649,0
ACC_3650,Checking,28338.12,Customer_3650,0
ACC_3651,Checking,61514.47,Customer_3651,0
ACC_3652,Business,92233.79,Customer_3652,0
ACC_3653,Savings,61318.97,Customer_3653,0
ACC_3654,Checking,59407.1,Customer_3654,0
ACC_3655,Savings,66511.41,Customer_3655,0
ACC_3656,Checking,23620.9,Customer_3656,0
ACC_3657,Checking,63455.58,Customer_3657,0
ACC_3658,Savings,11560.61,Customer_3658,0
ACC_3659,Checking,61257.94,Customer_3659,0
ACC_3660,Checking,99914.79,Customer_3660,0
ACC_3661,Business,41530.92,Customer_3661,0
ACC_3662,Business,27081.53,Customer_3662,0
ACC_3663,Business,81673.01,Customer_3663,0
ACC_3664,Business,41265.3,Customer_3664,0
ACC_3665,Checking,40029.14,Customer_3665,0
ACC_3666,Savings,91360.78,Customer_3666,0
ACC_3667,Business,5920.4,Customer_3667,0
ACC_3668,Checking,19128.72,Customer_3668,0
ACC_3669,Savings,50575.73,Customer_3669,0
ACC_3670,Savings,86571.52,Customer_3670,0
ACC_3671,Business,22319.31,Customer_3671,0
ACC_3672,Checking,81344.6,Customer_3672,0
ACC_3673,Business,99500.98,Customer_3673,0
ACC_3674,Savings,16895.4,Customer_3674,0
ACC_3675,Checking,94856.35,Customer_3675,0
ACC_3676,Checking,82471.96,Customer_3676,0
ACC_3677,Checking,45235.11,Customer_3677,0
ACC_3678,Savings,81618.86,Customer_3678,0
ACC_3679,Savings,5919.84,Customer_3679,0
ACC_3680,Business,48786.96,Customer_3680,0
ACC_3681,Savings,38578.12,Customer_3681,0
ACC_3682,Checking,45130.28,Customer_3682,0
ACC_3683,Business,67705.92,Customer_3683,0
ACC_3684,Savings,96655.14,Customer_3684,0
ACC_3685,Checking,29232.1,Customer_3685,0
ACC_3686,Checking,87802.42,Customer_3686,0
ACC_3687,Business,31373.8,Customer_3687,0
ACC_3688,Checking,36755.92,Customer_3688,0
ACC_3689,Checking,63420.17,Customer_3689,0
ACC_3690,Savings,99671.99,Customer_3690,0
ACC_3691,Checking,17173.63,Customer_3691,0
ACC_3692,Checking,3522.46,Customer_3692,0
ACC_3693,Savings,622.1,Customer_3693,0
ACC_3694,Checking,80731.21,Customer_3694,0
ACC_3695,Business,61907.84,Customer_3695,0
ACC_3696,Business,73537.41,Customer_3696,0
ACC_3697,Savings,80906.72,Customer_3697,0
ACC_3698,Business,41758.78,Customer_3698,0
ACC_3699,Savings,38641.28,Customer_3699,0
ACC_3700,Checking,8100.49,Customer_3700,0
ACC_3701,Checking,30512.7,Customer_3701,0
ACC_3702,Savings,88456.8,Customer_3702,0
ACC_3703,Savings,77003.86,Customer_3703,0
ACC_3704,Savings,50345.34,Customer_3704,0
ACC_3705,Savings,29355.26,Customer_3705,0
ACC_3706,Business,34176.94,Customer_3706,0
ACC_3707,Savings,87659.58,Customer_3707,0
ACC_3708,Business,37861.87,Customer_3708,0
ACC_3709,Business,6526.02,Customer_3709,0
ACC_3710,Savings,767.52,Customer_3710,0
ACC_3711,Business,59522.35,Customer_3711,0
ACC_3712,Checking,97581.91,Customer_3712,0
ACC_3713,Savings,83383.55,Customer_3713,0
ACC_3714,Savings,87352.5,Customer_3714,0
ACC_3715,Business,87741.93,Customer_3715,0
ACC_3716,Checking,81624.15,Customer_3716,0
ACC_3717,Business,74349.92,Customer_3717,0
ACC_3718,Business,1997.02,Customer_3718,0
ACC_3719,Savings,52712.19,Customer_3719,0
ACC_3720,Savings,84745.22,Customer_3720,0
ACC_3721,Checking,8374.55,Customer_3721,0
ACC_3722,Business,20190.39,Customer_3722,0
ACC_3723,Checking,99278.83,Customer_3723,0
ACC_3724,Checking,24164.22,Customer_3724,0
ACC_3725,Savings,35698.7,Customer_3725,0
ACC_3726,Checking,10359.51,Customer_3726,0
ACC_3727,Business,78004.55,Customer_3727,0
ACC_3728,Checking,29210.54,Customer_3728,0
ACC_3729,Business,18000.97,Customer_3729,0
ACC_3730,Savings,4802.2,Customer_3730,0
ACC_3731,Business,86217.72,Customer_3731,0
ACC_3732,Business,22278.82,Customer_3732,0
ACC_3733,Checking,45792.16,Customer_3733,0
ACC_3734,Business,75921.44,Customer_3734,0
ACC_3735,Business,63746.47,Customer_3735,0
ACC_3736,Business,14284.33,Customer_3736,0
ACC_3737,Business,64777.35,Customer_3737,0
ACC_3738,Business,79391.13,Customer_3738,0
ACC_3739,Checking,80439.4,Customer_3739,0
ACC_3740,Checking,85261.16,Customer_3740,0
ACC_3741,Business,6212.43,Customer_3741,0
ACC_3742,Business,94519.56,Customer_3742,0
ACC_3743,Business,56189.67,Customer_3743,0
ACC_3744,Savings,47864.65,Customer_3744,0
ACC_3745,Savings,27242.08,Customer_3745,0
ACC_3746,Business,7337.26,Customer_3746,0
ACC_3747,Savings,62976.58,Customer_3747,0
ACC_3748,Savings,71588.52,Customer_3748,0
ACC_3749,Savings,15769.22,Customer_3749,0
ACC_3750,Savings,23741.72,Customer_3750,0
ACC_3751,Business,65767.9,Customer_3751,0
ACC_3752,Savings,7051.66,Customer_3752,0
ACC_3753,Business,95454.15,Customer_3753,0
ACC_3754,Business,29264.39,Customer_3754,0
ACC_3755,Business,95070.18,Customer_3755,0
ACC_3756,Checking,18291.93,Customer_3756,0
ACC_3757,Business,88104.42,Customer_3757,0
ACC_3758,Business,35099.96,Customer_3758,0
ACC_3759,Savings,21647.48,Customer_3759,0
ACC_3760,Savings,42018.46,Customer_3760,0
ACC_3761,Savings,75707.47,Customer_3761,0
ACC_3762,Checking,47675.11,Customer_3762,0
ACC_3763,Savings,60686.29,Customer_3763,0
ACC_3764,Savings,33593.75,Customer_3764,0
ACC_3765,Checking,21831.32,Customer_3765,0
ACC_3766,Checking,87207.84,Customer_3766,0
ACC_3767,Checking,79744.03,Customer_3767,0
ACC_3768,Business,72206.01,Customer_3768,0
ACC_3769,Checking,24216.39,Customer_3769,0
ACC_3770,Business,58020.45,Customer_3770,0
ACC_3771,Business,21138.38,Customer_3771,0
ACC_3772,Savings,91258.57,Customer_3772,0
ACC_3773,Business,77559.79,Customer_3773,0
ACC_3774,Checking,62757.04,Customer_3774,0
ACC_3775,Business,15907.79,Customer_3775,0
ACC_3776,Savings,70068.44,Customer_3776,0
ACC_3777,Checking,71144.05,Customer_3777,0
ACC_3778,Checking,92148.59,Customer_3778,0
ACC_3779,Business,64928.99,Customer_3779,0
ACC_3780,Checking,96997.1,Customer_3780,0
ACC_3781,Checking,95008.49,Customer_3781,0
ACC_3782,Business,14345.49,Customer_3782,0
ACC_3783,Savings,61182.7,Customer_3783,0
ACC_3784,Savings,27273.18,Customer_3784,0
ACC_3785,Checking,7772.53,Customer_3785,0
ACC_3786,Checking,85342.12,Customer_3786,0
ACC_3787,Savings,53044.88,Customer_3787,0
ACC_3788,Business,86171.13,Customer_3788,0
ACC_3789,Business,85674.41,Customer_3789,0
ACC_3790,Business,7565.68,Customer_3790,0
ACC_3791,Checking,91451.01,Customer_3791,0
ACC_3792,Checking,17944.46,Customer_3792,0
ACC_3793,Business,97861.01,Customer_3793,0
ACC_3794,Checking,29328.03,Customer_3794,0
ACC_3795,Business,84505.38,Customer_3795,0
ACC_3796,Savings,90374.8,Customer_3796,0
ACC_3797,Business,96737.18,Customer_3797,0
ACC_3798,Business,21003.79,Customer_3798,0
ACC_3799,Checking,39181.61,Customer_3799,0
ACC_3800,Checking,90651.94,Customer_3800,0
ACC_3801,Business,70947.47,Customer_3801,0
ACC_3802,Savings,64840.51,Customer_3802,0
ACC_3803,Business,26887.38,Customer_3803,0
ACC_3804,Business,17708.11,Customer_3804,0
ACC_3805,Checking,13405.07,Customer_3805,0
ACC_3806,Checking,91083.27,Customer_3806,0
ACC_3807,Checking,89350.53,Customer_3807,0
ACC_3808,Business,88974.21,Customer_3808,0
ACC_3809,Savings,86038.48,Customer_3809,0
ACC_3810,Business,52299.7,Customer_3810,0
ACC_3811,Savings,32831.12,Customer_3811,0
ACC_3812,Business,26658.42,Customer_3812,0
ACC_3813,Savings,88405.55,Customer_3813,0
ACC_3814,Business,55721.81,Customer_3814,0
ACC_3815,Savings,99945.71,Customer_3815,0
ACC_3816,Business,93699.34,Customer_3816,0
ACC_3817,Savings,21551.63,Customer_3817,0
ACC_3818,Business,15984.04,Customer_3818,0
ACC_3819,Savings,71901.68,Customer_3819,0
ACC_3820,Business,63299.31,Customer_3820,0
ACC_3821,Business,54350.74,Customer_3821,0
ACC_3822,Checking,51245.28,Customer_3822,0
ACC_3823,Savings,36521.09,Customer_3823,0
ACC_3824,Savings,81225.83,Customer_3824,0
ACC_3825,Checking,19538.7,Customer_3825,0
ACC_3826,Savings,39475.11,Customer_3826,0
ACC_3827,Checking,36622.07,Customer_3827,0
ACC_3828,Business,44413.41,Customer_3828,0
ACC_3829,Business,31180.74,Customer_3829,0
ACC_3830,Business,16538.92,Customer_3830,0
ACC_3831,Checking,98999.33,Customer_3831,0
ACC_3832,Savings,99327.01,Customer_3832,0
ACC_3833,Savings,36235.96,Customer_3833,0
ACC_3834,Checking,54320.75,Customer_3834,0
ACC_3835,Checking,67303.87,Customer_3835,0
ACC_3836,Savings,34364.48,Customer_3836,0
ACC_3837,Business,3241.25,Customer_3837,0
ACC_3838,Savings,837.94,Customer_3838,0
ACC_3839,Business,78389.15,Customer_3839,0
ACC_3840,Checking,18650.36,Customer_3840,0
ACC_3841,Savings,23463.06,Customer_3841,0
ACC_3842,Savings,42754.26,Customer_3842,0
ACC_3843,Business,865.29,Customer_3843,0
ACC_3844,Business,69012.68,Customer_3844,0
ACC_3845,Business,32766.93,Customer_3845,0
ACC_3846,Checking,34919.12,Customer_3846,0
ACC_3847,Savings,12252.06,Customer_3847,0
ACC_3848,Savings,76642.21,Customer_3848,0
ACC_3849,Business,89113.73,Customer_3849,0
ACC_3850,Business,65607.31,Customer_3850,0
ACC_3851,Savings,5819.48,Customer_3851,0
ACC_3852,Business,11127.58,Customer_3852,0
ACC_3853,Business,92391.03,Customer_3853,0
ACC_3854,Business,60074.32,Customer_3854,0
ACC_3855,Checking,72040.16,Customer_3855,0
ACC_3856,Checking,58111.28,Customer_3856,0
ACC_3857,Savings,97437.98,Customer_3857,0
ACC_3858,Business,14754.39,Customer_3858,0
