CustomerID,ProductID,ProductCategory,TransactionDate,Revenue,Cost,Region,ShippingType,PaymentMethod,RiskFlag,OnTimeDelivery,Returns,TaxBracket,CampaignID
2585,249,Home & Kitchen,2023-03-21 08:29:47.334339,2077.9,3733.73,South,Standard,Bank Transfer,High,True,0,High,17
1066,363,Electronics,2024-03-24 08:29:47.334344,948.25,1253.8,West,Standard,Bank Transfer,High,True,0,Medium,99
4061,349,Automotive,2024-11-11 08:29:47.334349,2362.8,3442.59,South,Standard,Credit Card,High,True,0,High,35
3428,397,Electronics,2025-01-16 08:29:47.334354,2866.3,2674.07,East,Express,Credit Card,Medium,True,0,Medium,74
5153,310,Clothing,2024-12-07 08:29:47.334359,2291.19,3832.35,South,Standard,PayPal,Low,True,0,High,33
1341,124,Clothing,2023-11-10 08:29:47.334364,4598.78,1110.13,East,Standard,Credit Card,High,True,0,Low,79
3774,393,Clothing,2024-11-26 08:29:47.334369,1459.26,1100.6,South,Express,PayPal,Low,False,0,Medium,53
3817,440,Automotive,2024-01-24 08:29:47.334374,3323.59,2826.04,North,Standard,Bank Transfer,Low,True,0,Medium,64
3661,251,Home & Kitchen,2023-09-15 08:29:47.334379,605.86,3715.79,South,Overnight,PayPal,High,True,0,High,73
2232,123,Clothing,2023-07-10 08:29:47.334385,1991.81,3303.49,North,Standard,Debit Card,Medium,False,0,High,73
4874,351,Clothing,2024-10-26 08:29:47.334389,3717.92,2916.35,East,Overnight,Crypto,High,True,0,Low,27
3401,159,Electronics,2023-08-16 08:29:47.334395,1162.84,1567.62,South,Overnight,Credit Card,Low,False,0,Medium,22
2494,466,Clothing,2024-05-15 08:29:47.334400,2969.37,2879.54,South,Overnight,Bank Transfer,Low,True,0,Low,42
5211,165,Home & Kitchen,2023-06-25 08:29:47.334405,809.51,3210.35,North,Express,Crypto,Medium,True,0,High,53
1661,497,Automotive,2024-05-27 08:29:47.334410,558.37,3020.54,South,Overnight,Crypto,High,False,0,Medium,96
4883,152,Clothing,2024-09-25 08:29:47.334415,2640.0,2716.94,East,Overnight,Bank Transfer,Low,True,0,Low,81
4619,205,Automotive,2023-09-19 08:29:47.334420,3391.3,217.11,North,Express,Crypto,Low,False,0,High,65
2868,195,Automotive,2024-12-15 08:29:47.334425,611.17,2649.07,East,Express,PayPal,Low,True,0,High,46
3334,275,Home & Kitchen,2024-05-07 08:29:47.334430,4592.99,1928.83,West,Overnight,Bank Transfer,Low,True,1,High,14
4374,138,Electronics,2023-05-01 08:29:47.334435,1167.57,3847.43,East,Express,Bank Transfer,High,True,0,Low,31
2016,267,Electronics,2023-08-07 08:29:47.334440,643.88,2440.54,North,Standard,PayPal,High,True,0,Medium,72
5406,141,Automotive,2024-10-28 08:29:47.334445,1053.36,2444.66,East,Overnight,Debit Card,High,True,1,Low,13
1207,466,Clothing,2024-03-20 08:29:47.334450,889.38,3976.4,South,Overnight,Debit Card,High,True,0,High,5
3665,203,Automotive,2023-05-29 08:29:47.334455,498.84,401.54,East,Standard,Crypto,High,True,0,High,28
3493,432,Electronics,2024-11-20 08:29:47.334460,3999.3,1126.98,South,Express,Bank Transfer,Medium,True,0,High,4
1632,303,Clothing,2023-06-17 08:29:47.334465,2502.91,2634.64,North,Standard,PayPal,High,False,0,Low,29
3102,107,Electronics,2023-11-08 08:29:47.334471,1973.17,1281.49,South,Standard,Bank Transfer,Low,False,0,High,75
3959,381,Home & Kitchen,2024-01-29 08:29:47.334476,4755.61,1404.22,East,Express,PayPal,High,True,0,Medium,32
4083,495,Electronics,2023-05-21 08:29:47.334481,1886.49,3573.8,West,Express,Debit Card,Medium,True,1,Low,43
5752,142,Clothing,2023-05-27 08:29:47.334486,876.51,2330.04,South,Overnight,Debit Card,Low,True,0,Medium,14
2931,209,Clothing,2023-12-17 08:29:47.334491,1406.51,438.38,West,Overnight,Crypto,Medium,True,0,High,63
4719,309,Automotive,2024-10-31 08:29:47.334496,1232.88,1264.12,West,Overnight,PayPal,Low,True,0,Low,3
3562,336,Clothing,2023-09-09 08:29:47.334501,2518.77,331.95,West,Express,Debit Card,Low,True,0,High,71
2679,455,Home & Kitchen,2023-08-21 08:29:47.334506,1492.95,2237.84,West,Overnight,Credit Card,High,True,0,Low,92
1236,418,Electronics,2024-10-12 08:29:47.334511,2604.5,717.87,East,Standard,Debit Card,Medium,True,0,High,46
5443,148,Automotive,2023-03-30 08:29:47.334516,3363.0,3432.75,South,Overnight,Bank Transfer,Medium,True,1,Low,97
5725,214,Automotive,2024-11-02 08:29:47.334521,3897.63,2321.94,North,Express,PayPal,Low,True,0,Low,82
2540,254,Clothing,2023-06-03 08:29:47.334530,3565.28,265.72,North,Express,Credit Card,High,True,0,Low,93
4943,236,Home & Kitchen,2024-05-03 08:29:47.334535,1067.67,1224.48,South,Overnight,Debit Card,Low,True,0,High,85
1363,266,Automotive,2024-05-28 08:29:47.334540,623.7,2476.86,North,Express,Debit Card,Medium,False,0,High,34
3368,420,Home & Kitchen,2024-02-04 08:29:47.334545,2735.13,1361.93,South,Express,PayPal,Low,True,1,High,95
1285,298,Home & Kitchen,2024-01-18 08:29:47.334551,1034.61,2067.31,East,Overnight,Credit Card,High,True,0,Low,44
1148,170,Electronics,2024-07-08 08:29:47.334556,470.42,3640.17,South,Overnight,PayPal,Medium,True,0,High,14
5037,106,Electronics,2024-02-20 08:29:47.334561,2659.12,1419.64,East,Standard,Debit Card,Low,True,0,Medium,18
5551,299,Electronics,2023-11-02 08:29:47.334566,1667.63,1363.42,South,Express,Crypto,High,True,0,Low,45
2766,435,Home & Kitchen,2024-11-24 08:29:47.334571,3792.94,3284.43,West,Overnight,PayPal,Medium,True,0,Medium,45
5895,166,Electronics,2023-07-22 08:29:47.334576,1605.25,1295.46,West,Standard,Debit Card,High,True,0,Medium,90
2012,237,Automotive,2024-12-18 08:29:47.334581,4894.65,339.49,East,Express,PayPal,Low,True,0,Medium,25
3831,341,Automotive,2024-06-15 08:29:47.334586,3804.69,748.35,North,Express,Debit Card,Medium,True,0,Low,54
3507,312,Clothing,2023-11-13 08:29:47.334591,335.58,3796.74,West,Standard,PayPal,High,True,1,Low,2
2523,280,Home & Kitchen,2024-06-10 08:29:47.334597,2568.92,3735.17,South,Express,Debit Card,Medium,True,0,High,33
3785,353,Electronics,2024-07-15 08:29:47.334602,2834.97,922.5,North,Overnight,Credit Card,Low,True,0,Medium,44
3556,200,Automotive,2023-09-21 08:29:47.334607,3491.75,2227.4,North,Standard,Bank Transfer,Low,False,0,Low,86
4725,450,Home & Kitchen,2024-12-29 08:29:47.334612,2514.09,575.35,East,Standard,Bank Transfer,High,True,0,High,43
5576,186,Home & Kitchen,2024-05-11 08:29:47.334617,2443.05,2708.47,North,Overnight,PayPal,Medium,True,0,High,59
2601,284,Electronics,2024-10-09 08:29:47.334622,1871.3,765.66,East,Standard,Debit Card,Low,True,0,High,40
3408,190,Home & Kitchen,2023-10-29 08:29:47.334627,1393.73,227.67,West,Overnight,Bank Transfer,High,True,0,Low,85
1340,347,Electronics,2024-04-29 08:29:47.334632,4733.69,3304.84,West,Overnight,Bank Transfer,High,False,0,Medium,56
3817,313,Electronics,2024-09-06 08:29:47.334637,1622.1,1321.84,North,Express,PayPal,High,False,0,Low,2
3496,458,Electronics,2024-02-08 08:29:47.334642,363.94,460.83,North,Express,PayPal,Medium,True,0,Low,95
5930,348,Home & Kitchen,2025-01-24 08:29:47.334648,878.06,3340.6,South,Express,PayPal,Low,True,0,High,6
2725,225,Home & Kitchen,2024-02-25 08:29:47.334653,4293.52,3056.72,South,Express,Crypto,Low,True,0,Medium,54
2689,468,Electronics,2023-09-24 08:29:47.334658,2953.84,2744.52,East,Express,Credit Card,Medium,True,0,Low,70
4267,103,Home & Kitchen,2024-10-14 08:29:47.334663,3904.96,3647.66,North,Overnight,Credit Card,Low,True,0,Medium,93
5406,187,Electronics,2024-11-20 08:29:47.334678,4053.47,1972.23,North,Standard,Credit Card,High,True,0,Low,23
1261,250,Clothing,2024-02-25 08:29:47.334684,4125.02,538.38,South,Standard,Debit Card,High,True,0,Medium,58
2442,275,Home & Kitchen,2023-03-28 08:29:47.334690,2775.54,273.55,East,Express,Debit Card,Medium,True,1,High,98
1405,310,Home & Kitchen,2024-10-22 08:29:47.334695,926.75,1294.21,South,Overnight,Credit Card,High,True,0,High,7
3190,358,Clothing,2024-03-09 08:29:47.334711,783.75,374.72,North,Overnight,PayPal,Low,True,0,Medium,5
5437,190,Clothing,2024-12-28 08:29:47.334716,2891.22,2155.97,East,Overnight,Crypto,Low,True,0,High,47
1243,358,Clothing,2024-09-09 08:29:47.334721,1864.25,87.56,West,Standard,Credit Card,Medium,True,0,Low,48
5585,290,Electronics,2024-05-31 08:29:47.334726,2812.34,1791.74,North,Overnight,PayPal,High,True,0,Low,94
5107,180,Electronics,2023-02-04 08:29:47.334731,2517.47,738.49,South,Express,Bank Transfer,Low,False,0,Medium,3
1560,237,Automotive,2023-05-09 08:29:47.334736,3030.88,1492.02,East,Overnight,Crypto,Low,True,0,Medium,79
5137,449,Clothing,2023-03-22 08:29:47.334741,208.95,2709.89,South,Express,Debit Card,Low,False,0,High,72
3725,225,Automotive,2024-06-27 08:29:47.334746,212.54,1423.33,West,Standard,Bank Transfer,High,True,0,Medium,31
1593,468,Electronics,2023-11-23 08:29:47.334752,3621.9,1385.12,North,Standard,Bank Transfer,Low,True,0,High,23
2826,455,Home & Kitchen,2023-02-01 08:29:47.334757,1005.98,3963.28,North,Overnight,Bank Transfer,High,True,0,Low,80
4229,408,Clothing,2024-12-07 08:29:47.334762,3278.38,2883.69,South,Standard,PayPal,Low,True,1,Low,79
4287,442,Home & Kitchen,2023-02-10 08:29:47.334767,2755.55,2070.03,North,Standard,Credit Card,High,True,0,Medium,90
5073,329,Electronics,2023-06-18 08:29:47.334772,4909.88,2330.12,South,Overnight,Bank Transfer,Low,True,0,Low,49
1133,444,Clothing,2024-09-01 08:29:47.334782,4185.26,2492.13,South,Standard,Credit Card,High,True,0,High,37
4138,409,Automotive,2024-12-06 08:29:47.334787,2095.02,127.56,East,Express,Bank Transfer,Medium,True,0,Medium,93
4919,119,Automotive,2023-09-01 08:29:47.334792,3101.24,348.65,West,Overnight,PayPal,Medium,False,0,Low,19
1072,468,Electronics,2023-11-09 08:29:47.334797,630.58,2607.28,North,Express,Credit Card,Medium,True,0,Low,73
5494,148,Home & Kitchen,2024-12-26 08:29:47.334802,1962.61,1476.94,North,Standard,Debit Card,Low,True,0,Low,32
5225,234,Electronics,2024-10-03 08:29:47.334808,3682.74,250.11,South,Overnight,Crypto,High,True,0,Low,62
3978,128,Home & Kitchen,2024-07-17 08:29:47.334813,3132.22,1211.13,West,Express,Bank Transfer,Low,True,0,Medium,20
5361,147,Electronics,2023-07-14 08:29:47.334818,2448.13,547.23,East,Overnight,Bank Transfer,High,True,0,High,60
2985,368,Automotive,2023-09-04 08:29:47.334823,923.82,3667.77,South,Express,PayPal,High,True,0,Medium,11
1792,102,Home & Kitchen,2023-06-16 08:29:47.334828,4025.57,835.61,West,Express,Crypto,Low,True,0,Medium,34
5259,357,Electronics,2023-12-05 08:29:47.334833,1402.17,600.45,North,Overnight,Credit Card,High,True,0,Low,96
1094,115,Clothing,2023-09-01 08:29:47.334838,4111.37,2515.89,East,Express,Bank Transfer,Medium,True,0,Medium,53
2133,193,Automotive,2023-03-16 08:29:47.334843,3077.46,2101.99,East,Overnight,Debit Card,Low,True,0,High,49
5917,457,Automotive,2024-09-13 08:29:47.334848,1895.02,2316.45,South,Standard,Debit Card,Medium,True,0,Medium,65
1237,233,Clothing,2023-02-25 08:29:47.334853,251.0,1760.71,South,Express,PayPal,Medium,True,0,Medium,39
3946,400,Electronics,2023-04-21 08:29:47.334858,1200.47,1884.66,East,Express,Bank Transfer,Medium,True,0,High,96
3530,426,Home & Kitchen,2023-05-13 08:29:47.334863,4450.9,3121.83,North,Express,PayPal,Low,True,0,High,68
2960,232,Automotive,2024-12-17 08:29:47.334868,4098.97,903.09,North,Express,Crypto,Medium,True,1,Low,54
2048,411,Electronics,2024-06-25 08:29:47.334873,2895.52,1604.22,East,Standard,Debit Card,Low,True,1,High,68
3529,482,Clothing,2023-07-12 08:29:47.334878,2358.3,3832.57,South,Overnight,Debit Card,Low,True,0,High,23
3964,131,Home & Kitchen,2024-05-17 08:29:47.334884,3253.36,784.24,South,Overnight,PayPal,Medium,True,0,Low,63
1963,404,Electronics,2023-09-05 08:29:47.334889,2357.93,1196.28,North,Overnight,Crypto,High,True,0,Low,57
1536,368,Electronics,2024-01-19 08:29:47.334893,3239.31,790.52,West,Standard,Credit Card,High,True,0,Low,89
5223,124,Automotive,2024-04-16 08:29:47.334899,1571.65,111.37,West,Standard,Crypto,Low,True,0,High,36
4679,415,Automotive,2023-10-18 08:29:47.334904,4200.56,1101.22,West,Overnight,PayPal,Medium,False,0,Medium,52
5187,158,Home & Kitchen,2024-10-19 08:29:47.334909,3524.49,214.48,North,Overnight,PayPal,Low,True,0,Medium,99
4724,312,Electronics,2024-09-03 08:29:47.334914,1683.38,644.1,East,Standard,Crypto,High,False,0,Medium,19
1542,255,Clothing,2024-11-07 08:29:47.334919,4161.8,1469.85,West,Standard,PayPal,Low,True,0,High,21
1845,413,Clothing,2025-01-04 08:29:47.334924,2462.35,112.26,North,Express,Debit Card,Low,True,0,Low,84
4603,375,Home & Kitchen,2024-08-08 08:29:47.334929,914.46,3019.24,North,Overnight,PayPal,High,True,0,Medium,79
4036,488,Electronics,2023-04-30 08:29:47.334934,434.68,3188.49,South,Overnight,Credit Card,Medium,True,0,Medium,44
3494,309,Automotive,2023-12-05 08:29:47.334939,3513.05,1663.31,South,Overnight,Debit Card,High,True,0,Medium,32
5485,156,Electronics,2023-04-17 08:29:47.334944,4332.35,3939.12,North,Overnight,Bank Transfer,Medium,True,0,Low,33
3719,284,Automotive,2024-02-19 08:29:47.334949,4046.84,2725.61,South,Overnight,Debit Card,Medium,True,0,High,60
2884,153,Clothing,2024-04-03 08:29:47.334954,3295.47,2982.58,South,Express,Debit Card,High,True,0,Low,69
5138,308,Home & Kitchen,2024-04-07 08:29:47.334959,749.81,793.43,South,Standard,Debit Card,Low,False,0,High,6
5349,467,Home & Kitchen,2024-09-17 08:29:47.334964,515.52,3354.63,North,Express,Crypto,Low,True,1,Low,98
4201,441,Home & Kitchen,2024-12-06 08:29:47.334969,1757.9,3781.83,West,Express,Bank Transfer,High,False,0,Low,1
3710,392,Automotive,2024-12-05 08:29:47.334974,4281.81,968.15,South,Overnight,Credit Card,Medium,True,0,Low,15
2953,439,Clothing,2024-01-22 08:29:47.334979,4810.59,2755.26,North,Express,Debit Card,High,True,0,Medium,57
5737,403,Clothing,2023-06-22 08:29:47.334985,1244.74,2995.36,North,Express,Crypto,Low,True,0,High,1
4850,351,Home & Kitchen,2024-02-26 08:29:47.334989,3822.37,1241.52,East,Overnight,PayPal,Low,True,1,High,19
1689,473,Home & Kitchen,2023-10-31 08:29:47.334994,2890.65,1915.79,East,Express,Bank Transfer,Medium,False,0,Medium,22
2950,403,Automotive,2024-02-10 08:29:47.335000,207.45,417.23,West,Express,Credit Card,High,True,0,Low,26
1456,211,Automotive,2024-09-20 08:29:47.335005,2737.44,717.19,East,Standard,Bank Transfer,Low,True,0,High,6
3130,465,Electronics,2023-09-25 08:29:47.335010,4039.4,274.43,North,Overnight,Credit Card,High,False,0,High,60
4976,105,Automotive,2023-07-26 08:29:47.335015,1416.81,2253.86,East,Overnight,Credit Card,High,True,0,Medium,55
5244,290,Electronics,2024-10-12 08:29:47.335020,4491.94,2512.29,South,Express,PayPal,High,True,0,Low,66
2179,433,Home & Kitchen,2023-06-28 08:29:47.335025,1219.49,3666.99,East,Overnight,Credit Card,Medium,True,0,Medium,47
5285,378,Clothing,2024-09-26 08:29:47.335030,428.54,2182.47,North,Standard,PayPal,Low,True,0,Medium,46
4565,481,Automotive,2024-04-09 08:29:47.335035,841.7,1064.63,West,Express,Debit Card,Medium,True,0,Low,99
1882,439,Clothing,2024-08-04 08:29:47.335040,4193.16,266.11,West,Standard,Bank Transfer,Low,False,0,Medium,50
1399,112,Automotive,2024-07-17 08:29:47.335045,2115.66,3543.26,West,Express,Credit Card,Low,False,0,Medium,77
1608,402,Automotive,2024-10-21 08:29:47.335050,3994.88,1931.07,West,Express,PayPal,High,True,1,Medium,21
2638,143,Electronics,2023-07-07 08:29:47.335055,2679.6,2957.17,South,Overnight,Debit Card,High,True,0,High,26
3148,204,Automotive,2024-07-31 08:29:47.335060,2428.77,88.16,South,Overnight,Bank Transfer,Low,True,0,High,4
2382,259,Home & Kitchen,2025-01-21 08:29:47.335065,4044.22,1967.91,South,Express,Debit Card,High,True,0,High,99
2403,253,Clothing,2023-12-14 08:29:47.335070,2146.26,1323.12,East,Standard,Crypto,High,True,0,Low,68
1819,341,Automotive,2023-02-12 08:29:47.335075,4020.06,150.42,East,Express,Bank Transfer,High,True,0,Low,53
4292,280,Clothing,2023-07-14 08:29:47.335080,548.28,3109.42,East,Express,PayPal,Medium,True,0,Low,29
1819,113,Clothing,2023-03-10 08:29:47.335085,3199.74,2066.22,West,Express,Credit Card,Medium,True,0,Low,24
1419,279,Clothing,2024-10-18 08:29:47.335090,3527.81,1352.73,West,Standard,PayPal,Low,True,0,Low,61
5219,476,Automotive,2024-09-26 08:29:47.335095,4500.53,3229.02,East,Overnight,PayPal,High,True,0,Low,87
5517,391,Electronics,2023-08-03 08:29:47.335100,1160.4,1804.29,South,Overnight,PayPal,High,True,0,Low,66
4302,363,Clothing,2023-03-25 08:29:47.335105,3040.89,43.89,North,Standard,Bank Transfer,High,True,0,Medium,56
2508,267,Clothing,2024-05-05 08:29:47.335110,2194.62,3779.46,East,Overnight,Bank Transfer,Medium,True,1,High,10
1767,313,Automotive,2023-10-22 08:29:47.335115,1944.72,1045.06,North,Express,Crypto,Low,True,0,High,69
3044,249,Automotive,2024-10-04 08:29:47.335121,578.23,3327.38,South,Overnight,Debit Card,High,False,0,High,54
3139,115,Home & Kitchen,2024-10-30 08:29:47.335126,714.45,3271.17,North,Overnight,PayPal,Medium,True,0,Low,20
4029,190,Home & Kitchen,2023-05-29 08:29:47.335131,4193.09,674.62,West,Standard,Crypto,Medium,True,0,High,67
2549,219,Electronics,2023-10-03 08:29:47.335136,3761.28,1911.79,North,Standard,Crypto,High,True,0,High,38
2764,352,Electronics,2024-11-04 08:29:47.335141,1942.59,189.59,East,Express,Bank Transfer,High,True,0,Low,16
3645,159,Electronics,2024-06-10 08:29:47.335146,4151.01,1437.57,East,Express,Debit Card,Medium,True,0,High,54
4716,365,Electronics,2024-09-28 08:29:47.335151,449.79,2931.99,South,Overnight,Crypto,Medium,False,0,Medium,3
5605,130,Clothing,2024-07-11 08:29:47.335156,3142.63,971.17,East,Standard,Credit Card,Low,False,0,Medium,64
5481,120,Automotive,2024-12-29 08:29:47.335162,4347.47,495.0,North,Standard,Crypto,Medium,True,0,Medium,93
3293,318,Home & Kitchen,2024-02-08 08:29:47.335166,4202.38,2043.28,West,Express,Bank Transfer,Medium,True,0,Low,28
5837,180,Clothing,2023-10-25 08:29:47.335172,1895.27,2161.84,North,Overnight,PayPal,Low,True,0,Low,58
3708,388,Automotive,2023-07-29 08:29:47.335177,3738.91,2713.04,North,Overnight,Bank Transfer,Medium,True,0,Medium,30
1900,130,Automotive,2024-10-28 08:29:47.335182,2165.97,3043.78,North,Standard,Bank Transfer,Medium,True,0,High,42
4084,333,Clothing,2023-08-27 08:29:47.335187,4208.68,2792.36,East,Standard,Debit Card,Low,True,0,Low,65
3009,135,Clothing,2023-02-03 08:29:47.335192,2677.27,3386.29,South,Standard,Credit Card,Low,True,0,Medium,75
1241,231,Home & Kitchen,2023-12-19 08:29:47.335197,3836.04,914.94,East,Standard,Credit Card,High,True,1,High,72
3385,423,Electronics,2024-10-22 08:29:47.335202,438.93,2291.97,North,Express,Debit Card,Medium,True,0,Medium,26
5268,445,Electronics,2024-05-31 08:29:47.335207,2970.63,1459.58,South,Express,Debit Card,High,True,0,Medium,55
1671,231,Home & Kitchen,2024-12-03 08:29:47.335212,2773.91,3849.59,South,Standard,Crypto,Low,True,0,High,57
1163,108,Home & Kitchen,2024-02-08 08:29:47.335217,3069.38,1777.91,North,Overnight,Credit Card,Medium,True,0,Low,80
1464,129,Electronics,2023-09-27 08:29:47.335222,3493.43,3840.06,North,Express,Bank Transfer,Low,True,0,High,91
4042,214,Clothing,2024-03-16 08:29:47.335227,4594.64,3083.19,East,Standard,Crypto,Medium,False,0,High,92
5592,400,Electronics,2025-01-11 08:29:47.335232,3939.13,2882.3,South,Standard,Credit Card,High,True,0,High,13
5795,103,Automotive,2024-02-08 08:29:47.335238,1137.21,1981.51,West,Overnight,PayPal,Medium,False,0,High,41
3442,424,Automotive,2024-10-05 08:29:47.335243,4138.19,1790.21,South,Overnight,Bank Transfer,Low,True,0,Low,97
5798,336,Home & Kitchen,2024-09-16 08:29:47.335248,654.29,2120.4,East,Standard,Bank Transfer,Medium,True,0,Medium,81
3355,122,Electronics,2024-04-09 08:29:47.335253,3129.88,1195.72,North,Express,Crypto,High,True,0,Low,97
5278,115,Electronics,2023-08-24 08:29:47.335258,4419.63,3620.9,South,Express,Credit Card,High,True,0,Low,48
5724,121,Automotive,2024-10-21 08:29:47.335263,550.55,3183.49,West,Overnight,Debit Card,High,True,0,Medium,85
3557,171,Electronics,2024-01-16 08:29:47.335268,4255.98,3211.54,East,Express,PayPal,Low,True,0,High,45
1545,403,Home & Kitchen,2024-08-28 08:29:47.335273,4003.17,1749.62,South,Express,Bank Transfer,Medium,True,0,Low,80
5719,329,Home & Kitchen,2023-06-16 08:29:47.335278,2543.69,312.22,East,Express,Debit Card,Medium,True,0,Low,7
4835,206,Automotive,2023-06-10 08:29:47.335283,1579.04,2741.82,South,Standard,Debit Card,Low,True,0,Medium,31
1593,307,Electronics,2024-10-17 08:29:47.335288,2056.92,1516.42,North,Standard,Debit Card,High,True,0,High,90
5839,488,Electronics,2023-04-29 08:29:47.335293,4844.86,3485.61,West,Express,Debit Card,Low,True,0,Medium,80
4804,307,Automotive,2023-08-23 08:29:47.335298,1048.4,3127.94,North,Standard,Crypto,Medium,False,0,High,80
2459,362,Clothing,2024-09-24 08:29:47.335303,2919.04,606.95,South,Overnight,Bank Transfer,Medium,True,0,Low,86
4493,150,Clothing,2023-12-26 08:29:47.335308,462.04,2418.81,West,Express,Debit Card,Medium,True,0,High,47
