OrderID,ItemID,StockLevel,OrderStatus,OrderDate,Warehouse,Price,ReorderLevel,Category,SupplierName,Quantity,CustomerID,PaymentMethod,DispatchDate
11589,Item_1589,500.0,,2024-06-26 09:21:06.793814,WH1,844.665,45,TOYS,Supplier_B,12.0,CUST_3940,Cash,
11590,Item_1590,7074.0,,,WH1,549.395,Not Required,CLOTHING,Supplier_D,8.0,,Debit Card,2025-02-02 09:21:06.833365
11591,,700.0,Delivered,2024-03-12 09:21:06.793819,WH2,371.865,47,CLOTHING,Supplier_C,9.0,,Debit Card,
11592,Item_1592,5297.0,Shipped,2024-09-10 09:21:06.793822,,164.664,Not Required,CLOTHING,Supplier_B,,CUST_1919,PayPal,2025-02-02 09:21:06.833370
11593,,700.0,Cancelled,2024-07-23 09:21:06.793824,WH2,254.143,Not Required,FURNITURE,Supplier_D,,CUST_4017,Credit Card,
11594,,700.0,Pending,2024-05-31 09:21:06.793827,WH1,315.176,Not Required,ELECTRONICS,Supplier_D,,,Cash,2025-02-05 09:21:06.833375
11595,Item_1595,500.0,,2024-08-01 09:21:06.793829,WH3,257.289,21,TOYS,Supplier_C,,,Bank Transfer,
11596,,-1.0,Cancelled,,WH3,108.045,47,FURNITURE,,,CUST_3598,Cash,
11597,,12799.0,Cancelled,,WH2,433.592,12,APPLIANCES,Supplier_B,,CUST_3449,Cash,2025-02-02 09:21:06.833382
11598,,,Pending,2025-01-02 09:21:06.793837,WH3,431.393,Not Required,TOYS,,11.0,,Debit Card,2025-02-03 09:21:06.833385
11599,Item_1599,-5.0,Delivered,,WH2,760.988,,CLOTHING,Supplier_A,,CUST_4100,Cash,
11600,,700.0,,,,845.849,,CLOTHING,Supplier_A,,CUST_1390,Cash,
11601,,700.0,Shipped,2024-08-02 09:21:06.793845,WH1,832.083,Not Required,TOYS,Supplier_A,-5.0,,Cash,
11602,,-1.0,,2024-11-26 09:21:06.793847,WH1,280.17,,TOYS,Supplier_D,,CUST_2844,Cash,
11603,Item_1603,-5.0,Cancelled,,WH2,198.46,,ELECTRONICS,Supplier_C,,CUST_1985,Bank Transfer,
11604,,-5.0,,,WH2,987.091,Not Required,FURNITURE,Supplier_A,14.0,,PayPal,
11605,,-1.0,Pending,2024-02-20 09:21:06.793855,WH3,323.414,,CLOTHING,Supplier_B,,,Bank Transfer,2025-02-05 09:21:06.833402
11606,,-5.0,Shipped,,,47.011,18,APPLIANCES,Supplier_C,,,Debit Card,
11607,,4270.0,Cancelled,2024-09-20 09:21:06.793860,WH1,971.856,,APPLIANCES,Supplier_C,,,Credit Card,
11608,,700.0,Shipped,,WH3,454.96,4,CLOTHING,Supplier_B,14.0,CUST_4741,Bank Transfer,
11609,Item_1609,,,2024-04-27 09:21:06.793865,WH1,35.352,Not Required,ELECTRONICS,Supplier_C,,CUST_3120,Credit Card,2025-02-05 09:21:06.833412
11610,,,Shipped,2024-09-08 09:21:06.793868,WH2,526.219,8,APPLIANCES,Supplier_C,14.0,CUST_1906,Bank Transfer,
11611,,500.0,Delivered,,WH2,139.876,,TOYS,Supplier_A,,,PayPal,
11612,,11643.0,,,WH1,714.103,Not Required,APPLIANCES,,,,Debit Card,2025-02-03 09:21:06.833420
11613,Item_1613,,Delivered,2024-09-21 09:21:06.793875,WH1,498.568,40,ELECTRONICS,Supplier_A,,,Debit Card,
11614,Item_1614,700.0,,,WH2,565.762,21,ELECTRONICS,Supplier_B,-1.0,CUST_4980,Bank Transfer,2025-02-02 09:21:06.833424
11615,Item_1615,14559.0,Cancelled,,WH3,918.675,Not Required,FURNITURE,Supplier_C,-4.0,,Bank Transfer,
11616,Item_1616,500.0,Pending,,WH2,573.985,6,ELECTRONICS,Supplier_D,,CUST_4312,PayPal,2025-02-06 09:21:06.833430
11617,,,Cancelled,,WH1,135.32,Not Required,CLOTHING,Supplier_C,20.0,,PayPal,
11618,Item_1618,,Shipped,2024-03-13 09:21:06.793888,WH1,775.109,Not Required,CLOTHING,Supplier_A,,,Credit Card,
11619,,700.0,Shipped,,WH3,92.1,,APPLIANCES,Supplier_A,14.0,CUST_1891,Bank Transfer,2025-02-06 09:21:06.833437
11620,Item_1620,-5.0,Cancelled,,WH3,291.158,Not Required,APPLIANCES,Supplier_A,,,Cash,
11621,,-5.0,Pending,2024-12-14 09:21:06.793896,WH1,907.785,,TOYS,,-4.0,,Debit Card,
11622,,,,,,231.528,,ELECTRONICS,Supplier_C,16.0,CUST_3680,Cash,2025-02-06 09:21:06.833444
11623,,-5.0,,,WH1,926.325,Not Required,APPLIANCES,,,,Cash,
11624,Item_1624,-1.0,Delivered,,WH2,450.754,29,CLOTHING,Supplier_B,,,Debit Card,
11625,,700.0,Cancelled,2024-06-02 09:21:06.793907,WH2,592.098,26,ELECTRONICS,Supplier_D,,,PayPal,2025-02-01 09:21:06.833452
11626,Item_1626,,,,WH1,713.626,,CLOTHING,Supplier_B,,,Credit Card,2025-01-31 09:21:06.833454
11627,Item_1627,-1.0,,,,934.723,,FURNITURE,Supplier_D,,CUST_4260,Bank Transfer,2025-02-02 09:21:06.833456
11628,Item_1628,,,2024-07-18 09:21:06.793915,WH1,555.177,,TOYS,,,,Debit Card,2025-02-02 09:21:06.833459
11629,,-5.0,Shipped,2024-02-06 09:21:06.793917,WH1,880.05,,TOYS,Supplier_C,7.0,,Cash,2025-02-03 09:21:06.833461
11630,,2690.0,,,,687.261,Not Required,FURNITURE,Supplier_C,,CUST_3458,Debit Card,2025-02-03 09:21:06.833464
11631,,700.0,Shipped,2024-04-13 09:21:06.793923,WH2,943.749,,TOYS,Supplier_D,0.0,CUST_2489,Credit Card,
11632,,-1.0,Cancelled,2024-10-06 09:21:06.793925,WH1,874.202,,ELECTRONICS,Supplier_B,,,Credit Card,2025-02-03 09:21:06.833468
11633,Item_1633,-5.0,,2024-05-17 09:21:06.793928,WH3,853.579,9,TOYS,Supplier_C,-5.0,,Debit Card,2025-02-02 09:21:06.833471
11634,,500.0,Delivered,,WH1,249.86,Not Required,FURNITURE,Supplier_A,-4.0,CUST_2883,Credit Card,
11635,Item_1635,700.0,Pending,,WH3,777.13,Not Required,FURNITURE,,-4.0,CUST_1020,Cash,
11636,Item_1636,-1.0,Cancelled,2024-11-29 09:21:06.793936,WH1,914.856,Not Required,TOYS,Supplier_C,-2.0,CUST_3776,Bank Transfer,2025-02-05 09:21:06.833478
11637,,,Shipped,,WH2,914.552,,ELECTRONICS,,,,Credit Card,
11638,Item_1638,,Delivered,,WH1,417.899,,FURNITURE,,,,Credit Card,2025-02-06 09:21:06.833483
11639,,-1.0,Delivered,2024-11-06 09:21:06.793944,WH1,48.282,,CLOTHING,,3.0,,Bank Transfer,2025-02-02 09:21:06.833486
11640,,-1.0,Delivered,,WH1,295.944,Not Required,CLOTHING,Supplier_C,1.0,,Bank Transfer,2025-02-05 09:21:06.833488
11641,,-1.0,Cancelled,2024-05-17 09:21:06.793949,WH1,233.092,Not Required,FURNITURE,Supplier_C,,,Credit Card,
11642,Item_1642,,,2024-02-27 09:21:06.793952,,462.764,Not Required,APPLIANCES,Supplier_A,3.0,CUST_2393,Cash,
11643,Item_1643,700.0,Pending,2024-12-29 09:21:06.793954,,729.247,,ELECTRONICS,Supplier_D,7.0,CUST_1518,Debit Card,
11644,Item_1644,,Cancelled,,,686.836,6,TOYS,,-4.0,CUST_1453,Bank Transfer,2025-01-31 09:21:06.833498
11645,Item_1645,700.0,,2025-01-17 09:21:06.793959,WH1,489.908,Not Required,FURNITURE,,,,Bank Transfer,
11646,,-5.0,,,,192.41,,ELECTRONICS,Supplier_C,,,Credit Card,
11647,Item_1647,,Cancelled,,WH1,83.149,5,APPLIANCES,Supplier_D,,,PayPal,
11648,Item_1648,-5.0,Delivered,,WH1,672.378,2,ELECTRONICS,Supplier_D,,,Cash,
11649,,-5.0,Delivered,,WH2,288.438,26,ELECTRONICS,Supplier_B,14.0,CUST_3522,Bank Transfer,2025-02-03 09:21:06.833510
11650,Item_1650,1445.0,,2024-10-10 09:21:06.793972,,424.425,Not Required,FURNITURE,Supplier_B,-5.0,,Bank Transfer,2025-02-05 09:21:06.833513
11651,,3882.0,Cancelled,2024-06-13 09:21:06.793975,WH2,784.161,,ELECTRONICS,Supplier_B,,,Bank Transfer,
11652,Item_1652,500.0,Shipped,2024-10-07 09:21:06.793977,WH1,245.555,,CLOTHING,Supplier_A,16.0,,Credit Card,2025-02-04 09:21:06.833518
11653,,700.0,,,WH3,252.295,Not Required,ELECTRONICS,Supplier_D,-5.0,CUST_1374,Credit Card,2025-02-03 09:21:06.833520
11654,,700.0,,2024-07-03 09:21:06.793983,WH1,360.805,48,ELECTRONICS,,19.0,,PayPal,2025-02-04 09:21:06.833522
11655,,,,2024-09-05 09:21:06.793985,,615.878,41,ELECTRONICS,Supplier_D,-1.0,CUST_1319,Bank Transfer,2025-02-06 09:21:06.833525
11656,,-5.0,,2024-12-22 09:21:06.793989,,10.143,,APPLIANCES,Supplier_A,,CUST_3936,Bank Transfer,
11657,,3610.0,Cancelled,,WH2,673.259,35,APPLIANCES,Supplier_B,12.0,CUST_1628,Credit Card,2025-02-03 09:21:06.833530
11658,,-1.0,Shipped,2024-04-20 09:21:06.793994,,244.758,,FURNITURE,Supplier_A,8.0,CUST_1852,PayPal,2025-02-02 09:21:06.833532
11659,,-5.0,Shipped,,WH1,540.245,8,CLOTHING,Supplier_B,6.0,CUST_4172,Cash,2025-01-31 09:21:06.833535
11660,,-1.0,Shipped,,WH1,591.895,3,ELECTRONICS,,,CUST_4501,Credit Card,
11661,,-1.0,,2025-01-24 09:21:06.794003,WH3,9.057,Not Required,TOYS,Supplier_B,,CUST_2445,Credit Card,
11662,Item_1662,,Pending,,WH3,958.938,Not Required,CLOTHING,Supplier_C,,,PayPal,
11663,,-1.0,Shipped,,WH1,812.296,Not Required,APPLIANCES,Supplier_B,,,Credit Card,
11664,Item_1664,2857.0,,2024-12-22 09:21:06.794010,WH1,488.363,,ELECTRONICS,Supplier_A,17.0,CUST_2753,Cash,2025-02-04 09:21:06.833547
11665,Item_1665,-5.0,,,,194.9,30,FURNITURE,Supplier_C,,,Credit Card,2025-02-06 09:21:06.833549
11666,,-1.0,Shipped,2024-02-29 09:21:06.794016,WH1,633.06,Not Required,ELECTRONICS,Supplier_C,,,Debit Card,2025-02-04 09:21:06.833552
11667,,-1.0,Shipped,,WH2,955.965,,FURNITURE,Supplier_C,,,Credit Card,2025-02-03 09:21:06.833554
11668,,-1.0,,2024-04-20 09:21:06.794021,WH3,780.502,Not Required,CLOTHING,Supplier_B,,,Bank Transfer,2025-02-01 09:21:06.833557
11669,,,Shipped,2024-06-07 09:21:06.794024,WH2,433.152,6,APPLIANCES,Supplier_B,1.0,,Credit Card,2025-02-02 09:21:06.833559
11670,,342.0,Delivered,,WH2,652.567,Not Required,TOYS,Supplier_C,6.0,CUST_3745,Credit Card,
11671,Item_1671,-5.0,Cancelled,,WH2,955.246,Not Required,APPLIANCES,Supplier_C,2.0,CUST_2016,Debit Card,2025-01-31 09:21:06.833564
11672,,700.0,,,WH2,649.004,Not Required,CLOTHING,Supplier_C,,CUST_4641,PayPal,2025-02-04 09:21:06.833566
11673,,-1.0,Delivered,,WH2,926.333,16,APPLIANCES,Supplier_A,6.0,CUST_3972,Credit Card,2025-02-02 09:21:06.833569
11674,Item_1674,11819.0,,,WH2,573.838,Not Required,TOYS,Supplier_A,,,PayPal,
11675,,-5.0,,,WH1,978.377,Not Required,ELECTRONICS,Supplier_B,,CUST_1258,Credit Card,2025-02-06 09:21:06.833576
11676,Item_1676,-1.0,Delivered,2024-08-17 09:21:06.794043,WH3,855.916,Not Required,APPLIANCES,Supplier_D,,,PayPal,
11677,,,,,,235.803,,TOYS,,-1.0,,Bank Transfer,
11678,Item_1678,700.0,Cancelled,,,977.623,Not Required,ELECTRONICS,,,CUST_4252,PayPal,
11679,Item_1679,700.0,Cancelled,,WH3,50.55,29,FURNITURE,,14.0,,Cash,2025-02-03 09:21:06.833587
11680,Item_1680,500.0,Shipped,,WH1,795.39,31,TOYS,Supplier_C,10.0,,Credit Card,
11681,,700.0,Shipped,2024-05-06 09:21:06.794057,WH2,726.869,2,APPLIANCES,Supplier_B,,,PayPal,2025-02-06 09:21:06.833592
11682,,-1.0,,2024-08-12 09:21:06.794060,WH3,506.59,41,FURNITURE,Supplier_C,0.0,,Debit Card,2025-01-31 09:21:06.833595
11683,,10968.0,Cancelled,,WH2,335.825,Not Required,CLOTHING,Supplier_C,,CUST_1419,Debit Card,2025-01-31 09:21:06.833597
11684,Item_1684,-5.0,Delivered,,WH3,294.088,40,TOYS,Supplier_D,,,Bank Transfer,
11685,Item_1685,,Delivered,,WH3,280.053,,FURNITURE,,,CUST_2813,PayPal,
11686,Item_1686,-1.0,Cancelled,,WH3,298.676,23,CLOTHING,Supplier_D,,,Cash,
11687,Item_1687,2925.0,,,,560.325,Not Required,APPLIANCES,Supplier_A,-2.0,CUST_3777,Credit Card,
11688,Item_1688,,Delivered,,,631.007,,FURNITURE,Supplier_C,,CUST_4380,Cash,
11689,Item_1689,500.0,Pending,,WH2,990.286,29,FURNITURE,Supplier_B,,,Cash,2025-02-02 09:21:06.833612
11690,Item_1690,500.0,Shipped,,,114.877,Not Required,FURNITURE,Supplier_C,,,Cash,
11691,,700.0,Pending,,,584.273,,ELECTRONICS,Supplier_D,2.0,CUST_3254,Cash,2025-02-05 09:21:06.833617
11692,,-5.0,Cancelled,2024-09-19 09:21:06.794086,WH2,897.55,23,ELECTRONICS,Supplier_D,10.0,CUST_1006,PayPal,2025-02-01 09:21:06.833619
11693,,13295.0,Cancelled,,WH2,294.781,48,ELECTRONICS,Supplier_C,,,PayPal,
11694,,700.0,Shipped,,WH2,766.19,17,APPLIANCES,Supplier_D,19.0,CUST_1510,Cash,
11695,Item_1695,700.0,Cancelled,2024-03-27 09:21:06.794094,,308.46,48,CLOTHING,Supplier_A,12.0,CUST_2949,Debit Card,2025-02-05 09:21:06.833627
11696,,10506.0,,,,526.308,42,TOYS,Supplier_C,-2.0,,Cash,2025-02-03 09:21:06.833629
11697,Item_1697,500.0,Cancelled,,WH2,152.875,Not Required,CLOTHING,,,CUST_1110,Cash,2025-02-04 09:21:06.833632
11698,Item_1698,,Delivered,,WH1,62.83,37,APPLIANCES,Supplier_A,17.0,,PayPal,2025-02-01 09:21:06.833634
11699,Item_1699,-1.0,Delivered,,WH1,736.482,Not Required,APPLIANCES,,6.0,,Bank Transfer,
11700,,4611.0,Cancelled,,WH3,129.209,Not Required,APPLIANCES,Supplier_A,,CUST_4586,Bank Transfer,2025-01-31 09:21:06.833639
11701,Item_1701,,Delivered,2024-03-08 09:21:06.794109,WH3,698.382,,APPLIANCES,Supplier_B,5.0,CUST_1821,Cash,2025-02-01 09:21:06.833642
11702,Item_1702,700.0,Cancelled,2024-06-08 09:21:06.794111,,510.802,,FURNITURE,Supplier_B,9.0,CUST_2306,PayPal,2025-02-02 09:21:06.833644
11703,Item_1703,-1.0,Shipped,2024-09-27 09:21:06.794114,,21.499,24,CLOTHING,,19.0,,PayPal,
11704,Item_1704,-1.0,Pending,2024-04-05 09:21:06.794116,WH2,702.43,,ELECTRONICS,Supplier_A,,CUST_3044,Credit Card,
11705,,700.0,Cancelled,,WH2,733.422,11,APPLIANCES,,,CUST_2557,Cash,2025-02-03 09:21:06.833652
11706,Item_1706,700.0,Pending,,WH1,133.927,,FURNITURE,Supplier_A,15.0,CUST_4535,Debit Card,
11707,Item_1707,700.0,Cancelled,,WH2,417.896,Not Required,TOYS,Supplier_C,,,Bank Transfer,
11708,,-1.0,,,WH3,183.44,,TOYS,Supplier_C,,,Bank Transfer,2025-02-02 09:21:06.833659
11709,Item_1709,500.0,Cancelled,2024-07-04 09:21:06.794174,,103.719,Not Required,TOYS,Supplier_C,,,Bank Transfer,
11710,,-5.0,Pending,,,208.461,,ELECTRONICS,Supplier_D,,CUST_4098,Bank Transfer,
11711,Item_1711,-1.0,,2024-05-04 09:21:06.794180,WH1,983.474,31,TOYS,Supplier_D,,CUST_1113,PayPal,
11712,,13282.0,Cancelled,2024-04-07 09:21:06.794182,,98.699,,FURNITURE,Supplier_C,,,Debit Card,2025-02-05 09:21:06.833669
11713,Item_1713,700.0,Pending,2024-05-14 09:21:06.794185,WH3,369.473,,TOYS,Supplier_B,-5.0,CUST_2793,Cash,2025-02-02 09:21:06.833671
11714,Item_1714,700.0,,,WH1,835.368,Not Required,CLOTHING,Supplier_D,,CUST_4418,Credit Card,2025-02-04 09:21:06.833674
11715,,-5.0,Pending,,WH3,510.825,Not Required,APPLIANCES,Supplier_C,,,Debit Card,
11716,,700.0,Delivered,,WH3,981.705,,FURNITURE,Supplier_D,-4.0,,Bank Transfer,2025-01-31 09:21:06.833678
11717,,700.0,,2024-08-26 09:21:06.794196,WH2,728.681,Not Required,CLOTHING,,,CUST_2088,PayPal,
11718,Item_1718,,Shipped,2024-04-04 09:21:06.794198,WH2,764.221,21,CLOTHING,Supplier_B,,CUST_2692,Cash,
11719,,500.0,Shipped,,WH2,155.527,Not Required,FURNITURE,,14.0,,Cash,2025-02-01 09:21:06.833686
11720,Item_1720,,,,WH1,511.821,,TOYS,,,CUST_2264,Debit Card,
11721,Item_1721,,Delivered,,WH2,272.167,8,ELECTRONICS,Supplier_B,,,Cash,2025-02-06 09:21:06.833691
11722,,-1.0,Cancelled,,,899.453,,APPLIANCES,Supplier_C,1.0,,Debit Card,2025-02-02 09:21:06.833693
11723,,700.0,Cancelled,2024-05-23 09:21:06.794212,WH1,510.75,,ELECTRONICS,Supplier_C,4.0,CUST_1510,Debit Card,2025-02-02 09:21:06.833695
11724,Item_1724,500.0,,,WH2,703.677,,TOYS,Supplier_A,,,Bank Transfer,2025-02-05 09:21:06.833705
11725,,700.0,,2024-07-04 09:21:06.794217,WH3,973.934,20,FURNITURE,Supplier_D,,CUST_1747,Cash,
11726,,700.0,Pending,,WH3,663.523,Not Required,APPLIANCES,Supplier_A,16.0,CUST_1915,Debit Card,2025-02-04 09:21:06.833710
11727,,12759.0,Pending,2024-03-15 09:21:06.794222,WH3,626.088,Not Required,TOYS,Supplier_C,7.0,,Credit Card,
11728,,13916.0,Pending,2024-06-09 09:21:06.794225,,353.062,Not Required,TOYS,Supplier_C,,CUST_4274,Bank Transfer,2025-02-03 09:21:06.833715
11729,,700.0,Delivered,2024-06-04 09:21:06.794227,,80.964,,CLOTHING,Supplier_D,-1.0,CUST_1621,PayPal,2025-02-01 09:21:06.833718
11730,Item_1730,,Cancelled,,WH1,488.615,40,TOYS,Supplier_D,14.0,,Cash,
11731,Item_1731,13432.0,Shipped,,WH3,420.252,,CLOTHING,Supplier_D,13.0,,Credit Card,
11732,Item_1732,303.0,Pending,2025-01-04 09:21:06.794236,,417.277,,CLOTHING,Supplier_B,10.0,,Cash,
11733,,-5.0,Cancelled,,WH3,340.921,48,FURNITURE,Supplier_B,-2.0,,PayPal,2025-02-03 09:21:06.833728
11734,,-1.0,,2024-12-26 09:21:06.794241,WH1,844.069,,TOYS,Supplier_C,3.0,,Credit Card,2025-01-31 09:21:06.833730
11735,,500.0,Pending,2024-05-18 09:21:06.794244,WH1,985.329,,FURNITURE,Supplier_C,4.0,CUST_3824,Debit Card,2025-02-02 09:21:06.833732
11736,,-5.0,Pending,,WH1,781.703,19,FURNITURE,Supplier_D,,CUST_3893,Debit Card,
11737,,700.0,Pending,2024-05-10 09:21:06.794249,,849.387,Not Required,APPLIANCES,Supplier_B,6.0,,Bank Transfer,
11738,,700.0,Delivered,2024-02-09 09:21:06.794252,WH1,839.198,16,CLOTHING,Supplier_B,,,Debit Card,
11739,,-1.0,Delivered,,WH2,92.196,,CLOTHING,Supplier_B,2.0,CUST_4933,Cash,
11740,,4782.0,Cancelled,,WH1,732.303,,CLOTHING,Supplier_C,17.0,CUST_3804,Credit Card,2025-02-01 09:21:06.833745
11741,,8855.0,Shipped,2024-12-09 09:21:06.794261,,682.623,,TOYS,Supplier_C,,CUST_3312,Debit Card,2025-02-01 09:21:06.833747
11742,Item_1742,700.0,Shipped,,WH1,38.792,,TOYS,Supplier_D,,,PayPal,
11743,Item_1743,700.0,Delivered,2024-11-03 09:21:06.794266,,826.819,,APPLIANCES,Supplier_D,10.0,,Bank Transfer,
11744,Item_1744,11530.0,Pending,,,142.631,,FURNITURE,Supplier_A,0.0,,Bank Transfer,2025-02-06 09:21:06.833755
11745,Item_1745,500.0,Delivered,2024-11-26 09:21:06.794271,,869.342,Not Required,TOYS,,18.0,CUST_1276,Cash,
11746,Item_1746,,Shipped,2024-11-23 09:21:06.794273,WH3,944.881,33,APPLIANCES,Supplier_D,15.0,,Cash,2025-02-01 09:21:06.833760
11747,Item_1747,,Delivered,2024-10-30 09:21:06.794276,WH1,87.3,Not Required,CLOTHING,,,CUST_3062,Bank Transfer,2025-02-04 09:21:06.833762
11748,,5553.0,Shipped,2024-05-20 09:21:06.794278,WH3,814.206,,CLOTHING,Supplier_A,5.0,,Cash,2025-02-02 09:21:06.833764
11749,,-5.0,Pending,,,592.396,,FURNITURE,Supplier_B,,,Cash,
11750,Item_1750,-5.0,,2024-09-04 09:21:06.794284,WH1,487.428,Not Required,APPLIANCES,Supplier_B,,CUST_4200,Bank Transfer,2025-02-02 09:21:06.833769
11751,,-5.0,Pending,2024-11-06 09:21:06.794286,,315.975,Not Required,APPLIANCES,Supplier_B,,CUST_2526,Bank Transfer,
11752,Item_1752,-1.0,,2024-10-04 09:21:06.794289,WH2,917.82,,CLOTHING,Supplier_D,,,Cash,2025-02-01 09:21:06.833774
11753,Item_1753,,Delivered,,,451.169,Not Required,ELECTRONICS,Supplier_A,15.0,CUST_3621,Cash,
11754,,-1.0,Pending,,WH1,273.011,43,FURNITURE,Supplier_B,,CUST_2346,Credit Card,2025-02-06 09:21:06.833779
11755,,700.0,Cancelled,2024-08-15 09:21:06.794297,WH3,764.79,,CLOTHING,Supplier_D,,,Debit Card,2025-02-02 09:21:06.833781
11756,Item_1756,700.0,Cancelled,,,744.914,,APPLIANCES,Supplier_C,,CUST_1544,Bank Transfer,2025-02-01 09:21:06.833784
11757,,-5.0,Cancelled,2024-10-05 09:21:06.794302,,122.015,,ELECTRONICS,Supplier_A,0.0,CUST_3567,Bank Transfer,2025-02-04 09:21:06.833786
11758,Item_1758,9003.0,Cancelled,,WH2,527.365,Not Required,APPLIANCES,,,CUST_3495,Credit Card,2025-02-02 09:21:06.833789
11759,Item_1759,500.0,Shipped,,WH3,730.098,Not Required,ELECTRONICS,Supplier_B,,,Debit Card,
11760,,,Delivered,2024-03-29 09:21:06.794310,WH3,34.515,18,ELECTRONICS,,,,Debit Card,
11761,,-1.0,,,WH1,917.957,Not Required,FURNITURE,Supplier_D,,,Debit Card,
11762,Item_1762,700.0,,,WH3,226.71,27,CLOTHING,,,,PayPal,2025-01-31 09:21:06.833803
11763,Item_1763,-5.0,,,WH1,887.984,Not Required,TOYS,,,,Debit Card,
11764,,700.0,Shipped,2024-09-01 09:21:06.794321,WH1,816.592,Not Required,FURNITURE,Supplier_A,0.0,,Cash,2025-02-01 09:21:06.833808
11765,,-1.0,Shipped,2024-02-16 09:21:06.794323,WH3,493.573,43,APPLIANCES,Supplier_A,11.0,CUST_2307,Bank Transfer,2025-02-06 09:21:06.833810
11766,Item_1766,14798.0,Cancelled,2024-12-16 09:21:06.794326,WH2,396.783,11,ELECTRONICS,,,,Credit Card,
11767,,700.0,Delivered,2025-01-13 09:21:06.794329,WH1,783.348,Not Required,FURNITURE,Supplier_C,,,Cash,
11768,Item_1768,,Cancelled,2024-07-09 09:21:06.794331,,662.665,Not Required,APPLIANCES,Supplier_D,,,Cash,
11769,,-5.0,Shipped,2024-06-25 09:21:06.794333,,617.385,44,APPLIANCES,,-1.0,CUST_2682,Credit Card,
11770,Item_1770,700.0,Cancelled,2024-04-14 09:21:06.794336,WH3,437.074,Not Required,FURNITURE,Supplier_B,,CUST_4625,Cash,
11771,,-1.0,Delivered,,WH2,806.244,Not Required,FURNITURE,Supplier_A,-3.0,,Debit Card,2025-02-06 09:21:06.833825
11772,,,Delivered,2024-09-15 09:21:06.794341,WH2,259.914,Not Required,APPLIANCES,Supplier_B,,CUST_3444,Cash,
11773,Item_1773,14299.0,Delivered,2024-07-29 09:21:06.794344,WH3,908.97,Not Required,FURNITURE,Supplier_D,14.0,CUST_4087,PayPal,2025-02-05 09:21:06.833830
11774,,-1.0,Pending,,,830.278,43,APPLIANCES,Supplier_A,8.0,,Debit Card,
11775,Item_1775,500.0,Pending,2024-10-18 09:21:06.794349,WH1,44.047,,FURNITURE,,,,Bank Transfer,
11776,,12870.0,Delivered,,WH3,709.701,,TOYS,Supplier_B,13.0,,Cash,
11777,Item_1777,-5.0,Pending,2024-05-15 09:21:06.794354,,847.063,,APPLIANCES,Supplier_C,15.0,,Cash,
11778,,8107.0,,,WH2,160.384,Not Required,APPLIANCES,,20.0,CUST_3729,Cash,
11779,,,,,WH1,534.513,48,ELECTRONICS,,-4.0,CUST_4552,Bank Transfer,
11780,,14965.0,Delivered,2025-01-24 09:21:06.794363,WH2,764.069,,CLOTHING,Supplier_B,11.0,CUST_3114,Cash,
11781,Item_1781,-1.0,,2024-06-05 09:21:06.794365,WH2,260.736,26,ELECTRONICS,Supplier_A,-2.0,,Credit Card,2025-02-05 09:21:06.833850
11782,Item_1782,-1.0,Pending,,WH1,43.8,,ELECTRONICS,Supplier_A,,,Bank Transfer,2025-02-04 09:21:06.833852
11783,Item_1783,2776.0,Shipped,2024-04-08 09:21:06.794370,WH3,855.893,,FURNITURE,Supplier_B,3.0,,Credit Card,2025-02-04 09:21:06.833854
11784,,2289.0,Shipped,,,309.951,8,TOYS,Supplier_B,-5.0,CUST_2228,PayPal,2025-01-31 09:21:06.833857
11785,Item_1785,,Delivered,,WH1,581.091,,FURNITURE,,-3.0,CUST_1166,Cash,
11786,,1590.0,Cancelled,,WH3,41.156,Not Required,FURNITURE,Supplier_C,,CUST_4538,Credit Card,2025-02-01 09:21:06.833862
11787,Item_1787,700.0,Delivered,,,132.725,,TOYS,,,,Credit Card,2025-02-04 09:21:06.833864
11788,,3045.0,Delivered,2024-09-21 09:21:06.794384,WH1,144.697,,APPLIANCES,,8.0,,Debit Card,2025-02-06 09:21:06.833867
11789,,-5.0,,2024-03-16 09:21:06.794386,WH1,828.08,14,APPLIANCES,,11.0,CUST_2358,PayPal,
11790,,700.0,Shipped,2024-10-11 09:21:06.794389,WH2,798.758,35,APPLIANCES,Supplier_D,,,Credit Card,
11791,,7715.0,Shipped,2024-07-31 09:21:06.794392,WH3,486.389,39,TOYS,,5.0,CUST_3628,PayPal,
11792,,700.0,Delivered,2024-05-04 09:21:06.794394,WH1,150.85,44,TOYS,Supplier_A,2.0,,Bank Transfer,
11793,,700.0,,2024-05-04 09:21:06.794397,WH3,80.604,Not Required,APPLIANCES,Supplier_A,,CUST_4550,Bank Transfer,2025-02-04 09:21:06.833879
11794,Item_1794,1615.0,Pending,2024-04-09 09:21:06.794400,,200.167,,ELECTRONICS,Supplier_D,,,Bank Transfer,
11795,,-5.0,Pending,2024-08-13 09:21:06.794402,WH3,997.769,50,FURNITURE,Supplier_D,,CUST_4151,Bank Transfer,2025-02-03 09:21:06.833884
11796,Item_1796,12712.0,Pending,,WH1,359.224,3,ELECTRONICS,Supplier_B,,CUST_2725,Debit Card,2025-02-01 09:21:06.833886
11797,Item_1797,-1.0,Cancelled,2024-08-31 09:21:06.794408,WH1,843.937,12,ELECTRONICS,Supplier_D,,CUST_4125,Cash,2025-02-05 09:21:06.833889
11798,Item_1798,-5.0,Cancelled,,WH2,614.307,Not Required,CLOTHING,Supplier_C,10.0,CUST_2733,Cash,2025-02-05 09:21:06.833891
