transaction_id,customer_id,transaction_amount,transaction_date,status
TRANS01230,CUST0545,3658.05,2024-02-19 09:42:56.749587,successful
TRANS01231,CUST0981,8028.68,2024-07-06 03:12:49.749587,successful
TRANS01232,CUST0406,1388.71,2025-01-06 04:33:24.749587,successful
TRANS01233,CUST0066,8482.87,2025-02-07 04:24:28.749587,successful
TRANS01234,CUST0751,3737.68,2024-07-18 01:59:52.749587,failed
TRANS01235,CUST0436,2803.41,2024-12-19 17:17:05.749587,successful
TRANS01236,CUST0382,4588.13,2024-10-26 18:49:37.749587,successful
TRANS01237,CUST0587,2140.54,2024-02-26 04:36:54.749587,successful
TRANS01238,CUST0890,2851.72,2024-10-07 11:34:28.749587,successful
TRANS01239,CUST0100,8194.63,2025-01-26 16:45:55.749587,successful
TRANS01240,CUST0067,8829.32,2024-03-05 08:04:39.749587,successful
TRANS01241,CUST0015,4613.82,2024-07-14 21:09:52.749587,successful
TRANS01242,CUST0467,6168.66,2025-02-05 13:16:16.749587,successful
TRANS01243,CUST0233,299.19,2024-11-06 07:10:11.749587,successful
TRANS01244,CUST0289,8465.3,2024-03-23 19:07:40.749587,successful
TRANS01245,CUST0989,1840.67,2024-12-28 04:52:04.749587,successful
TRANS01246,CUST0044,5735.04,2025-01-18 20:00:33.749587,successful
TRANS01247,CUST0749,188.64,2024-02-27 08:13:38.749587,successful
TRANS01248,CUST0783,9978.5,2024-12-02 00:37:17.749587,successful
TRANS01249,CUST0335,2854.8,2025-01-07 13:41:35.749587,successful
TRANS01250,CUST0726,279.59,2024-10-25 07:12:29.749587,successful
TRANS01251,CUST0228,5159.5,2024-02-17 19:48:12.749587,successful
TRANS01252,CUST0944,9734.12,2024-05-20 14:39:55.749587,successful
TRANS01253,CUST0867,3722.02,2024-10-10 13:38:41.749587,successful
TRANS01254,CUST0512,231.01,2024-10-13 05:56:35.749587,successful
TRANS01255,CUST0101,6708.93,2024-02-13 11:09:22.749587,successful
TRANS01256,CUST0785,498.15,2024-05-02 23:48:15.749587,successful
TRANS01257,CUST0101,3262.88,2024-08-30 13:27:15.749587,successful
TRANS01258,CUST0116,7334.86,2024-11-25 13:17:22.749587,successful
TRANS01259,CUST0654,820.24,2024-03-28 04:16:49.749587,successful
TRANS01260,CUST0106,7610.06,2025-01-23 05:14:27.749587,successful
TRANS01261,CUST0617,6422.48,2024-11-26 14:36:59.749587,successful
TRANS01262,CUST0061,9672.35,2024-12-30 19:47:06.749587,successful
TRANS01263,CUST0510,8894.29,2024-02-14 00:53:36.749587,successful
TRANS01264,CUST0512,6252.6,2025-01-06 09:53:42.749587,failed
TRANS01265,CUST0533,5169.34,2024-12-27 20:14:33.749587,successful
TRANS01266,CUST0201,5436.75,2024-05-20 21:20:21.749587,failed
TRANS01267,CUST0187,6416.81,2024-11-13 13:29:00.749587,failed
TRANS01268,CUST0398,5606.86,2024-10-04 09:05:35.749587,successful
TRANS01269,CUST0273,419.43,2024-07-23 08:42:43.749587,successful
TRANS01270,CUST0872,8382.09,2024-03-12 02:12:20.749587,successful
TRANS01271,CUST0247,2819.03,2024-05-09 00:24:27.749587,successful
TRANS01272,CUST0638,7153.31,2025-01-31 15:16:04.749587,successful
TRANS01273,CUST0645,2592.26,2024-08-19 03:35:58.749587,successful
TRANS01274,CUST0655,7405.86,2025-02-02 06:36:33.749587,successful
TRANS01275,CUST0145,6237.12,2025-01-28 13:09:46.749587,successful
TRANS01276,CUST0586,7535.73,2024-11-23 17:25:58.749587,successful
TRANS01277,CUST0855,9606.55,2024-12-01 04:28:02.749587,successful
TRANS01278,CUST0892,2293.61,2024-03-25 14:40:09.749587,failed
TRANS01279,CUST0391,5175.67,2024-10-31 08:46:50.749587,successful
TRANS01280,CUST0168,9405.83,2025-01-11 03:03:46.749587,fraudulent
TRANS01281,CUST0069,9054.98,2024-09-16 21:16:20.749587,successful
TRANS01282,CUST0085,6669.55,2024-07-22 13:01:27.749587,successful
TRANS01283,CUST0191,5513.39,2025-01-25 13:52:15.749587,successful
TRANS01284,CUST0258,9700.05,2024-09-16 23:31:12.749587,successful
TRANS01285,CUST0028,294.17,2024-10-27 05:47:50.749587,fraudulent
TRANS01286,CUST0409,6593.74,2024-02-19 22:19:29.749587,failed
TRANS01287,CUST0560,6627.41,2024-03-10 04:14:31.749587,successful
TRANS01288,CUST0195,7989.25,2024-11-02 09:32:25.749587,successful
TRANS01289,CUST0549,7853.03,2024-05-10 17:13:10.749587,successful
TRANS01290,CUST0996,4566.55,2024-09-20 15:33:03.749587,successful
TRANS01291,CUST0564,7181.52,2024-06-03 09:33:54.749587,successful
TRANS01292,CUST0272,9518.67,2025-01-20 04:34:22.749587,successful
TRANS01293,CUST0229,9238.16,2024-06-30 11:39:32.749587,successful
TRANS01294,CUST0481,1266.29,2024-09-02 10:20:15.749587,successful
TRANS01295,CUST0427,7402.57,2024-05-10 16:52:31.749587,successful
TRANS01296,CUST0535,8063.0,2024-12-05 18:17:22.749587,successful
TRANS01297,CUST0455,2536.74,2024-06-01 03:58:29.749587,successful
TRANS01298,CUST0786,9006.71,2025-02-05 20:38:19.749587,fraudulent
TRANS01299,CUST0427,1818.34,2024-06-26 19:01:47.749587,successful
TRANS01300,CUST0338,1512.43,2024-04-16 09:29:54.749587,successful
TRANS01301,CUST0415,7952.45,2024-05-21 22:01:23.749587,successful
TRANS01302,CUST0488,189.43,2024-05-03 14:06:53.749587,successful
TRANS01303,CUST0993,8177.59,2024-02-21 18:29:20.749587,successful
TRANS01304,CUST0238,5606.53,2025-01-04 05:56:19.749587,successful
TRANS01305,CUST0246,8359.02,2024-04-11 09:25:23.749587,failed
TRANS01306,CUST0470,8126.64,2024-09-10 03:32:18.749587,failed
TRANS01307,CUST0788,7301.42,2024-11-07 10:47:01.749587,successful
TRANS01308,CUST0369,8782.49,2024-03-16 20:50:48.749587,successful
TRANS01309,CUST0881,3339.98,2024-09-29 17:47:03.749587,successful
TRANS01310,CUST0508,1380.28,2024-07-21 13:03:44.749587,successful
TRANS01311,CUST0048,7256.9,2024-04-15 13:24:20.749587,successful
TRANS01312,CUST0492,9334.74,2024-05-22 01:02:17.749587,successful
TRANS01313,CUST0079,5399.52,2024-06-24 06:40:59.749587,successful
TRANS01314,CUST0572,4524.48,2024-07-04 19:17:43.749587,successful
TRANS01315,CUST0808,4752.22,2024-07-15 23:03:57.749587,successful
TRANS01316,CUST0467,4750.15,2024-04-03 08:09:28.749587,successful
TRANS01317,CUST0895,7161.27,2024-02-20 15:26:37.749587,successful
TRANS01318,CUST0108,146.26,2024-07-20 19:32:36.749587,successful
TRANS01319,CUST0731,3859.66,2024-06-26 14:46:56.749587,successful
TRANS01320,CUST0532,7284.67,2025-01-12 09:35:48.749587,failed
TRANS01321,CUST0480,3988.43,2024-10-19 04:20:40.749587,successful
TRANS01322,CUST0249,1759.87,2025-01-07 16:03:28.749587,successful
TRANS01323,CUST0687,587.77,2024-04-29 07:34:19.749587,successful
TRANS01324,CUST0872,5043.64,2024-12-11 21:26:06.749587,failed
TRANS01325,CUST0984,5529.95,2025-01-22 16:07:26.749587,successful
TRANS01326,CUST0176,424.07,2024-09-14 00:00:47.749587,successful
TRANS01327,CUST0024,6567.15,2024-09-05 20:22:02.749587,successful
TRANS01328,CUST0257,8724.94,2024-12-03 18:19:56.749587,failed
TRANS01329,CUST0664,5548.83,2024-10-11 04:28:00.749587,successful
TRANS01330,CUST0196,5308.05,2024-09-02 03:49:32.749587,successful
TRANS01331,CUST0471,5771.73,2024-06-05 01:00:36.749587,successful
TRANS01332,CUST0874,6591.1,2024-07-23 08:46:58.749587,successful
TRANS01333,CUST0559,5846.12,2024-12-27 11:53:29.749587,successful
TRANS01334,CUST0838,6552.9,2024-02-22 12:13:41.749587,failed
TRANS01335,CUST0398,1750.92,2024-09-20 15:46:33.749587,successful
TRANS01336,CUST0604,2020.15,2024-09-01 03:11:11.749587,failed
TRANS01337,CUST0876,5434.04,2024-02-15 22:08:13.749587,successful
TRANS01338,CUST0050,4363.56,2024-02-28 09:23:52.749587,successful
TRANS01339,CUST0932,270.12,2024-06-12 16:09:05.749587,successful
TRANS01340,CUST0188,8220.28,2024-10-20 06:43:13.749587,fraudulent
TRANS01341,CUST0669,6083.13,2024-10-16 03:34:09.749587,successful
TRANS01342,CUST0269,5783.89,2025-01-05 05:00:43.749587,successful
TRANS01343,CUST0496,6261.3,2024-07-27 23:00:15.749587,failed
TRANS01344,CUST0603,2866.91,2024-11-06 17:27:53.749587,successful
TRANS01345,CUST0883,9378.21,2024-12-04 09:20:37.749587,successful
TRANS01346,CUST0743,9470.5,2024-10-19 19:36:09.749587,fraudulent
TRANS01347,CUST0661,616.7,2024-10-12 17:46:27.749587,successful
TRANS01348,CUST0514,7831.69,2024-03-17 11:08:37.749587,successful
TRANS01349,CUST0622,888.52,2024-09-29 05:19:36.749587,successful
TRANS01350,CUST0241,5388.06,2024-06-22 13:01:31.749587,successful
TRANS01351,CUST0591,4124.53,2024-02-14 08:41:33.749587,successful
TRANS01352,CUST0339,6742.24,2024-09-07 02:41:48.749587,successful
TRANS01353,CUST0919,3059.26,2025-01-18 11:30:58.749587,successful
TRANS01354,CUST0099,3537.27,2024-10-29 03:02:13.749587,successful
TRANS01355,CUST0279,3178.91,2024-07-11 12:03:47.749587,successful
TRANS01356,CUST0242,658.95,2025-01-03 21:41:09.749587,successful
TRANS01357,CUST0637,6155.48,2025-01-06 13:44:20.749587,successful
TRANS01358,CUST0046,4815.11,2024-11-11 23:57:56.749587,successful
TRANS01359,CUST0815,290.61,2025-01-11 12:35:05.749587,failed
TRANS01360,CUST0522,3851.15,2024-04-02 15:04:12.749587,successful
TRANS01361,CUST0041,4917.94,2024-09-11 04:10:30.749587,successful
TRANS01362,CUST0650,719.81,2024-11-19 06:57:42.749587,successful
TRANS01363,CUST0661,3311.39,2024-12-11 14:39:04.749587,successful
TRANS01364,CUST0071,5240.28,2024-10-07 16:55:51.749587,successful
TRANS01365,CUST0426,7107.0,2024-11-20 09:30:34.749587,successful
TRANS01366,CUST0959,9430.57,2024-03-21 09:53:27.749587,successful
TRANS01367,CUST0948,6878.46,2024-06-27 03:08:39.749587,successful
TRANS01368,CUST0222,3581.48,2024-04-30 23:02:20.749587,successful
TRANS01369,CUST0804,2130.91,2024-08-14 15:27:59.749587,failed
TRANS01370,CUST0734,5358.09,2024-11-07 14:10:11.749587,successful
TRANS01371,CUST0526,6279.05,2024-10-27 05:02:03.749587,fraudulent
TRANS01372,CUST0230,8582.64,2024-05-26 14:28:58.749587,successful
TRANS01373,CUST0383,7880.62,2024-10-09 21:47:44.749587,successful
TRANS01374,CUST0856,4693.99,2024-07-17 17:42:01.749587,successful
TRANS01375,CUST0338,1630.75,2024-02-23 03:51:33.749587,successful
TRANS01376,CUST0174,6534.87,2024-11-07 20:31:16.749587,successful
TRANS01377,CUST0164,7215.84,2024-08-11 19:13:02.749587,successful
TRANS01378,CUST0255,8017.67,2024-07-26 06:18:48.749587,successful
TRANS01379,CUST0300,5090.09,2024-08-07 22:53:31.749587,successful
TRANS01380,CUST0455,592.37,2024-10-11 14:58:19.749587,failed
TRANS01381,CUST0259,9715.64,2024-04-17 20:11:34.749587,successful
TRANS01382,CUST0966,4019.12,2024-08-27 14:09:45.749587,successful
TRANS01383,CUST0308,3574.24,2024-07-18 21:57:35.749587,successful
TRANS01384,CUST0637,8233.85,2025-01-13 20:25:17.749587,successful
TRANS01385,CUST0186,2799.11,2024-08-16 22:45:24.749587,successful
TRANS01386,CUST0474,8505.13,2024-04-06 00:06:28.749587,failed
TRANS01387,CUST0117,4353.16,2024-12-10 18:55:43.749587,successful
TRANS01388,CUST0303,1502.9,2024-12-22 20:00:09.749587,successful
TRANS01389,CUST0069,3758.26,2024-11-02 00:28:28.749587,successful
TRANS01390,CUST0815,1894.63,2024-09-21 06:13:35.749587,successful
TRANS01391,CUST0273,1866.85,2024-04-05 03:42:23.749587,failed
TRANS01392,CUST0595,2164.52,2024-05-14 01:09:30.749587,successful
TRANS01393,CUST0506,5767.01,2024-02-14 10:06:51.749587,successful
TRANS01394,CUST0328,3923.59,2024-11-23 06:55:17.749587,successful
TRANS01395,CUST0610,4422.54,2025-01-20 20:13:30.749587,successful
TRANS01396,CUST0452,6707.03,2024-11-30 03:08:22.749587,successful
TRANS01397,CUST0101,8667.87,2024-05-18 13:11:18.749587,successful
TRANS01398,CUST0274,9117.51,2024-04-19 18:14:45.749587,successful
TRANS01399,CUST0335,6404.3,2024-07-17 17:23:07.749587,successful
TRANS01400,CUST0993,1761.2,2024-07-28 20:05:01.749587,successful
TRANS01401,CUST0955,5088.7,2024-06-11 08:53:37.749587,failed
TRANS01402,CUST0409,9700.93,2024-08-31 07:49:01.749587,successful
TRANS01403,CUST0948,7245.82,2024-06-30 12:43:32.749587,successful
TRANS01404,CUST0800,2808.17,2024-07-29 22:45:48.749587,successful
TRANS01405,CUST0845,9619.13,2024-10-07 06:04:44.749587,successful
TRANS01406,CUST0038,4134.25,2024-12-24 13:06:33.749587,successful
TRANS01407,CUST0101,74.97,2024-05-20 16:11:39.749587,successful
TRANS01408,CUST0260,443.52,2024-08-12 05:19:03.749587,successful
TRANS01409,CUST0834,830.35,2024-02-12 22:05:11.749587,successful
TRANS01410,CUST0113,5149.1,2025-01-11 00:28:16.749587,successful
TRANS01411,CUST0652,2495.46,2024-12-25 00:42:06.749587,successful
TRANS01412,CUST0722,553.26,2024-03-19 07:41:35.749587,successful
TRANS01413,CUST0476,9083.0,2024-05-21 18:12:24.749587,successful
TRANS01414,CUST0189,6628.86,2025-01-25 16:20:58.749587,successful
TRANS01415,CUST0249,6262.66,2024-05-16 06:02:53.749587,fraudulent
TRANS01416,CUST0467,1699.79,2025-01-14 03:41:20.749587,failed
TRANS01417,CUST0999,3011.71,2025-01-06 22:59:58.749587,successful
TRANS01418,CUST0562,2963.9,2024-11-22 13:23:14.749587,successful
TRANS01419,CUST0424,4165.72,2024-04-11 03:47:01.749587,successful
TRANS01420,CUST0389,1438.53,2024-03-11 21:58:46.749587,successful
TRANS01421,CUST0156,4888.74,2024-03-04 10:15:36.749587,successful
TRANS01422,CUST0346,3378.46,2024-10-28 15:09:25.749587,failed
TRANS01423,CUST0676,3157.83,2024-05-20 03:46:05.749587,successful
TRANS01424,CUST0151,5412.03,2024-02-29 02:36:23.749587,successful
TRANS01425,CUST0077,1106.35,2024-02-18 22:09:02.749587,successful
TRANS01426,CUST0256,7291.92,2024-12-27 22:24:53.749587,successful
TRANS01427,CUST0880,6101.82,2024-11-21 06:30:32.749587,successful
TRANS01428,CUST0579,1322.23,2024-08-04 08:04:54.749587,failed
TRANS01429,CUST0768,335.55,2024-05-30 13:46:47.749587,successful
TRANS01430,CUST0278,4884.84,2025-01-20 00:15:05.749587,successful
TRANS01431,CUST0801,2661.05,2024-07-19 09:03:47.749587,successful
TRANS01432,CUST0347,1755.45,2024-04-24 20:25:42.749587,successful
TRANS01433,CUST0299,6242.68,2024-07-25 23:41:03.749587,successful
TRANS01434,CUST0693,9810.32,2024-03-13 18:33:19.749587,successful
TRANS01435,CUST0314,8898.8,2024-10-31 23:07:12.749587,successful
TRANS01436,CUST0903,5313.26,2024-07-10 02:05:55.749587,successful
TRANS01437,CUST0992,5305.72,2024-10-31 02:32:00.749587,successful
TRANS01438,CUST0995,6987.17,2024-06-30 05:42:43.749587,successful
TRANS01439,CUST0194,8891.14,2024-05-09 18:17:30.749587,successful
TRANS01440,CUST0528,5247.78,2024-05-14 12:09:05.749587,successful
TRANS01441,CUST0906,4849.55,2024-05-10 06:17:37.749587,successful
TRANS01442,CUST0907,7989.89,2024-12-13 01:23:45.749587,successful
TRANS01443,CUST0748,3316.65,2024-05-28 09:43:37.749587,successful
TRANS01444,CUST0382,3040.31,2024-02-07 09:23:50.749587,fraudulent
TRANS01445,CUST0264,7605.9,2024-03-15 12:32:52.749587,successful
TRANS01446,CUST0183,9957.49,2024-12-05 06:36:38.749587,successful
TRANS01447,CUST0083,6949.43,2024-05-06 05:19:19.749587,successful
TRANS01448,CUST0295,7338.47,2024-06-28 10:10:09.749587,successful
TRANS01449,CUST0484,1092.26,2024-09-26 00:59:37.749587,successful
TRANS01450,CUST0137,6596.62,2024-07-21 11:53:33.749587,successful
TRANS01451,CUST0772,4151.29,2024-11-24 02:12:02.749587,successful
TRANS01452,CUST0618,9663.35,2024-11-16 22:21:01.749587,failed
TRANS01453,CUST0688,6647.47,2024-11-25 16:29:28.749587,successful
TRANS01454,CUST0919,7726.49,2024-10-30 07:27:49.749587,successful
TRANS01455,CUST0758,980.46,2024-10-29 11:56:27.749587,successful
TRANS01456,CUST0481,9694.8,2024-07-07 05:42:13.749587,successful
TRANS01457,CUST0579,7172.81,2024-05-16 01:13:31.749587,successful
TRANS01458,CUST0061,9097.97,2024-05-24 12:30:06.749587,failed
TRANS01459,CUST0342,2373.18,2024-08-30 05:25:33.749587,successful
TRANS01460,CUST0867,3718.5,2024-07-19 05:27:45.749587,successful
TRANS01461,CUST0061,9033.84,2024-11-21 04:52:05.749587,successful
TRANS01462,CUST0208,3034.1,2024-12-04 03:46:17.749587,successful
TRANS01463,CUST0152,4871.43,2025-01-14 19:25:41.749587,successful
TRANS01464,CUST0207,387.9,2024-11-09 04:31:38.749587,successful
TRANS01465,CUST0884,5949.41,2024-02-16 08:54:42.749587,successful
TRANS01466,CUST0362,3919.71,2024-10-23 03:04:00.749587,successful
TRANS01467,CUST0100,3362.54,2024-09-05 17:42:26.749587,fraudulent
TRANS01468,CUST0456,5797.81,2025-01-19 20:29:22.749587,successful
TRANS01469,CUST0871,7461.47,2024-02-20 14:59:39.749587,successful
TRANS01470,CUST0499,3119.6,2024-08-06 13:19:36.749587,successful
TRANS01471,CUST0731,6808.94,2024-08-02 19:57:25.749587,fraudulent
TRANS01472,CUST0963,3323.71,2024-10-30 06:21:07.749587,successful
TRANS01473,CUST0994,3536.12,2024-05-14 14:21:49.749587,fraudulent
TRANS01474,CUST0941,9258.08,2024-03-24 07:56:27.749587,successful
TRANS01475,CUST0397,6908.45,2025-01-10 09:14:11.749587,failed
TRANS01476,CUST0913,7211.9,2024-06-14 14:33:44.749587,successful
TRANS01477,CUST0301,329.95,2025-01-09 07:18:43.749587,successful
TRANS01478,CUST0713,1573.78,2024-05-13 21:31:19.749587,failed
TRANS01479,CUST0672,7654.41,2025-01-17 04:36:48.749587,successful
TRANS01480,CUST0368,8903.87,2024-12-15 15:23:35.749587,successful
TRANS01481,CUST0404,4919.7,2024-08-31 07:18:08.749587,failed
TRANS01482,CUST0199,9311.32,2025-01-26 15:27:43.749587,successful
TRANS01483,CUST0689,2732.78,2024-06-11 16:21:30.749587,successful
TRANS01484,CUST0422,3672.74,2024-05-16 04:24:09.749587,successful
TRANS01485,CUST0111,2201.06,2025-01-22 22:33:36.749587,successful
TRANS01486,CUST0643,9236.64,2024-04-25 19:19:23.749587,successful
TRANS01487,CUST0491,1311.59,2024-08-29 05:37:55.749587,successful
TRANS01488,CUST0740,5003.01,2025-02-06 04:39:05.749587,failed
TRANS01489,CUST0071,6510.17,2024-05-12 17:06:39.749587,failed
TRANS01490,CUST0064,2306.47,2024-02-17 06:43:42.749587,successful
TRANS01491,CUST0220,2964.9,2024-05-26 07:20:11.749587,successful
TRANS01492,CUST0842,9259.88,2024-07-10 01:17:29.749587,successful
TRANS01493,CUST0841,8902.76,2024-03-01 05:12:46.749587,successful
TRANS01494,CUST0738,1568.72,2024-10-18 15:25:47.749587,successful
TRANS01495,CUST0010,5578.79,2024-06-11 22:06:04.749587,successful
TRANS01496,CUST0731,6285.92,2025-01-11 08:46:01.749587,successful
TRANS01497,CUST0628,6356.47,2024-05-05 23:33:59.749587,successful
TRANS01498,CUST0323,4497.18,2024-10-12 19:01:37.749587,successful
TRANS01499,CUST0665,8715.56,2024-11-13 04:40:40.749587,successful
TRANS01500,CUST0216,2842.18,2024-05-19 13:00:28.749587,failed
TRANS01501,CUST0811,4968.08,2024-09-13 02:51:33.749587,successful
TRANS01502,CUST0710,8558.19,2024-11-15 23:31:15.749587,successful
TRANS01503,CUST0226,6249.09,2025-02-01 22:34:10.749587,successful
TRANS01504,CUST0424,1522.66,2024-03-08 23:00:54.749587,fraudulent
TRANS01505,CUST0361,8763.35,2024-05-28 07:59:28.749587,successful
TRANS01506,CUST0145,7489.07,2024-06-26 14:05:56.749587,successful
TRANS01507,CUST0816,3119.47,2024-07-12 04:21:16.749587,successful
TRANS01508,CUST0779,8665.16,2024-07-07 05:01:54.749587,failed
TRANS01509,CUST0003,8597.68,2024-08-08 21:48:17.749587,successful
TRANS01510,CUST0001,4860.2,2024-03-19 10:04:58.749587,successful
TRANS01511,CUST0568,8673.91,2024-12-18 01:24:24.749587,successful
TRANS01512,CUST0998,6348.84,2025-02-03 04:07:53.749587,failed
TRANS01513,CUST0462,7137.89,2024-08-06 12:39:02.749587,successful
TRANS01514,CUST0493,7146.68,2024-09-22 03:05:17.749587,successful
TRANS01515,CUST0902,6748.99,2024-02-11 05:18:49.749587,successful
TRANS01516,CUST0247,7650.0,2024-08-19 10:13:29.749587,successful
TRANS01517,CUST0012,526.0,2024-09-27 03:07:35.749587,successful
TRANS01518,CUST0745,9148.49,2024-07-10 22:52:50.749587,successful
TRANS01519,CUST0162,7350.74,2024-04-09 04:35:56.749587,successful
TRANS01520,CUST0098,6265.64,2024-09-23 10:58:46.749587,failed
TRANS01521,CUST0594,3000.07,2024-09-23 19:46:59.749587,successful
TRANS01522,CUST0700,650.99,2024-02-25 22:46:07.749587,successful
TRANS01523,CUST0879,5076.76,2024-07-10 08:20:31.749587,fraudulent
TRANS01524,CUST0276,4700.01,2024-09-27 18:41:45.749587,successful
TRANS01525,CUST0756,422.35,2024-07-23 09:08:56.749587,failed
TRANS01526,CUST0279,4897.57,2024-06-19 10:48:42.749587,successful
TRANS01527,CUST0580,5396.22,2024-04-19 01:49:49.749587,successful
TRANS01528,CUST0351,9712.77,2024-05-17 11:32:46.749587,successful
TRANS01529,CUST0672,7369.94,2024-11-19 04:22:24.749587,failed
TRANS01530,CUST0560,5143.75,2024-12-17 04:50:24.749587,successful
TRANS01531,CUST0905,5176.85,2024-11-08 06:48:26.749587,failed
TRANS01532,CUST0418,1034.35,2024-02-19 17:32:18.749587,successful
TRANS01533,CUST0003,522.16,2024-10-01 20:07:09.749587,successful
TRANS01534,CUST0480,3911.28,2024-11-24 09:56:39.749587,successful
TRANS01535,CUST0627,657.29,2024-12-08 11:35:04.749587,successful
TRANS01536,CUST0997,2868.42,2024-09-14 17:19:09.749587,successful
TRANS01537,CUST0898,9572.29,2025-01-19 03:50:16.749587,fraudulent
TRANS01538,CUST0497,7683.94,2024-09-10 16:43:44.749587,successful
TRANS01539,CUST0409,566.59,2024-08-18 06:09:07.749587,successful
TRANS01540,CUST0124,7349.29,2024-07-15 04:46:13.749587,successful
TRANS01541,CUST0677,7108.08,2024-07-03 00:30:44.749587,fraudulent
